program,family,piid,work_type,wave_seq,vendor_uei,vendor_name,naics4,capability,wave_vendor_dollars_m,wave_vendor_dollars_positive_m,wave_vendor_share,records,first_date_in_wave,last_date_in_wave,entrant_flag
ddg,DDG-51,N0002419C2322,electrical,3,P2LKC7KAFFR2,"FAIRMOUNT AUTOMATION, INC.",3353,Relay and Industrial Control Manufacturing,2.688,2.688,0.6991,2,2023-02-08,2023-02-08,yes
ddg,DDG-51,N0002419C2322,electrical,3,JCBMC726D155,BOGUE SYSTEMS INC,3353,"Power, Distribution, and Specialty Transformer Manufacturing",1.157,1.157,0.3009,1,2022-11-15,2022-11-15,yes
ddg,DDG-51,N0002419C2322,electrical,4,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,,,2.285,2.285,0.7967,5,2023-07-21,2023-10-20,yes
ddg,DDG-51,N0002419C2322,electrical,4,E57FS3E4CQ19,ENGINEERED COIL COMPANY,,,0.343,0.343,0.1196,1,2023-10-20,2023-10-20,yes
ddg,DDG-51,N0002419C2322,electrical,4,PNE9R5EJMWK8,"L3 TECHNOLOGIES, INC.",3353,Switchgear and Switchboard Apparatus Manufacturing,0.21,0.21,0.0732,2,2023-10-26,2023-10-26,yes
ddg,DDG-51,N0002419C2322,electrical,4,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",3353,Switchgear and Switchboard Apparatus Manufacturing,0.03,0.03,0.0105,1,2023-07-10,2023-07-10,yes
ddg,DDG-51,N0002419C2322,electrical,5,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.488,0.488,1.0,2,2024-03-29,2024-03-29,no
ddg,DDG-51,N0002419C2322,hvac,1,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.254,0.254,1.0,1,2022-12-20,2022-12-20,yes
ddg,DDG-51,N0002419C2322,hvac,2,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",3334,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing,0.215,0.215,0.6098,1,2023-08-30,2023-08-30,yes
ddg,DDG-51,N0002419C2322,hvac,2,E57FS3E4CQ19,ENGINEERED COIL COMPANY,,,0.075,0.075,0.2116,1,2023-11-28,2023-11-28,yes
ddg,DDG-51,N0002419C2322,hvac,2,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,3334,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,0.063,0.063,0.1786,1,2023-11-15,2023-11-15,yes
ddg,DDG-51,N0002419C2322,machining,1,VE65QFAKCLG7,ROLLS-ROYCE HOLDINGS PLC,,,0.258,0.258,1.0,1,2022-03-09,2022-03-09,yes
ddg,DDG-51,N0002419C2322,machining,2,F32RBQ3CHAG9,ROLLS-ROYCE HOLDINGS PLC,,,0.072,0.072,1.0,1,2023-06-05,2023-06-05,yes
ddg,DDG-51,N0002419C2322,piping,1,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",3329,Industrial Valve Manufacturing,0.054,0.054,1.0,1,2021-03-18,2021-03-18,yes
ddg,DDG-51,N0002419C2322,piping,2,Q35JL9GFCAK3,MAROTTA CONTROLS INC,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.12,0.12,1.0,1,2021-12-08,2021-12-08,yes
ddg,DDG-51,N0002419C2322,piping,3,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,3329,Industrial Valve Manufacturing,0.822,0.822,0.5013,2,2022-08-31,2022-08-31,yes
ddg,DDG-51,N0002419C2322,piping,3,Q35JL9GFCAK3,MAROTTA CONTROLS INC,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.757,0.757,0.4618,2,2022-08-26,2022-09-09,no
ddg,DDG-51,N0002419C2322,piping,3,D5NGX38L5EC9,EVAC NORTH AMERICA INC.,3333,Commercial and Service Industry Machinery Manufacturing,0.06,0.06,0.0368,1,2022-07-28,2022-07-28,yes
ddg,DDG-51,N0002419C2322,piping,4,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",3329,Industrial Valve Manufacturing,0.791,0.791,0.4327,3,2022-12-20,2023-02-01,no
ddg,DDG-51,N0002419C2322,piping,4,V1MQFNQB56Z5,RIX INDUSTRIES,3339,Air and Gas Compressor Manufacturing,0.565,0.565,0.309,1,2022-12-20,2022-12-20,yes
ddg,DDG-51,N0002419C2322,piping,4,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,3329,Industrial Valve Manufacturing,0.435,0.435,0.2378,1,2022-12-20,2022-12-20,no
ddg,DDG-51,N0002419C2322,piping,4,E3NCN9MXJAL5,US JOINER HOLDING COMPANY,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing,0.038,0.038,0.0206,1,2022-12-12,2022-12-12,yes
ddg,DDG-51,N0002419C2322,piping,5,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",3329,Industrial Valve Manufacturing,0.269,0.269,0.555,2,2023-06-28,2023-07-12,yes
ddg,DDG-51,N0002419C2322,piping,5,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,,,0.104,0.104,0.2149,2,2023-07-06,2023-08-25,yes
ddg,DDG-51,N0002419C2322,piping,5,MMDRDDVELDX8,DANTE VALVE COMPANY INC,3329,Industrial Valve Manufacturing,0.081,0.081,0.1671,2,2023-07-04,2023-07-12,yes
ddg,DDG-51,N0002419C2322,piping,5,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,3329,Industrial Valve Manufacturing,0.031,0.031,0.063,1,2023-06-22,2023-06-22,no
ddg,DDG-51,N0002419C2322,structural,1,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,1.832,1.832,0.5441,4,2021-01-11,2021-01-18,yes
ddg,DDG-51,N0002419C2322,structural,1,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,3366,Ship Building and Repairing,1.535,1.535,0.4559,3,2021-01-08,2021-03-18,yes
ddg,DDG-51,N0002419C2322,structural,2,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,3366,Ship Building and Repairing,0.186,0.186,0.5248,1,2022-03-09,2022-03-09,no
ddg,DDG-51,N0002419C2322,structural,2,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",3366,Ship Building and Repairing,0.168,0.168,0.4752,1,2022-02-25,2022-02-25,yes
ddg,DDG-51,N0002419C2322,structural,3,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,3366,Ship Building and Repairing,0.337,0.337,1.0,1,2022-09-20,2022-09-20,no
ddg,DDG-51,N0002419C2322,structural,4,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,3366,Ship Building and Repairing,0.641,0.641,1.0,6,2023-02-21,2023-04-26,no
ddg,DDG-51,N0002419C2322,structural,5,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,0.482,0.482,1.0,1,2023-08-02,2023-08-02,no
ddg,DDG-51,N0002419C2322,unbucketed,1,L14LNGXH8M26,CURTIS WRIGHT BUILDERS LLC,,,0.347,0.347,0.6021,2,2021-01-11,2021-01-11,yes
ddg,DDG-51,N0002419C2322,unbucketed,1,PNQKKYEK31E3,BAE SYSTEMS HOLDINGS INC.,,,0.195,0.195,0.3384,1,2021-03-23,2021-03-23,yes
ddg,DDG-51,N0002419C2322,unbucketed,1,RBANKF6MUJS9,"EFG HOLDINGS, INC.",,,0.034,0.034,0.0595,1,2021-03-19,2021-03-19,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,DH7CZ5SHWTN7,"CRITICAL COMMUNICATIONS, CONTROLS AND INSTRUMENTS, LLC",3345,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",0.619,0.619,0.2072,8,2021-10-04,2023-06-30,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",3353,Switchgear and Switchboard Apparatus Manufacturing,0.415,0.415,0.139,1,2023-07-11,2023-07-11,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,XNR9ZJ9VKZG5,"TEMEKU TECHNOLOGIES, INC.",,,0.277,0.277,0.0928,1,2022-11-01,2022-11-01,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,SQ2DSCE69F15,TELEDYNE TECHNOLOGIES INCORPORATED,3344,Other Electronic Component Manufacturing,0.21,0.21,0.0704,2,2023-12-06,2023-12-06,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,K5K4P6AY7QM8,"LAIRD R & F PRODUCTS, INC.",,,0.206,0.206,0.069,1,2022-09-27,2022-09-27,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,NY66W8KMH427,"WALZ & KRENZER, INC.",,,0.158,0.158,0.0528,2,2023-02-24,2023-02-24,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,G58FFJ6F2CA7,GK MECHANICAL SYSTEMS LLC,3366,Ship Building and Repairing,0.143,0.143,0.048,2,2022-02-09,2023-07-11,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,D497LKJGKS84,MESTEK INC,,,0.109,0.109,0.0365,1,2023-07-14,2023-07-14,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",,,0.103,0.103,0.0345,1,2023-09-08,2023-09-08,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,NYPLGL4BKTS7,ESI ACQUISITION CORP,4238,Industrial Machinery and Equipment Merchant Wholesalers,0.098,0.098,0.0329,1,2023-08-18,2023-08-18,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",3255,Adhesive Manufacturing,0.073,0.073,0.0246,1,2023-07-18,2023-07-18,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,GDK9ANY21DY6,"TEAM HOUSING SOLUTIONS, INC.",,,0.072,0.072,0.024,1,2022-12-22,2022-12-22,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,VJFKVNQBYVL5,GREENE RUBBER CO INC,3262,Rubber Product Manufacturing for Mechanical Use,0.07,0.07,0.0234,1,2023-09-01,2023-09-01,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,K8T6RF8WAKC3,"WING INFLATABLES, INC.",,,0.062,0.062,0.0208,1,2022-02-18,2022-02-18,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,KN4DLHTLNCS8,"J.F. LEHMAN & COMPANY, INC.",3366,Ship Building and Repairing,0.061,0.061,0.0203,1,2022-03-16,2022-03-16,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,GC3AEESM5MT3,"IDEAL SUPPLY, INC.",,,0.054,0.054,0.0179,1,2023-08-25,2023-08-25,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,RBANKF6MUJS9,"EFG HOLDINGS, INC.",,,0.052,0.052,0.0173,1,2022-07-13,2022-07-13,no
ddg,DDG-51,N0002419C2322,unbucketed,2,FVC6G8L6UZ95,H & C TOOL SUPPLY CORP.,,,0.044,0.044,0.0149,1,2022-08-22,2022-08-22,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,F3XKPA82MHQ5,"NAG, LLC",3345,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables",0.043,0.043,0.0145,1,2022-04-28,2022-04-28,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",3329,Fluid Power Valve and Hose Fitting Manufacturing,0.043,0.043,0.0144,1,2023-08-09,2023-08-09,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,FC3YWXFNT7U6,SERCO GROUP PLC,,,0.039,0.039,0.0129,1,2022-03-04,2022-03-04,yes
ddg,DDG-51,N0002419C2322,unbucketed,2,DHGJVCVAFYE3,"CALIFORNIA MARINE CLEANING, INC.",,,0.035,0.035,0.0118,1,2021-12-15,2021-12-15,yes
ddg,DDG-51,N0002419C4452,electrical,1,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.05,0.05,1.0,1,2020-08-04,2020-08-04,yes
ddg,DDG-51,N0002419C4452,electrical,2,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.062,0.062,1.0,1,2021-01-11,2021-01-11,no
ddg,DDG-51,N0002419C4452,electrical,3,SKKACASET588,DYNALEC CORPORATION,3342,Other Communications Equipment Manufacturing,0.324,0.324,1.0,1,2022-05-23,2022-05-23,yes
ddg,DDG-51,N0002419C4452,electrical,4,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,3353,Switchgear and Switchboard Apparatus Manufacturing,0.1,0.1,1.0,1,2022-11-23,2022-11-23,yes
ddg,DDG-51,N0002419C4452,electrical,5,T5CFQAL52L76,KATO ENGINEERING INC.,3353,Motor and Generator Manufacturing,1.293,1.293,0.5699,6,2024-02-12,2024-02-12,yes
ddg,DDG-51,N0002419C4452,electrical,5,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.472,0.472,0.208,7,2023-10-11,2024-05-14,no
ddg,DDG-51,N0002419C4452,electrical,5,T2PGFX9RZJH9,"ASCO POWER TECHNOLOGIES, L..P.",3353,Switchgear and Switchboard Apparatus Manufacturing,0.161,0.161,0.0708,1,2023-10-16,2023-10-16,yes
ddg,DDG-51,N0002419C4452,electrical,5,HLE1E2KALJA5,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",3353,"Power, Distribution, and Specialty Transformer Manufacturing",0.077,0.077,0.034,1,2023-12-08,2023-12-08,yes
ddg,DDG-51,N0002419C4452,electrical,5,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,,,0.077,0.077,0.0338,1,2023-07-21,2023-07-21,yes
ddg,DDG-51,N0002419C4452,electrical,5,E57FS3E4CQ19,ENGINEERED COIL COMPANY,,,0.07,0.07,0.0309,1,2023-11-13,2023-11-13,yes
ddg,DDG-51,N0002419C4452,electrical,5,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",3345,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing",0.052,0.052,0.0228,1,2023-04-28,2023-04-28,yes
ddg,DDG-51,N0002419C4452,electrical,5,YVBHN7GKLQ44,"GLENAIR, INC.",3359,Other Communication and Energy Wire Manufacturing,0.037,0.037,0.0163,1,2023-04-19,2023-04-19,yes
ddg,DDG-51,N0002419C4452,electrical,5,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",3353,Switchgear and Switchboard Apparatus Manufacturing,0.03,0.03,0.0134,1,2023-11-15,2023-11-15,yes
ddg,DDG-51,N0002419C4452,hvac,1,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.031,0.031,1.0,1,2021-10-05,2021-10-05,yes
ddg,DDG-51,N0002419C4452,hvac,2,L232ZUA5KLW3,HOWDEN AMERICAN FAN COMPANY,3334,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,1.25,1.25,1.0,1,2022-10-28,2022-10-28,yes
ddg,DDG-51,N0002419C4452,hvac,3,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,3334,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing,1.472,1.472,0.821,10,2023-07-25,2024-06-05,yes
ddg,DDG-51,N0002419C4452,hvac,3,E57FS3E4CQ19,ENGINEERED COIL COMPANY,,,0.277,0.277,0.1543,2,2023-06-01,2023-08-08,yes
ddg,DDG-51,N0002419C4452,hvac,3,W8PTMRME1496,LEONARDO SPA,3364,Aircraft Manufacturing,0.044,0.044,0.0246,1,2024-04-02,2024-04-02,no
ddg,DDG-51,N0002419C4452,machining,1,N3K7U4MKPSE4,"J & R TOOL, INC",3327,Machine Shops,0.244,0.244,1.0,1,2022-02-17,2022-02-17,yes
ddg,DDG-51,N0002419C4452,machining,2,FWF8QBPCGLG3,GENERAL TOOL COMPANY,3364,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,0.12,0.12,1.0,2,2024-10-08,2024-10-21,yes
ddg,DDG-51,N0002419C4452,piping,1,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",3329,Industrial Valve Manufacturing,0.187,0.187,0.7993,1,2022-03-25,2022-03-25,yes
ddg,DDG-51,N0002419C4452,piping,1,Q35JL9GFCAK3,MAROTTA CONTROLS INC,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.047,0.047,0.2007,1,2022-02-09,2022-02-09,yes
ddg,DDG-51,N0002419C4452,piping,2,Q35JL9GFCAK3,MAROTTA CONTROLS INC,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.729,0.729,0.3464,1,2022-08-10,2022-08-10,no
ddg,DDG-51,N0002419C4452,piping,2,EYXEF9DML9L7,LIDGERWOOD MANUFACTURING COMPANY (INC),3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing",0.417,0.417,0.1982,2,2022-11-01,2022-11-09,yes
ddg,DDG-51,N0002419C4452,piping,2,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",3329,Industrial Valve Manufacturing,0.263,0.263,0.125,1,2022-07-13,2022-07-13,no
ddg,DDG-51,N0002419C4452,piping,2,GQ6ADGRCXZ54,"MIDDLEBY CORPORATION, THE",3339,Industrial Process Furnace and Oven Manufacturing,0.247,0.247,0.1175,3,2022-07-18,2022-11-23,yes
ddg,DDG-51,N0002419C4452,piping,2,FGNQE3RF1FK5,"MORPAC INDUSTRIES, INC.",3329,Industrial Valve Manufacturing,0.175,0.175,0.0829,1,2022-11-18,2022-11-18,yes
ddg,DDG-51,N0002419C4452,piping,2,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,3329,Industrial Valve Manufacturing,0.172,0.172,0.0816,1,2022-12-29,2022-12-29,yes
ddg,DDG-51,N0002419C4452,piping,2,LG8PRS9MR697,SFC VALVE CORPORATION,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.102,0.102,0.0483,1,2022-10-31,2022-10-31,yes
ddg,DDG-51,N0002419C4452,piping,3,V1MQFNQB56Z5,RIX INDUSTRIES,3339,Air and Gas Compressor Manufacturing,1.667,1.667,0.7467,1,2023-07-13,2023-07-13,yes
ddg,DDG-51,N0002419C4452,piping,3,GQ6ADGRCXZ54,"MIDDLEBY CORPORATION, THE",3339,Industrial Process Furnace and Oven Manufacturing,0.233,0.233,0.1045,1,2023-08-15,2023-08-15,no
ddg,DDG-51,N0002419C4452,piping,3,FGNQE3RF1FK5,"MORPAC INDUSTRIES, INC.",3329,Industrial Valve Manufacturing,0.191,0.191,0.0856,1,2023-10-25,2023-10-25,no
ddg,DDG-51,N0002419C4452,piping,3,Q35JL9GFCAK3,MAROTTA CONTROLS INC,3329,Fluid Power Valve and Hose Fitting Manufacturing,0.076,0.076,0.0339,1,2023-08-25,2023-08-25,no
ddg,DDG-51,N0002419C4452,piping,3,LGL1LNBH8KM5,"GRISWOLD INDUSTRIES, CO.",3329,Industrial Valve Manufacturing,0.065,0.065,0.0293,1,2023-06-26,2023-06-26,yes
ddg,DDG-51,N0002419C4452,structural,1,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,2.538,2.538,0.9326,4,2021-10-11,2021-10-29,yes
ddg,DDG-51,N0002419C4452,structural,1,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",3366,Ship Building and Repairing,0.098,0.098,0.036,1,2021-11-08,2021-11-08,yes
ddg,DDG-51,N0002419C4452,structural,1,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",3323,Fabricated Structural Metal Manufacturing,0.085,0.085,0.0314,1,2021-10-15,2021-10-15,yes
ddg,DDG-51,N0002419C4452,structural,2,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",3366,Ship Building and Repairing,0.371,0.371,1.0,1,2022-02-16,2022-02-16,no
ddg,DDG-51,N0002419C4452,structural,3,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,0.466,0.466,0.7329,3,2022-07-01,2022-11-16,no
ddg,DDG-51,N0002419C4452,structural,3,C7QXDAE2EUN1,"GENERAL MARINE PRODUCTS, INC.",3366,Ship Building and Repairing,0.103,0.103,0.1615,2,2022-07-29,2022-10-07,yes
ddg,DDG-51,N0002419C4452,structural,3,FFZLXPAQCMD8,WHITING DOOR MANUFACTURING CORP.,3323,Metal Window and Door Manufacturing,0.067,0.067,0.1056,1,2022-11-23,2022-11-23,yes
ddg,DDG-51,N0002419C4452,structural,4,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,3.356,3.356,0.6193,6,2023-04-28,2023-08-30,no
ddg,DDG-51,N0002419C4452,structural,4,JSAXGRLNEJ63,"COLONNA'S SHIP YARD, INCORPORATED",3366,Ship Building and Repairing,1.185,1.185,0.2186,1,2023-06-26,2023-06-26,yes
ddg,DDG-51,N0002419C4452,structural,4,C7QXDAE2EUN1,"GENERAL MARINE PRODUCTS, INC.",3366,Ship Building and Repairing,0.649,0.649,0.1197,2,2023-06-30,2023-11-17,no
ddg,DDG-51,N0002419C4452,structural,4,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",3366,Ship Building and Repairing,0.109,0.109,0.0202,1,2023-06-12,2023-06-12,yes
ddg,DDG-51,N0002419C4452,structural,4,KN4DLHTLNCS8,"J.F. LEHMAN & COMPANY, INC.",3366,Ship Building and Repairing,0.07,0.07,0.013,1,2023-06-19,2023-06-19,yes
ddg,DDG-51,N0002419C4452,structural,4,EZN9VQG18FN1,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,0.05,0.05,0.0092,1,2023-10-31,2023-10-31,yes
ddg,DDG-51,N0002419C4452,structural,5,EZN9VQG18FN1,"LAKE SHORE SYSTEMS, INC.",3366,Ship Building and Repairing,1.282,1.282,1.0,4,2024-04-16,2024-07-24,no
ddg,DDG-51,N0002419C4452,unbucketed,1,CLJ5AQLQ8L29,"MACKAY COMMUNICATIONS, INC",3342,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,0.244,0.244,0.8612,1,2021-11-16,2021-11-16,yes
ddg,DDG-51,N0002419C4452,unbucketed,1,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,3364,Aircraft Engine and Engine Parts Manufacturing,0.039,0.039,0.1388,1,2021-11-02,2021-11-02,yes
ddg,DDG-51,N0002419C4452,unbucketed,2,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,4238,Industrial Machinery and Equipment Merchant Wholesalers,0.516,0.516,0.5647,1,2022-03-02,2022-03-02,yes
ddg,DDG-51,N0002419C4452,unbucketed,2,U5DDDFM4LJS3,"PRIME TECHNOLOGY, LLC",,,0.206,0.206,0.2252,2,2022-04-05,2022-04-05,yes
ddg,DDG-51,N0002419C4452,unbucketed,2,LN9YKAX66918,"KULITE SEMICONDUCTOR PRODUCTS, INC",3364,Other Aircraft Parts and Auxiliary Equipment Manufacturing,0.078,0.078,0.0854,1,2022-03-11,2022-03-11,yes
ddg,DDG-51,N0002419C4452,unbucketed,2,LPNPM5FBDS29,"GENUINE CABLE GROUP, LLC",,,0.068,0.068,0.0743,2,2022-03-02,2022-03-08,yes
ddg,DDG-51,N0002419C4452,unbucketed,2,YGFEZY19YQR9,NORTHROP GRUMMAN SYSTEMS CORP,,,0.046,0.046,0.0506,1,2022-03-01,2022-03-01,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,C2WJWFHRK5S7,QUALITY PERFORMANCE INC,3344,Other Electronic Component Manufacturing,0.608,0.608,0.4931,4,2022-08-09,2022-12-02,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,K5EHDDMPL8L3,ASC ENGINEERED SOLUTIONS LLC,,,0.138,0.138,0.1116,1,2022-08-18,2022-08-18,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,LRYRHNM7EHJ8,"GAYLORD INDUSTRIES, INC.",,,0.133,0.133,0.1081,1,2022-10-31,2022-10-31,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,LPNPM5FBDS29,"GENUINE CABLE GROUP, LLC",,,0.094,0.094,0.0765,1,2022-10-20,2022-10-20,no
ddg,DDG-51,N0002419C4452,unbucketed,3,KCDDKU78L9P7,CHASE CORPORATION,,,0.073,0.073,0.059,1,2022-07-26,2022-07-26,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,S6F5JLBSADM7,MIL-SPEC WIRE & CABLE CO,,,0.059,0.059,0.0479,1,2022-10-20,2022-10-20,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,LZQFW2PSQ4C3,HARDWARE SPECIALTY CO,,,0.052,0.052,0.0418,1,2022-11-14,2022-11-14,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",3344,Other Electronic Component Manufacturing,0.046,0.046,0.037,1,2022-10-06,2022-10-06,yes
ddg,DDG-51,N0002419C4452,unbucketed,3,HZVFYESM3PZ3,"PRECISION HOSE, INC.",,,0.031,0.031,0.0249,1,2022-11-29,2022-11-29,yes
ddg,DDG-51,N0002419C4452,unbucketed,4,Y7HRJMWG5HN9,UNITED REFRIGERATION INC,,,0.241,0.241,0.3832,2,2023-04-19,2023-04-21,yes
ddg,DDG-51,N0002419C4452,unbucketed,4,JH61GLV2MCA7,"PRIME SCIENCE & TECHNOLOGY, LLC",,,0.116,0.116,0.1852,1,2023-08-29,2023-08-29,yes
ddg,DDG-51,N0002419C4452,unbucketed,4,LN9YKAX66918,"KULITE SEMICONDUCTOR PRODUCTS, INC",3364,Other Aircraft Parts and Auxiliary Equipment Manufacturing,0.107,0.107,0.1702,1,2023-11-15,2023-11-15,no
ddg,DDG-51,N0002419C4452,unbucketed,4,G9XVDY2MZMX5,INSINGER MACHINE CO,,,0.062,0.062,0.099,1,2023-08-10,2023-08-10,yes
ddg,DDG-51,N0002419C4452,unbucketed,4,UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",3399,All Other Miscellaneous Manufacturing,0.054,0.054,0.0867,1,2023-12-21,2023-12-21,yes
ddg,DDG-51,N0002419C4452,unbucketed,4,FNQARYRJJEL5,COSPOLICH INC.,,,0.047,0.047,0.0757,1,2023-06-12,2023-06-12,yes
ddg,DDG-51,N0002419C4452,unbucketed,5,UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",3399,All Other Miscellaneous Manufacturing,0.057,0.057,1.0,1,2024-04-29,2024-04-29,no
ddg,DDG-51,N0002419C4452,unbucketed,6,VWX3JEES4FF7,TRIMAN INDUSTRIES INC,4237,Hardware Merchant Wholesalers,0.343,0.343,1.0,1,2025-05-07,2025-05-07,yes
ddg,DDG-51,N0002423C2307,castings,1,SNP5XVVL5896,ELLWOOD NATIONAL FORGE COMPANY,,,14.221,14.221,1.0,2,2023-11-01,2023-11-01,yes
ddg,DDG-51,N0002423C2307,castings,2,SVXNHLLWX953,ELLWOOD NATIONAL FORGE COMPANY,3321,Iron and Steel Forging,14.485,14.485,1.0,2,2024-07-30,2024-09-18,yes
ddg,DDG-51,N0002423C2307,castings,3,FLQJXSFMNQP6,LISTER CHAIN & FORGE INC,3321,Iron and Steel Forging,0.815,0.815,1.0,1,2025-05-06,2025-05-06,yes
ddg,DDG-51,N0002423C2307,castings,4,SVXNHLLWX953,ELLWOOD NATIONAL FORGE COMPANY,3321,Iron and Steel Forging,13.969,13.969,0.979,2,2025-08-11,2025-08-11,no
