program,family,piid,work_type,vendor_uei,vendor_name,award_date,fy,dollar_m,report_id,naics4,capability
ddg,DDG-51,N0002413C2307,piping,QVTKQ7LJE196,M.T. DAVIDSON COMPANY,2023-06-09,2023,0.063,20701020,3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
ddg,DDG-51,N0002413C2307,piping,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,2023-06-19,2023,0.061,20701826,3329,Industrial Valve Manufacturing
ddg,DDG-51,N0002413C2307,piping,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",2023-06-22,2023,0.034,20701450,,
ddg,DDG-51,N0002413C2307,piping,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",2023-06-22,2023,0.028,20701448,,
ddg,DDG-51,N0002413C2307,piping,SSD8KRDXKG46,"THE HILLER COMPANIES, LLC",2023-07-28,2023,0.036,20701804,2382,Electrical Contractors and Other Wiring Installation Contractors
ddg,DDG-51,N0002413C2307,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,2023-12-01,2024,0.033,20701038,3329,Fluid Power Valve and Hose Fitting Manufacturing
ddg,DDG-51,N0002413C2307,piping,FCK2D4PSV1L2,DOVER PUMPS & PROCESS SOLUTIONS SEGMENT INC,2024-11-13,2025,0.056,20700216,3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
ddg,DDG-51,N0002413C2307,piping,GU5YDKH7GPF1,CIRCOR NAVAL SOLUTIONS LLC,2025-08-15,2025,0.24,29479198,,
ddg,DDG-51,N0002413C2307,structural,SQRKBV7ET8S9,ALFA LAVAL AB,2013-06-21,2013,1.129,20699859,,
ddg,DDG-51,N0002413C2307,structural,UGDKT5KQLFP5,CECO ENVIRONMENTAL CORP,2013-07-03,2013,0.792,20701384,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,E3YNKWRANZ18,"AQUA-CHEM, INC.",2013-07-15,2013,0.338,20699897,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2013-07-23,2013,0.103,20700871,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2013-07-26,2013,0.032,20701395,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2013-07-26,2013,0.025,20701388,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,VDGQNU1VJC64,XCHANGER MANUFACTURING CORPORATION,2013-07-31,2013,0.212,20702045,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,E3YNKWRANZ18,"AQUA-CHEM, INC.",2013-08-28,2013,0.338,20699899,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,E3YNKWRANZ18,"AQUA-CHEM, INC.",2013-08-28,2013,0.338,20699898,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",2013-10-04,2014,0.057,20701342,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",2013-10-10,2014,0.117,20701347,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2013-10-10,2014,0.423,20700885,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2013-10-10,2014,0.335,20700884,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2013-10-14,2014,0.062,20700865,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-01-23,2014,0.06,20700864,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2014-03-04,2014,0.047,20701397,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,X99SLLWX4NV1,"SUMMA HOLDINGS, INC.",2014-03-13,2014,0.341,20701803,3366,Boat Building
ddg,DDG-51,N0002413C2307,structural,SQRKBV7ET8S9,ALFA LAVAL AB,2014-03-26,2014,1.113,20699858,,
ddg,DDG-51,N0002413C2307,structural,SQRKBV7ET8S9,ALFA LAVAL AB,2014-03-26,2014,1.113,20699857,,
ddg,DDG-51,N0002413C2307,structural,SQRKBV7ET8S9,ALFA LAVAL AB,2014-03-26,2014,1.113,20699856,,
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2014-05-02,2014,0.033,20701396,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,2014-05-02,2014,0.039,20700110,,
ddg,DDG-51,N0002413C2307,structural,VDGQNU1VJC64,XCHANGER MANUFACTURING CORPORATION,2014-05-08,2014,0.215,20702046,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,UGDKT5KQLFP5,CECO ENVIRONMENTAL CORP,2014-05-21,2014,0.803,20701385,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,E3YNKWRANZ18,"AQUA-CHEM, INC.",2014-05-23,2014,0.362,20699900,3324,Power Boiler and Heat Exchanger Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-06-19,2014,0.095,20700869,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-06-19,2014,0.095,20700868,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-06-19,2014,0.095,20700867,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2014-07-10,2014,0.026,20701389,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,KN4DLHTLNCS8,"J.F. LEHMAN & COMPANY, INC.",2014-10-01,2015,0.031,20701877,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,JRHJJRY6DWK3,"CORNELL-CARR CO., INC.",2014-10-03,2015,0.115,20700097,3323,Metal Window and Door Manufacturing
ddg,DDG-51,N0002413C2307,structural,JRHJJRY6DWK3,"CORNELL-CARR CO., INC.",2014-10-13,2015,0.115,20700098,3323,Metal Window and Door Manufacturing
ddg,DDG-51,N0002413C2307,structural,X99SLLWX4NV1,"SUMMA HOLDINGS, INC.",2014-10-22,2015,0.046,20701797,3366,Boat Building
ddg,DDG-51,N0002413C2307,structural,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",2014-10-29,2015,0.465,20701355,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",2014-10-29,2015,0.352,20701354,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-10-29,2015,0.248,20700882,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-10-29,2015,0.188,20700877,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",2014-10-31,2015,0.07,20701346,3366,Ship Building and Repairing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-10-31,2015,0.042,20700863,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,2014-11-03,2015,0.195,20700879,3323,Sheet Metal Work Manufacturing
ddg,DDG-51,N0002413C2307,structural,JGNYLKEPEBL4,"PEMCO-NAVAL ENGINEERING WORKS, INC.",2014-11-25,2015,0.048,20701398,3323,Fabricated Structural Metal Manufacturing
ddg,DDG-51,N0002413C2307,structural,X99SLLWX4NV1,"SUMMA HOLDINGS, INC.",2014-12-10,2015,0.028,20701793,3366,Boat Building
ddg,DDG-51,N0002413C2307,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,2015-01-14,2015,0.071,20700113,,
