piid,in_scope_17,records,total_dollars,eb_dollars,eb_pct,hii_dollars,hii_pct,other_us_dollars,other_us_pct,foreign_dollars,foreign_pct,unknown_dollars,unknown_pct,top_pop_state,top_pop_state_pct,top_pop_city,top_pop_city_pct
N0038324FZ50Z,no,3,572380.4,0,0.0,0,0.0,572380.4,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010418F0ASS,no,4,570763.0,0,0.0,0,0.0,570763.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010423PCC42,no,2,569184.0,0,0.0,0,0.0,569184.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010419FAS03,no,4,566997.0,0,0.0,0,0.0,566997.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N6600125F0964,no,1,565329.21,0,0.0,0,0.0,565329.21,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010424PFB08,no,2,565025.0,0,0.0,0,0.0,565025.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0001920F0514,no,2,563925.84,0,0.0,0,0.0,0,0.0,563925.84,100.0,0,0.0,,0.0,,0.0
N0010425PJC94,no,1,563037.5,0,0.0,0,0.0,563037.5,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
0007,no,33,562896.42,-2722.0,-0.48,0,0.0,565618.42,100.48,0,0.0,0,0.0,HI,90.48,"HONOLULU, HI",90.48
N6945018F1327,no,2,562072.0,0,0.0,0,0.0,562072.0,100.0,0,0.0,0,0.0,FL,100.0,"JACKSONVILLE, FL",100.0
N4008523F4683,no,1,561939.0,0,0.0,0,0.0,561939.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0010425PXB81,no,1,561633.94,0,0.0,0,0.0,561633.94,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N4033917CF025,no,19,561561.0,0,0.0,0,0.0,0,0.0,561561.0,100.0,0,0.0,,0.0,,0.0
N0010424PXD01,no,2,560000.0,0,0.0,0,0.0,560000.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0010424PXD02,no,2,560000.0,0,0.0,0,0.0,560000.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0018923P0529,no,3,559392.07,0,0.0,0,0.0,559392.07,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0042117F0227,no,6,559358.44,0,0.0,0,0.0,559358.44,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
5120,no,3,559177.37,0,0.0,0,0.0,559177.37,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0038323FZ52K,no,1,555834.0,0,0.0,0,0.0,555834.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0001918F0017,no,3,552158.25,0,0.0,0,0.0,0,0.0,552158.25,100.0,0,0.0,,0.0,,0.0
N0010425PNB96,no,1,551829.0,0,0.0,0,0.0,551829.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N4008424F4517,no,5,551733.34,0,0.0,0,0.0,0,0.0,551733.34,100.0,0,0.0,,0.0,,0.0
N0010418F0AS5,no,6,550769.0,0,0.0,0,0.0,550769.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0040619C0008,no,3,550420.0,0,0.0,0,0.0,0,0.0,550420.0,100.0,0,0.0,,0.0,,0.0
M0026318P0056,no,4,549226.99,0,0.0,0,0.0,549226.99,100.0,0,0.0,0,0.0,SC,100.0,"PARRIS ISLAND, SC",100.0
N0010425PXA55,no,1,547449.8,0,0.0,0,0.0,547449.8,100.0,0,0.0,0,0.0,MI,100.0,"NOVI, MI",100.0
N0010423FZU0A,no,1,542535.0,0,0.0,0,0.0,542535.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010418F0AS4,no,8,541912.0,0,0.0,0,0.0,541912.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010418F0ASG,no,6,541237.0,0,0.0,0,0.0,541237.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0042119F0949,no,4,541000.0,0,0.0,0,0.0,0,0.0,541000.0,100.0,0,0.0,,0.0,,0.0
N0010422FBJ06,no,2,539111.0,0,0.0,0,0.0,539111.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010418F0AS8,no,3,537588.0,0,0.0,0,0.0,537588.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N4008523F6003,no,1,536416.0,0,0.0,0,0.0,536416.0,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
N0010422PJC09,no,1,535395.0,0,0.0,0,0.0,535395.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0040622C0013,no,1,533623.75,0,0.0,0,0.0,0,0.0,533623.75,100.0,0,0.0,,0.0,,0.0
N4425525F0158,no,1,532970.0,0,0.0,0,0.0,532970.0,100.0,0,0.0,0,0.0,WA,100.0,"SILVERDALE, WA",100.0
N0010420PNB35,no,3,532356.0,0,0.0,0,0.0,532356.0,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N3220525P2154,no,1,530738.83,0,0.0,0,0.0,530738.83,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N0001919C0061,no,6,530226.38,0,0.0,0,0.0,0,0.0,530226.38,100.0,0,0.0,,0.0,,0.0
N4008525F1285,no,1,529553.0,0,0.0,0,0.0,529553.0,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0017322P2016,no,2,528450.0,0,0.0,0,0.0,528450.0,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON, DC",100.0
N0010418F0AS2,no,6,524869.0,0,0.0,0,0.0,524869.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N3225323P0083,no,3,524855.21,0,0.0,0,0.0,524855.21,100.0,0,0.0,0,0.0,HI,100.0,"PEARL HARBOR, HI",100.0
N0016418F0197,no,3,524167.92,0,0.0,0,0.0,524167.92,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010424PNA98,no,1,522981.25,0,0.0,0,0.0,522981.25,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N3220525P2332,no,1,522891.75,0,0.0,0,0.0,522891.75,100.0,0,0.0,0,0.0,NY,100.0,"OLEAN, NY",100.0
N4008522F5314,no,2,521834.0,0,0.0,0,0.0,521834.0,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
N0001921F0150,no,6,521315.64,0,0.0,0,0.0,0,0.0,521315.64,100.0,0,0.0,,0.0,,0.0
N0010419FJA02,no,4,521300.0,0,0.0,0,0.0,521300.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0018922F3011,no,3,520977.6,0,0.0,0,0.0,520977.6,100.0,0,0.0,0,0.0,NC,100.0,"POPE ARMY AIRFIELD, NC",100.0
N004212090015,no,3,519927.23,0,0.0,0,0.0,0,0.0,519927.23,100.0,0,0.0,,0.0,,0.0
N4008524F6570,no,1,518192.0,0,0.0,0,0.0,518192.0,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
N4008522F6479,no,1,516076.0,0,0.0,0,0.0,516076.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0010419PF009,no,2,515759.0,0,0.0,0,0.0,515759.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010420PCD62,no,1,515759.0,0,0.0,0,0.0,515759.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010422FAS01,no,1,515193.0,0,0.0,0,0.0,515193.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
M6785419C7864,no,6,514745.85,0,0.0,0,0.0,514745.85,100.0,0,0.0,0,0.0,FL,100.0,"ORLANDO, FL",100.0
N0042121F0549,no,10,514255.88,0,0.0,0,0.0,0,0.0,514255.88,100.0,0,0.0,,0.0,,0.0
N0010421FBJ06,no,1,513657.0,0,0.0,0,0.0,513657.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N4008024F4653,no,1,513540.0,0,0.0,0,0.0,513540.0,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N0042119F0851,no,3,513279.0,0,0.0,0,0.0,513279.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0025918F0313,no,2,512465.72,0,0.0,0,0.0,512465.72,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0001919F0004,no,4,512163.74,0,0.0,0,0.0,512163.74,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0040624C0003,no,3,511836.97,0,0.0,0,0.0,0,0.0,511836.97,100.0,0,0.0,,0.0,,0.0
N0010418CBA58,no,3,510768.0,0,0.0,0,0.0,510768.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0038325FZ515,no,1,510746.1,0,0.0,0,0.0,510746.1,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N6274224F4015,no,6,510442.89,0,0.0,0,0.0,510442.89,100.0,0,0.0,0,0.0,HI,100.0,"PEARL HARBOR, HI",100.0
N4008524F6543,no,1,509744.0,0,0.0,0,0.0,509744.0,100.0,0,0.0,0,0.0,NC,100.0,"CHERRY POINT, NC",100.0
N6247019F4021,no,2,508493.0,0,0.0,0,0.0,0,0.0,508493.0,100.0,0,0.0,,0.0,,0.0
N0038324FZ500,no,1,508250.8,0,0.0,0,0.0,508250.8,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N4019225F0036,no,1,506024.0,0,0.0,0,0.0,506024.0,100.0,0,0.0,0,0.0,MP,100.0,"TINIAN, MP",100.0
N0016721F0214,no,6,500771.47,0,0.0,0,0.0,500771.47,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N3225318C0003,no,5,500030.0,0,0.0,0,0.0,500030.0,100.0,0,0.0,0,0.0,HI,100.0,"PEARL HARBOR, HI",100.0
N0042125F7035,no,1,500000.0,0,0.0,0,0.0,500000.0,100.0,0,0.0,0,0.0,MD,100.0,"PATUXENT RIVER, MD",100.0
N4008024F4566,no,1,499853.0,0,0.0,0,0.0,499853.0,100.0,0,0.0,0,0.0,MD,100.0,"JB ANDREWS, MD",100.0
N6328525FS006,no,1,499842.5,0,0.0,0,0.0,499842.5,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
M6890920C7613,no,1,499645.0,0,0.0,0,0.0,499645.0,100.0,0,0.0,0,0.0,CA,100.0,"CAMP PENDLETON, CA",100.0
N6247022F4139,no,5,499522.0,0,0.0,0,0.0,0,0.0,499522.0,100.0,0,0.0,,0.0,,0.0
N0010425FC704,no,3,497174.9,0,0.0,0,0.0,497174.9,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N6600122F0917,no,2,496760.0,0,0.0,0,0.0,496760.0,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6523624F0187,no,1,496149.14,0,0.0,0,0.0,496149.14,100.0,0,0.0,0,0.0,VA,100.0,"RESTON, VA",100.0
N6247024F4130,no,1,495368.0,0,0.0,0,0.0,495368.0,100.0,0,0.0,0,0.0,ME,100.0,"KITTERY, ME",100.0
N0042125F0025,no,2,494337.48,0,0.0,0,0.0,494337.48,100.0,0,0.0,0,0.0,MD,100.0,"PATUXENT RIVER, MD",100.0
N6600123F0885,no,1,493200.03,0,0.0,0,0.0,493200.03,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0038325FZ501,no,1,492100.0,0,0.0,0,0.0,492100.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0042118F0323,no,1,490470.0,0,0.0,0,0.0,490470.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010418F0AS6,no,7,490192.0,0,0.0,0,0.0,490192.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N6449822F4311,no,7,490070.24,0,0.0,0,0.0,490070.24,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010418F0H01,no,4,489824.0,0,0.0,0,0.0,489824.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0016721F0151,no,1,489689.88,0,0.0,0,0.0,489689.88,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0038325FZ502,no,3,489143.56,0,0.0,0,0.0,489143.56,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0038323PB029,no,4,488305.0,0,0.0,0,0.0,488305.0,100.0,0,0.0,0,0.0,NC,100.0,"SHELBY, NC",100.0
N4523A23C0564,no,3,486960.98,0,0.0,0,0.0,486960.98,100.0,0,0.0,0,0.0,WA,100.0,"EVERETT, WA",100.0
N6600123F0470,no,2,486904.17,0,0.0,0,0.0,486904.17,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4019224F4128,no,1,486014.24,0,0.0,0,0.0,486014.24,100.0,0,0.0,0,0.0,MP,100.0,"TINIAN, MP",100.0
N6523618F0956,no,2,484715.79,0,0.0,0,0.0,484715.79,100.0,0,0.0,0,0.0,SC,100.0,"NORTH CHARLESTON, SC",100.0
N6339418F0056,no,16,483857.0,0,0.0,0,0.0,483857.0,100.0,0,0.0,0,0.0,MN,92.77,"MINNEAPOLIS, MN",92.77
N4008520F6744,no,1,483341.0,0,0.0,0,0.0,483341.0,100.0,0,0.0,0,0.0,VA,100.0,"PORTSMOUTH, VA",100.0
N6600122F0485,no,2,482903.16,0,0.0,0,0.0,482903.16,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6523619F0533,no,1,482683.0,0,0.0,0,0.0,482683.0,100.0,0,0.0,0,0.0,LA,100.0,"NEW ORLEANS, LA",100.0
N6600122F0334,no,1,481537.26,0,0.0,0,0.0,481537.26,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N4008525F0698,no,1,481241.0,0,0.0,0,0.0,481241.0,100.0,0,0.0,0,0.0,VA,100.0,"VIRGINIA BEACH, VA",100.0
N0010418PFD24,no,1,480800.0,0,0.0,0,0.0,480800.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N0010418PFD25,no,1,480800.0,0,0.0,0,0.0,480800.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N6134018F7025,no,2,477977.0,0,0.0,0,0.0,477977.0,100.0,0,0.0,0,0.0,MS,100.0,"MERIDIAN, MS",100.0
N0038323FZ52H,no,1,477093.7,0,0.0,0,0.0,477093.7,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N5005421C0006,no,4,475854.0,0,0.0,0,0.0,475854.0,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0010421FAS05,no,6,475148.0,0,0.0,0,0.0,475148.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N4008019C1008,no,1,474983.0,0,0.0,0,0.0,474983.0,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N0025918F0307,no,2,474099.5,0,0.0,0,0.0,474099.5,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
M0026418F0290,no,1,473811.74,0,0.0,0,0.0,473811.74,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N0010425FVH00,no,1,472500.0,0,0.0,0,0.0,472500.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N3225324C0007,no,3,470820.0,0,0.0,0,0.0,470820.0,100.0,0,0.0,0,0.0,PA,100.0,"CHESWICK, PA",100.0
N0010425PUB49,no,1,470745.0,0,0.0,0,0.0,470745.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0010418F0ASC,no,4,470628.0,0,0.0,0,0.0,470628.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0040624C0007,no,3,470236.18,0,0.0,0,0.0,0,0.0,470236.18,100.0,0,0.0,,0.0,,0.0
N6600120F1149,no,2,470057.78,0,0.0,0,0.0,470057.78,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010422FAS00,no,1,469631.0,0,0.0,0,0.0,469631.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N6852024P0010,no,1,469248.63,0,0.0,0,0.0,469248.63,100.0,0,0.0,0,0.0,MD,100.0,"LEXINGTON PARK, MD",100.0
N4425522F9503,no,3,469165.73,0,0.0,0,0.0,469165.73,100.0,0,0.0,0,0.0,WA,100.0,"SILVERDALE, WA",100.0
N0002419F4129,no,1,469136.0,0,0.0,0,0.0,469136.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N4019225F0111,no,1,468838.16,0,0.0,0,0.0,468838.16,100.0,0,0.0,0,0.0,GU,100.0,"TALOFOFO, GU",100.0
N0001919F2626,no,1,468457.0,0,0.0,0,0.0,0,0.0,468457.0,100.0,0,0.0,,0.0,,0.0
0003,no,76,468319.11,6790.0,1.45,0.0,0.0,461529.11,98.55,0,0.0,0,0.0,NC,421.78,"CAMP LEJEUNE, NC",220.62
N0010418F0H02,no,6,467313.0,0,0.0,0,0.0,467313.0,100.0,0,0.0,0,0.0,MA,100.0,"WALPOLE, MA",100.0
N6600120F0699,no,1,467012.21,0,0.0,0,0.0,467012.21,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010423FC701,no,3,466929.0,0,0.0,0,0.0,466929.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
0014,no,16,466484.31,0,0.0,0,0.0,466484.31,100.0,0,0.0,0,0.0,NV,110.44,"FALLON, NV",110.44
N0010419FBH00,no,1,466464.0,0,0.0,0,0.0,466464.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0016726P0004,no,2,465225.0,0,0.0,0,0.0,465225.0,100.0,0,0.0,0,0.0,MD,100.0,"BETHESDA, MD",100.0
0020,no,5,464463.9,0,0.0,0,0.0,464463.9,100.0,0,0.0,0,0.0,DC,131.33,"WASHINGTON NAVY YARD, DC",131.33
N0001920F0435,no,5,463576.0,0,0.0,0,0.0,463576.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0040625CS023,no,4,463135.01,0,0.0,0,0.0,0,0.0,463135.01,100.0,0,0.0,,0.0,,0.0
N0017421F0117,no,5,463000.0,0,0.0,0,0.0,463000.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N4008523F4924,no,2,462328.0,0,0.0,0,0.0,462328.0,100.0,0,0.0,0,0.0,VA,100.0,"YORKTOWN, VA",100.0
0024,no,7,460685.41,0,0.0,0,0.0,460685.41,100.0,0,0.0,0,0.0,MA,110.49,"WALPOLE, MA",110.49
N0010425PLC30,no,1,460465.0,0,0.0,0,0.0,460465.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0040624C0013,no,1,459555.66,0,0.0,0,0.0,0,0.0,459555.66,100.0,0,0.0,,0.0,,0.0
N6600119F0758,no,1,458813.66,0,0.0,0,0.0,458813.66,100.0,0,0.0,0,0.0,CA,100.0,"TUSTIN, CA",100.0
N0010418F0ASB,no,5,457489.0,0,0.0,0,0.0,457489.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010421FAS01,no,6,457161.0,0,0.0,0,0.0,457161.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010424PZA54,no,2,455879.97,0,0.0,0,0.0,455879.97,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010421PND05,no,2,455468.0,0,0.0,0,0.0,455468.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0002421F5306,no,5,455349.6,0,0.0,0,0.0,455349.6,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0017417F0370,no,5,454988.64,0,0.0,0,0.0,454988.64,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0001920F9001,no,3,454243.0,0,0.0,0,0.0,454243.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010422FBJ00,no,1,453921.2,0,0.0,0,0.0,453921.2,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N3225325C0002,no,1,450970.0,0,0.0,0,0.0,450970.0,100.0,0,0.0,0,0.0,PA,100.0,"CHESWICK, PA",100.0
N0010421FAS0B,no,5,450337.0,0,0.0,0,0.0,450337.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N4523A23P0306,no,3,450328.92,0,0.0,0,0.0,450328.92,100.0,0,0.0,0,0.0,CA,100.0,"CHULA VISTA, CA",100.0
N0010424FVH08,no,4,450325.48,0,0.0,0,0.0,450325.48,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0040623C0011,no,5,450108.88,0,0.0,0,0.0,0,0.0,450108.88,100.0,0,0.0,,0.0,,0.0
N6852023P0018,no,1,448719.35,0,0.0,0,0.0,448719.35,100.0,0,0.0,0,0.0,MD,100.0,"PATUXENT RIVER, MD",100.0
N0001919F2584,no,2,448563.74,0,0.0,0,0.0,0,0.0,448563.74,100.0,0,0.0,,0.0,,0.0
N3220518F3121,no,1,448356.0,0,0.0,0,0.0,448356.0,100.0,0,0.0,0,0.0,VA,100.0,"NORFOLK, VA",100.0
N0010418F0AS1,no,7,448028.0,0,0.0,0,0.0,448028.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0017317P6405,no,14,446909.0,0,0.0,0,0.0,446909.0,100.0,0,0.0,0,0.0,CO,100.0,"BOULDER, CO",90.49
N0018922P0484,no,2,446348.0,0,0.0,0,0.0,446348.0,100.0,0,0.0,0,0.0,WA,100.0,"BLAINE, WA",100.0
N5523624F7025,no,1,446193.33,0,0.0,0,0.0,446193.33,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N6247020F4007,no,1,444437.0,0,0.0,0,0.0,0,0.0,444437.0,100.0,0,0.0,,0.0,,0.0
N4425520C5002,no,3,444421.03,0,0.0,0,0.0,444421.03,100.0,0,0.0,0,0.0,WA,100.0,"SILVERDALE, WA",100.0
N4008024F4588,no,1,443961.0,0,0.0,0,0.0,443961.0,100.0,0,0.0,0,0.0,VA,100.0,"QUANTICO, VA",100.0
N0010425PF002,no,3,443183.75,0,0.0,0,0.0,443183.75,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0010424PJB97,no,2,442851.28,0,0.0,0,0.0,442851.28,100.0,0,0.0,0,0.0,MI,100.0,"NOVI, MI",100.0
N4008524C0036,no,2,440934.0,0,0.0,0,0.0,440934.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N4008025F0338,no,1,440869.0,0,0.0,0,0.0,440869.0,100.0,0,0.0,0,0.0,DC,100.0,"WASHINGTON, DC",100.0
N0010423FVH09,no,1,440784.0,0,0.0,0,0.0,440784.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0010422FAS06,no,4,440400.0,0,0.0,0,0.0,440400.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
M6785423F0109,no,3,439835.1,0,0.0,0,0.0,439835.1,100.0,0,0.0,0,0.0,VA,100.0,"STAFFORD, VA",100.0
N0017418F0301,no,4,439002.0,0,0.0,0,0.0,439002.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
M6700422C0002,no,1,438364.0,0,0.0,0,0.0,438364.0,100.0,0,0.0,0,0.0,MO,100.0,"SAINT LOUIS, MO",100.0
N0016418CWM03,no,2,438359.0,0,0.0,0,0.0,438359.0,100.0,0,0.0,0,0.0,KY,100.0,"LOUISVILLE, KY",100.0
N0017420F0153,no,1,438288.58,0,0.0,0,0.0,438288.58,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0017423F0218,no,5,437213.29,0,0.0,0,0.0,437213.29,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0038323FZ50L,no,2,436299.16,0,0.0,0,0.0,436299.16,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0016425FJ512,no,1,434068.0,0,0.0,0,0.0,434068.0,100.0,0,0.0,0,0.0,OH,100.0,"FAIRBORN, OH",100.0
N0010418F0AS7,no,7,433359.0,0,0.0,0,0.0,433359.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N6600122F0080,no,2,432346.9,0,0.0,0,0.0,432346.9,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010424PJA93,no,1,431501.28,0,0.0,0,0.0,431501.28,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
N0042117F00A5,no,3,430544.0,0,0.0,0,0.0,430544.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010418F0ASD,no,5,429573.0,0,0.0,0,0.0,429573.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
N0010424FVH05,no,1,428821.62,0,0.0,0,0.0,428821.62,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0010418PNB82,no,5,428000.0,0,0.0,0,0.0,428000.0,100.0,0,0.0,0,0.0,PA,100.0,"BETHLEHEM, PA",100.0
M0068122F0078,no,1,426298.95,0,0.0,0,0.0,426298.95,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0017825FS303,no,2,425969.6,0,0.0,0,0.0,425969.6,100.0,0,0.0,0,0.0,VA,100.0,"DAHLGREN, VA",100.0
N0001925F0990,no,2,425530.0,0,0.0,0,0.0,425530.0,100.0,0,0.0,0,0.0,IN,100.0,"INDIANAPOLIS, IN",100.0
N0010425PUB92,no,1,425390.3,0,0.0,0,0.0,425390.3,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N0016718F0165,no,5,423915.0,0,0.0,0,0.0,423915.0,100.0,0,0.0,0,0.0,MN,100.0,"MINNEAPOLIS, MN",100.0
N5523625F7033,no,2,423496.57,0,0.0,0,0.0,423496.57,100.0,0,0.0,0,0.0,CA,100.0,"SAN DIEGO, CA",100.0
N0010423PCA44,no,1,422088.0,0,0.0,0,0.0,422088.0,100.0,0,0.0,0,0.0,VA,100.0,"CHESAPEAKE, VA",100.0
