fy,uei,vendor,foreign,amount_M,records
2022,ZVKEBJ4HQHB8,"HEILIND ELECTRONICS, INC",,0.1227,1
2022,PD3NKE727DN9,"TRI-LANE EQUIPMENT RENTALS, INC.",,0.1219,4
2022,LR8MS4H7N2U5,AUTOMATED PRECISION INC.,,0.1191,1
2022,XEYGFMKSLWW5,THE BUTLER WELDMENTS CORPORATION,,0.1191,1
2022,EH4ZYJ5CMLP9,MAINE TECHNICAL SOURCE,,0.1153,1
2022,UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",,0.1108,2
2022,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",,0.1076,1
2022,FLDEFFBLR5P3,ESCO TECHNOLOGIES INC.,,0.1069,1
2022,MT6DZPQUP663,ADOLF WURTH GMBH & CO KG,,0.1056,3
2022,GMVJD1H9JQX8,MICROFLEX INC,,0.0980,1
2022,HNAKLNNSE339,ODAT MACHINE INC,,0.0971,2
2022,HTR5K76FMH84,"FEDERAL BRONZE CASTING INDUSTRIES, INC.",,0.0969,2
2022,CABCB9XBJHK5,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.0968,3
2022,KXWXRYB3FBW3,FLOWSERVE CORPORATION,,0.0941,1
2022,KPFHQNYN8R54,"PACKAGE ONE INDUSTRIES, LLC",,0.0929,2
2022,N16ET1YJ6QZ3,"ROMAC INDUSTRIES, INC.",,0.0923,3
2022,JU5GNH1H5FV6,DY4 INC,,0.0918,1
2022,CZKYJKB7H9J7,"EFG HOLDINGS, INC.",,0.0911,2
2022,JK5BGM73XQ58,FEOLE TECHNOLOGIES INC,,0.0906,2
2022,PX7XVJDX7TZ7,VICOR CORP,,0.0889,1
2022,NGMSB6M2QKA4,ASA ENVIRONMENTAL PRODUCTS INC,,0.0884,3
2022,NYPLGL4BKTS7,ESI ACQUISITION CORP,,0.0877,1
2022,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",,0.0873,4
2022,CMTLME2MH6F4,SPIRAX-SARCO ENGINEERING PLC,,0.0869,1
2022,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,,0.0869,2
2022,MKG5CAN2J8S7,"SAMTAN ENGINEERING, LLC",,0.0867,2
2022,UUWJVAA5CK71,INSULATED WIRE INC.,,0.0862,1
2022,HYWRB7XDFNE9,"TECHSPEC, INC.",,0.0839,1
2022,QVMBB4UCMEH4,"ELECTRO MECHANICAL SPECIALISTS, LLC",,0.0833,1
2022,GMBZL1B9YMW9,AW GIFFORD INC,,0.0821,3
2022,L4ZMKLM4MPL3,MOOG INC.,,0.0818,1
2022,QCFDU4MA1444,A/Z CORPORATION,,0.0812,3
2022,MBJ8ANU347W7,EATON CORPORATION PUBLIC LIMITED COMPANY,,0.0809,1
2022,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,0.0806,3
2022,HPDLRXR4FYX5,BAE SYSTEMS LAND & ARMAMENTS L.P.,,0.0804,2
2022,N9K8Y7U3RGA9,CATERPILLAR INC.,,0.0801,1
2022,GHH5AMJ8C896,PULSAFEEDER INC,,0.0794,1
2022,HFL7UADKYZ52,"BARNHART NORTHEAST, INC.",,0.0775,1
2022,TMDVSPNEFR69,IVES EQUIPMENT CORPORATION,,0.0768,1
2022,G58FFJ6F2CA7,"NOVARIA HOLDINGS, LLC",,0.0732,1
2022,LN8JD2HB57K5,PATRIOT ELECTRONICS INC,,0.0726,2
2022,QEP4TKLKQDV3,"U.S. PIONEER, L.L.C.",,0.0716,1
2022,YK46GJRH4W87,"CONCURRENT REAL-TIME, INC.",,0.0716,2
2022,DDQCLD6FEJJ6,WILLIAMS INDUSTRIAL SERVICES GROUP INC.,,0.0703,3
2022,Z7AEB4WP45P3,ITT INC,,0.0700,1
2022,REDAH61ZHLN7,TRI TOOL INC,,0.0697,1
2022,Q3HHLUDK4ED3,ABRASIVE PRODUCTS LLC,,0.0696,1
2022,VJFKVNQBYVL5,"GREENE RUBBER COMPANY, INC.",,0.0682,2
2022,ECVNHKM2CLS9,"PICKERING INTERFACES, INC",,0.0652,1
2022,V212U2BEGU37,"SAFARI MICRO, INC.",,0.0643,1
2022,C1B6X8AADFB1,"COMSACO, LLC",,0.0642,4
2022,U8SAS3VH6J38,AK INDUSTRIAL SERVICES LLC,,0.0638,2
2022,PDBCMAYNN1V8,"CUSTOM QUALITY SCAFFOLDING, INC.",,0.0635,1
2022,KHN9PQ6VZ756,"MIDSTATE INDUSTRIAL SUPPLY, INC.",,0.0625,1
2022,CPNJM695NH15,"CDP FASTENER GROUP, INC.",,0.0622,1
2022,VE8ASCGN1188,"S & S FOREST PRODUCTS, LLC",,0.0622,1
2022,EAZVTUEVK9J9,AIRLINE HYDRAULICS CORP,,0.0604,1
2022,EK4EVQQNEFC6,HEXAGON METROLOGY AB,,0.0593,1
2022,YVBHN7GKLQ44,"GLENAIR, INC.",,0.0593,1
2022,NKNLZEBJBM67,TRANSDIGM INC,,0.0581,4
2022,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",,0.0571,3
2022,EUY1C3NM2WN3,TRANSDIGM INC,,0.0553,1
2022,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,,0.0546,1
2022,P3S2F1HKFDM4,VECTOR STIFTUNG,,0.0546,1
2022,VUNMXC2JLBY3,CLEVELAND-CLIFFS PLATE LLC,,0.0535,3
2022,TF2HVUYPRMV1,"CHASE SUPPLY, INC.",,0.0530,2
2022,CE3HF8PLAFD3,"MILWAUKEE VALVE COMPANY, LLC",,0.0524,1
2022,UTG3KW3RJ6M3,SHENZHEN NANSHAN DISTRICT GELAIMI CLOTHES SHOP,Yes,0.0517,1
2022,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,0.0487,1
2022,NFDVRDBAFR87,"B.W. ELLIOTT MANUFACTURING CO., LLC",,0.0481,1
2022,K8W2J2DS9FN1,"SYNOPSYS, INC.",,0.0480,1
2022,NSWQJBEZZD83,SOPHEON CORPORATION,,0.0458,1
2022,H11HD5VHGHN3,LOCKHEED MARTIN CORPORATION,,0.0450,1
2022,JA2KCX21NL48,WARTSILA DEFENSE INC,,0.0448,2
2022,RG3VUTDYFNF8,FLUIDYNE CORPORATION,,0.0447,1
2022,EG67WFES7DT3,OMEGA ENGINEERING INC,,0.0445,1
2022,C2HBVLFX4AH7,"ARLAND TOOL & MFG., INC.",,0.0444,1
2022,EA52ZMBH4YG7,"BEK, INC.",,0.0442,1
2022,JKZNKGGWYZ87,CURTISS-WRIGHT CORPORATION,,0.0438,1
2022,G8HNS2EJYJU6,"BUFFALO MACHINES, INC.",,0.0433,2
2022,YXMXTJMDPJR7,"FAXON ENGINEERING COMPANY, INCORPORATED THE",,0.0430,1
2022,E9DKKLZNCQS9,TRIDENT MARITIME SYSTEMS UK LIMITED,Yes,0.0400,2
2022,UNG7G6S4JRA6,"5TH AXIS, LLC",,0.0393,2
2022,X3DBJSMT83N5,CLEVELAND-CLIFFS STEEL LLC,,0.0392,1
2022,Y7N4SPXNK115,CLEVELAND-CLIFFS INC.,,0.0392,1
2022,UGQ9ZMC59WA6,"CABLEWORKS, INC.",,0.0390,1
2022,YNHKC9SDFWB3,"INSIGHT ENTERPRISES, INC.",,0.0376,1
2022,P33VWHC39MN5,"ADMIRAL VALVE, LLC",,0.0363,1
2022,XW6ZAJKNHM65,VERSAMIL INC,,0.0350,1
2022,RBANKF6MUJS9,"EFG HOLDINGS, INC.",,0.0350,1
2022,KAFVDV3C5BN1,"321GANG, LLC",,0.0340,2
2022,MC9KZKMUD8F8,CUBE MOBILE POWER HOLDCO LIMITED,,0.0340,1
2022,TGUHUW52MLE3,FFI HOLDINGS III CORP,,0.0333,1
2022,KMDLJAJQ4UM1,TE CONNECTIVITY LTD.,,0.0333,1
2022,K2JGXQQ8HLE5,COMPONENTS CORPORATION OF AMERICA,,0.0329,1
2022,JCY9NCTJF9J3,AIRSAN CORPORATION,,0.0326,2
2022,LL3PZJHUKZV3,AMERICAN STEEL AND ALUMINUM LLC,,0.0319,1
2022,X65QG1LNA3J3,"UNITED TITANIUM, INC.",,0.0319,1
2022,K5WVCD4GUK41,"JLL PARTNERS, LLC",,0.0307,1
2022,MDH6KH9D4SG7,SCHNEIDER ELECTRIC SE,,0.0307,1
2022,QLTXH525A671,"RAPID PREP, LLC",,0.0306,2
2022,JKK6MTNJSLH6,"EMC SHOP, LLC, THE",,0.0300,1
2022,KENVPMBVBT39,"RHOADS METAL FABRICATIONS, INC.",,0.0292,4
2022,ZJYJB7MBFE56,CRANE CO,,0.0276,1
2022,J51ULX3CNCZ4,"MERCURY SYSTEMS, INC.",,0.0255,1
2022,G5W8NZNYN1P6,BRISTOL HARBOR GROUP,,0.0200,1
2022,KTSAL8YX2QQ5,AMERICAN STEEL AND ALUMINUM LLC,,0.0182,2
2022,URUVKGK3FTV1,WILLIAMS SCOTSMAN INC,,0.0181,1
2022,KZGEJ29ND6K3,RAG-STIFTUNG,,0.0180,2
2022,C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",,0.0152,1
2022,RDRYVJJX3NA5,"ELECTRO STANDARDS LABORATORY, INC.",,0.0126,1
2022,LCV2N9FVV739,NORTHROP GRUMMAN SYSTEMS CORPORATION,,0.0122,1
2022,NYGUEDY27AM8,CURTISS-WRIGHT CORPORATION,,0.0118,6
2022,PXBUGNWVPJ46,"HELIX ACQUISITION HOLDINGS, INC.",,0.0106,1
2022,UKXMHUWSFLW7,"G.W. LISK CO, INC",,0.0094,2
2022,HYNSUU4GPWA9,"GLOBAL EXECUTIVE SOLUTIONS, LLC",,0.0080,1
2022,LP68L55MKK16,"AIRGAS USA, LLC",,0.0038,1
2022,PQNBC8KG93R3,AMPHENOL CORPORATION,,0.0034,1
2022,GE3JLF1PZBM8,RETLIF INC,,0.0008,1
2022,HMBSX7Z72UK4,ESCO TECHNOLOGIES INC.,,0.0003,1
2022,E57FS3E4CQ19,DRS NAVAL POWER SYSTEMS INC,,0.0000,3
2022,RM4TFABVLPX4,"CP INDUSTRIES HOLDINGS, INC",,0.0000,2
2022,J7RQVJ723JM3,MADISON COMPANY,,-0.0002,1
2022,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,,-0.0018,1
2022,LKUNMC2NEY97,"HELIX ACQUISITION HOLDINGS, INC.",,-0.0028,1
2022,CG86N1ZC42B8,AMMCON CORP.,,-0.0036,2
2022,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,,-0.0052,1
2022,WVW5FMYALEL6,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",,-0.0502,1
2022,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",,-0.0543,2
2022,WF99GAJKQAL5,NTS LABS LLC,,-0.1804,2
2022,MSYWUDGYPKF5,EVEREST KANTO CYLINDER LIMITED,,-0.2238,2
2022,PGWNKJF89FV5,ELMA ELECTRONIC INCORPORATED,,-0.8088,7
2022,Z43PV7K61YL4,WAUKESHA BEARINGS CORPORATION,,-1.0529,1
2022,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,,-1.1206,2
2022,Z2XMD2USH373,APCO TECHNOLOGIES ENGINEERING INC.,,-2.0584,2
2022,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",,-3.2516,16
2022,Y6X3BDLEPNJ6,"W INTERNATIONAL SC, LLC",,-3.4726,5
2022,SCCVYEEKLHL3,NATIONAL INSPECTION & CONSULTANTS INC,,-4.6261,1
2022,W8PTMRME1496,LEONARDO SPA,,-8.5242,28
2023,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,626.8551,17
2023,W8PTMRME1496,LEONARDO SPA,,249.0353,20
2023,KENVPMBVBT39,"RHOADS METAL FABRICATIONS, INC.",,99.3878,36
2023,WYDAKCJ5K219,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,,84.9128,47
2023,E8LNMDLEKM35,DC FABRICATORS INC,,79.7396,11
2023,UCWYBGRA11H1,"AUSTAL USA, LLC",,55.6835,16
2023,EGAVSJTA2D81,GOODRICH CORP,,53.6244,13
2023,N1PJDANWUJ61,SCOT FORGE COMPANY,,47.3432,96
2023,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,36.4291,43
2023,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",,34.8090,32
2023,F2LEAK3EK9R3,GRAHAM CORP,,30.4381,13
2023,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,30.2324,12
2023,FLDEFFBLR5P3,"GLOBE COMPOSITE SOLUTIONS, LLC",,29.4722,8
2023,K294P4QJHFU9,MW JONES & COMPANY INC,,24.1500,3
2023,KTSAL8YX2QQ5,AMERICAN STEEL AND ALUMINUM LLC,,23.7882,29
2023,LSMBJZFLN8L9,ROSYTH ROYAL DOCKYARD LIMITED,Yes,22.7337,4
2023,Q35JL9GFCAK3,MAROTTA CONTROLS INC,,20.4810,18
2023,GU5YDKH7GPF1,CIRCOR PUMPS NORTH AMERICA LLC,,19.8749,17
2023,H11HD5VHGHN3,LOCKHEED MARTIN CORPORATION,,19.1578,4
2023,JG6AMW7E23Z6,C. H. POWELL COMPANY,,17.7604,2
2023,RM4TFABVLPX4,"CP INDUSTRIES HOLDINGS, INC",,14.4616,3
2023,NGTNPRCG6BE1,GENERAL ATOMICS,,13.5381,1
2023,D77VA4G9VJG8,CATERPILLAR INC,,11.9463,5
2023,WJ45NXW2TVD7,MOOG INC.,,10.8046,10
2023,SCWYXXK1EM13,EMS DEVELOPMENT CORPORATION,,10.4920,12
2023,R769GJRQF618,"KOIKE ARONSON, INC.",,10.3586,8
2023,CU6NGN3UKFA6,OCEANEERING INTERNATIONAL INC,,10.2660,29
2023,PAH8M4BJACA5,TELEDYNE INSTRUMENTS INC,,9.9228,36
2023,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,9.8804,54
2023,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,8.5759,19
2023,TZVRTYNM3MN3,"PEGASUS STEEL, LLC",,7.8634,18
2023,CT5WNUADNZ44,AMPHENOL CORPORATION,,7.8274,3
2023,J9V9SJL4CW97,CURTISS-WRIGHT FLOW CONTROL CORPORATION,,7.1539,27
2023,XDF1FRDG8KK4,"FOSTER-MILLER, INC.",,7.1058,7
2023,MKDGDE6K34N5,"D. W. CLARK, INC.",,6.8883,22
2023,PBC2VH3ND3D4,"CP INDUSTRIES HOLDINGS, INC",,6.8546,1
2023,L8T4R3N7ACL6,COLFAX CORPORATION,,6.6290,3
2023,KAG7VEFLUZQ4,"SARGENT AEROSPACE & DEFENSE, LLC",,6.5580,6
2023,CW48SQ7KJX68,"CRAFT MACHINE WORKS, INC.",,5.3643,16
2023,UHXFGP3DCRK7,HANSOME ENERGY SYSTEMS INC,,5.3007,4
2023,G9HKMXL5L973,"OIL STATES INDUSTRIES, INC.",,5.2469,13
2023,GLRVV6FC6DB3,GP STRATEGIES CORPORATION,,5.1928,5
2023,Z43PV7K61YL4,WAUKESHA BEARINGS CORPORATION,,5.0997,1
2023,WVW5FMYALEL6,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",,4.9692,2
2023,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,4.8637,1
2023,Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,,4.8525,11
2023,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,4.6769,5
2023,HG5LNJAG4LU8,"HUNT VALVE COMPANY, INC.",,4.6202,18
2023,JEP5GQGFPUL9,PORTLAND VALVE LLC,,4.4677,18
2023,XFMBL7A963X9,"OIL STATES INDUSTRIES, INC",,4.3324,8
2023,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,4.2809,15
2023,LPWJLN5JQPW4,SHEFFIELD FORGEMASTERS ENGINEERING LIMITED,Yes,4.2500,2
2023,RXA2JHPN9JD3,"BRANTNER AND ASSOCIATES, INC.",,4.2208,12
2023,NSWQJBEZZD83,SOPHEON CORPORATION,,4.0652,5
2023,DXM3GSLGH2Z5,"FAIRLEAD INTEGRATED, LLC",,4.0212,10
2023,PNE9R5EJMWK8,L3HARRIS MARITIME SERVICES INC,,4.0093,12
2023,N6JZARL64EW5,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",,4.0000,1
2023,GE4GA2B9JYF9,"MERRILL TECHNOLOGIES GROUP, LLC",,3.8839,14
2023,NTREK31GP8N3,KSARIA CORPORATION,,3.7170,12
2023,V1MQFNQB56Z5,RIX INDUSTRIES,,3.6714,3
2023,PUG1H9MFJD63,THE AMERICAN TANK & FABRICATING COMPANY,,3.5788,14
2023,EYMMLMHBMSL5,"SGL AUTOMATION, LLC",,3.5435,3
2023,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,3.5192,20
2023,HSV2N9ACRTJ6,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL US LP,,3.5115,30
2023,C6C8KS7Y1K76,MIDE TECHNOLOGY CORP,,3.4248,1
2023,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",,3.4009,8
2023,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC",,3.3826,12
2023,HPDLRXR4FYX5,BAE SYSTEMS LAND & ARMAMENTS L.P.,,3.2128,9
2023,G319AMB56SW5,901 D LLC,,3.1911,15
2023,U5K7DSV5D3U7,"BARBER-NICHOLS, LLC",,2.8998,1
2023,LD7YXEQNEKZ3,"LINCOLN ELECTRIC AUTOMATION, INC.",,2.8416,4
2023,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,2.8080,13
2023,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",,2.7249,21
2023,ZVFUENFF77T1,"HUTCHINSON AEROSPACE & INDUSTRY, INC.",,2.6958,4
2023,FWF8QBPCGLG3,GENERAL TOOL COMPANY,,2.6714,13
2023,CDVZLNCU7Z44,LEHIGH HEAVY FORGE CORP,,2.6669,7
2023,LL4CVJVLBGN1,QINETIQ GROUP PLC,,2.6642,1
2023,CFXRGJSB9UB6,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC.",,2.6400,2
2023,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",,2.5521,5
2023,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,2.3388,18
2023,MF1LU8RPCMB8,RANOR INC.,,2.3011,19
2023,VXHFDAKS2LZ6,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,,2.2851,3
2023,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,2.2388,17
2023,DA1PDLWQ7BH4,BEAST CODE LLC,,2.2040,6
2023,LNCUW187MP53,SOPHEON CORPORATION,,2.1977,1
2023,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",,2.1661,6
2023,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,2.1620,8
2023,NEGFNA8YS723,"ALLARD NAZARIAN GROUP, INC.",,2.1558,2
2023,XPJVJCWTHYV6,ESCO GROUP INC,,2.1475,3
2023,EVZMB1757DW5,"STEELFAB, INC",,2.0106,1
2023,J3C4WKJZZKN5,"LANDSTAR SYSTEM, INC.",,2.0000,1
2023,GFCUEMH2CGN1,RIVERHEAD BUILDING SUPPLY CORP.,,1.9543,12
2023,RA8BS6AS7V54,GOODWIN STEEL CASTINGS LIMITED,Yes,1.9442,4
2023,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,1.8841,11
2023,QYLMXH4B2KX8,"BECHTEL NATIONAL, INC.",,1.8783,3
2023,KSZBH4K529U5,"CMI, INC.",,1.8461,12
2023,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,,1.8321,2
2023,JSAXGRLNEJ63,"COLONNA'S SHIP YARD, INCORPORATED",,1.8188,3
2023,R2D6XY1EM6J8,"SENSARAS, LLC",,1.8165,7
2023,T5C6JNLVSC17,HYDRATIGHT OPERATIONS INC,,1.7754,7
2023,MKXMUFJJYLY5,WARD LEONARD CT LLC,,1.7087,5
2023,F2KSX22KK1E4,BLOOMY CONTROLS INC,,1.6493,3
2023,DDT1W4957HW7,AISH TECHNOLOGIES LIMITED,Yes,1.6466,1
2023,F76KN7T9YP64,WAUKESHA BEARINGS CORPORATION,,1.6230,7
2023,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP,,1.6169,6
