program,piid,work_type,vendor_uei,vendor_name,n_records,dollars
submarines,N0002417C2117,unbucketed,M4ANYAZ8Q6H8,"SETRA SYSTEMS, INC.",2,0.071
submarines,N0002417C2117,unbucketed,MG7DTFNAUC53,UNITED ELECTRIC CONTROLS COMPANY,2,0.125
submarines,N0002417C2117,unbucketed,MLNKDLL8KKW6,"HITACHI CONSTRUCTION MACHINERY CO., LTD.",2,1.722
submarines,N0002417C2117,unbucketed,MN5LYLMWBGK8,"SIMULATION AND CONTROL TECHNOLOGIES, INC.",2,0.112
submarines,N0002417C2117,unbucketed,MUD4KL77FK98,TURNBULL LLC,2,0.138
submarines,N0002417C2117,unbucketed,N5RJW5NX32Y1,W R SYSTEMS LTD.,2,0.092
submarines,N0002417C2117,unbucketed,N97CM6A1C2M7,"WESTMORELAND MECHANICAL TESTING & RESEARCH, INC.",2,0.034
submarines,N0002417C2117,unbucketed,NFDVRDBAFR87,"B.W. ELLIOTT MANUFACTURING CO., LLC",2,0.104
submarines,N0002417C2117,unbucketed,NNNPMB5KA1V6,DENNEY PLASTICS MACHINING LLC,2,0.108
submarines,N0002417C2117,unbucketed,NYPLGL4BKTS7,ESI ACQUISITION CORP,2,0.216
submarines,N0002417C2117,unbucketed,PTMFLMD2CUB4,"L3HARRIS TECHNOLOGIES, INC.",2,2.268
submarines,N0002417C2117,unbucketed,Q9MRTNQZ3K94,DLT MERGERCO LLC,2,0.083
submarines,N0002417C2117,unbucketed,QLMUV48L7HP4,KADANT INC.,2,0.038
submarines,N0002417C2117,unbucketed,QLXAK6ZTDED8,"E2 ENGINEERS, LLC",2,-0.099
submarines,N0002417C2117,unbucketed,RANZTST3FQU3,SID TOOL CO INC,2,0.198
submarines,N0002417C2117,unbucketed,RNWJCAQL4ZD7,"EIMC, LLC",2,0.23
submarines,N0002417C2117,unbucketed,RTYDEXYNEZS1,ILLINOIS TOOL WORKS INC.,2,0.223
submarines,N0002417C2117,unbucketed,SCCVYEEKLHL3,NATIONAL INSPECTION & CONSULTANTS INC,2,-3.876
submarines,N0002417C2117,unbucketed,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,2,0.114
submarines,N0002417C2117,unbucketed,SGSBHJMN78B6,"COMMERCE BANCSHARES, INC.",2,0.595
submarines,N0002417C2117,unbucketed,SQRKBV7ET8S9,ALFA LAVAL AB,2,0.048
submarines,N0002417C2117,unbucketed,TJCDPVN6RNP7,DELL TECHNOLOGIES INC.,2,0.123
submarines,N0002417C2117,unbucketed,TMDVSPNEFR69,IVES EQUIPMENT CORPORATION,2,0.136
submarines,N0002417C2117,unbucketed,TSJLBQWEYD73,CUSTOM MAGNETICS OF CALIFORNIA INC,2,0.311
submarines,N0002417C2117,unbucketed,U83NQK7LLLM6,"ONE ROCK CAPITAL PARTNERS, LLC",2,0.138
submarines,N0002417C2117,unbucketed,UGQ9ZMC59WA6,"CABLEWORKS, INC.",2,0.162
submarines,N0002417C2117,unbucketed,UN3TBWQUCQN4,DELTA-ELECTRO POWER INC.,2,0.129
submarines,N0002417C2117,unbucketed,UNYXWK1ZR391,"MAYCO MANUFACTURING, LLC",2,1.921
submarines,N0002417C2117,unbucketed,UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",2,0.673
submarines,N0002417C2117,unbucketed,V3GKQC7LZE37,FRED L HAWKINS CO INC,2,0.055
submarines,N0002417C2117,unbucketed,VE8ASCGN1188,"S & S FOREST PRODUCTS, LLC",2,0.107
submarines,N0002417C2117,unbucketed,VMN5C8N5JXD7,WILMOT MODULAR STRUCTURES INC,2,0.017
submarines,N0002417C2117,unbucketed,WP2JLJEJXSN7,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2,0.249
submarines,N0002417C2117,unbucketed,XDBJX5QWAM86,"SAI SYSTEMS INTERNATIONAL, INC.",2,0.05
submarines,N0002417C2117,unbucketed,XNFVD42NAB73,TRIAS CONSTRUCTION LLC,2,0.358
submarines,N0002417C2117,unbucketed,XRCGNXUSUE58,TRIDENT TECHNICAL COLLEGE,2,1.189
submarines,N0002417C2117,unbucketed,YFAKM74HKAT9,"RZ DESIGN ASSOCIATES, INC",2,0.289
submarines,N0002417C2117,unbucketed,YNHKC9SDFWB3,"INSIGHT ENTERPRISES, INC.",2,0.171
submarines,N0002417C2117,unbucketed,YQXBZHMXEVE5,THE MATHWORKS INC,2,0.131
submarines,N0002417C2117,unbucketed,Z3KHMUV8E999,"JAN ELECTRONIC SUPPLIES, INC.",2,0.066
submarines,N0002417C2117,unbucketed,Z7K8HUMNCZ22,TRIPLE CROWN CONSULTING LLC,2,0.183
submarines,N0002417C2117,unbucketed,ZFN1PBJXNUA3,"CONX INNOVATIONS, LLC",2,0.041
submarines,N0002417C2117,unbucketed,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",2,0.094
submarines,N0002417C2117,unbucketed,ZTPCCBA4M5N5,DOERFER ACQUISITION COMPANY,2,0.339
submarines,N0002417C2117,unbucketed,C15UT9FDSUL1,ADACORE,1,0.079
submarines,N0002417C2117,unbucketed,C2HBVLFX4AH7,"ARLAND TOOL & MFG, INC.",1,0.044
submarines,N0002417C2117,unbucketed,C3B4GMUXK277,BOWMAR LLC,1,0.166
submarines,N0002417C2117,unbucketed,CE2KRB2JPVS4,"WSC FEDERAL, LLC",1,0.025
submarines,N0002417C2117,unbucketed,CMPLJR3G8K76,FOLEY INC,1,0.209
submarines,N0002417C2117,unbucketed,CP1HCZ82DJL7,NC PRECISION LLC,1,0.033
submarines,N0002417C2117,unbucketed,CPNJM695NH15,"CDP FASTENER GROUP, INC.",1,0.062
submarines,N0002417C2117,unbucketed,CSGCTF11C2V9,INSTRUMENTS INCORPORATED,1,0.108
submarines,N0002417C2117,unbucketed,DJMMEPKGGNB3,TE CONNECTIVITY LTD.,1,0.005
submarines,N0002417C2117,unbucketed,DKVRL7NKED25,"STEELMASTER BUILDINGS, INC.",1,0.249
submarines,N0002417C2117,unbucketed,DNDLL934GK55,CDW CORPORATION,1,0.041
submarines,N0002417C2117,unbucketed,DQ8FL1MAR4K5,"NAVAL AND MARITIME CONSORTIUM, INC.",1,0.3
submarines,N0002417C2117,unbucketed,DQLZFV6PFCB9,"TATE ANDALE, LLC",1,0.075
submarines,N0002417C2117,unbucketed,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,1,0.068
submarines,N0002417C2117,unbucketed,DWMEGPGHBGY5,GENERAL DIGITAL CORPORATION,1,0.17
submarines,N0002417C2117,unbucketed,E6H2BBJ1LD19,FORD & ULRICH INC,1,0.11
submarines,N0002417C2117,unbucketed,E6KQEMMCJ9B6,"ATRENNE COMPUTING SOLUTIONS, LLC",1,0.11
submarines,N0002417C2117,unbucketed,EA52ZMBH4YG7,BEK INC,1,0.044
submarines,N0002417C2117,unbucketed,EAZVTUEVK9J9,AIRLINE HYDRAULICS CORPORATION,1,0.06
submarines,N0002417C2117,unbucketed,EFVKMVKJ7WA4,FIBA TECHNOLOGIES INC,1,0.492
submarines,N0002417C2117,unbucketed,EH4ZYJ5CMLP9,MAINE TECHNICAL SOURCE,1,0.115
submarines,N0002417C2117,unbucketed,EHQGGH9CG9U7,"FAIRLEAD INTEGRATED POWER & CONTROLS, LLC",1,0.096
submarines,N0002417C2117,unbucketed,EK4EVQQNEFC6,HEXAGON METROLOGY AB,1,0.059
submarines,N0002417C2117,unbucketed,EKY1E33VMH27,"UNITED RENTALS (NORTH AMERICA), INC.",1,0.369
submarines,N0002417C2117,unbucketed,EWDVBA6GPR39,PAVION CORP.,1,0.27
submarines,N0002417C2117,unbucketed,EZGFXRCDNAZ1,GENERAL STANDARDS CORP,1,0.152
submarines,N0002417C2117,unbucketed,F37ARTBC9UU6,SUPERBOLT INC,1,0.195
submarines,N0002417C2117,unbucketed,F7J2BU8VKSL8,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",1,0.146
submarines,N0002417C2117,unbucketed,FACXKY7FULJ4,"PRECISION FABRICATING & CLEANING COMPANY, INC.",1,0.15
submarines,N0002417C2117,unbucketed,FECPDA1S8WJ1,D. W. BOYD CORPORATION,1,0.068
submarines,N0002417C2117,unbucketed,FKE7YM75FN66,"D&D FILTRATION CONSULTANTS & SUPPLIERS, INC.",1,0.04
submarines,N0002417C2117,unbucketed,G8HNS2EJYJU6,"BUFFALO MACHINES, INC.",1,0.061
submarines,N0002417C2117,unbucketed,G9PZGNJ37323,LINEAR MOTION LLC,1,0.103
submarines,N0002417C2117,unbucketed,GHH5AMJ8C896,PULSAFEEDER INC,1,0.04
submarines,N0002417C2117,unbucketed,GJDDKRPHXAL5,A. M. CASTLE & CO.,1,0.082
submarines,N0002417C2117,unbucketed,GL44UBJEKJK1,"TRENTON SYSTEMS, INC",1,0.027
submarines,N0002417C2117,unbucketed,GMHRX5DU4LS5,"AEROGO, INC",1,0.069
submarines,N0002417C2117,unbucketed,GMVJD1H9JQX8,"MICROFLEX, INC.",1,0.17
submarines,N0002417C2117,unbucketed,GRTDYGFYWBS8,FARO TECHNOLOGIES INC,1,0.069
submarines,N0002417C2117,unbucketed,GWJVH3CYE2F1,MID STATE FIRE EQUIPMENT INC,1,0.084
submarines,N0002417C2117,unbucketed,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",1,0.085
submarines,N0002417C2117,unbucketed,HJ7KCZ68G3N3,HAMPTON RUBBER COMPANY,1,0.084
submarines,N0002417C2117,unbucketed,HMBSX7Z72UK4,"WESTLAND TECHNOLOGIES, INC.",1,0.0
submarines,N0002417C2117,unbucketed,HRJNGAUKL2Q2,"HI-TEST LABORATORIES, INC.",1,0.256
submarines,N0002417C2117,unbucketed,HT2SC8NC87E1,ANIXTER INTERNATIONAL INC.,1,0.027
submarines,N0002417C2117,unbucketed,HTHFAYHMJWT4,"HEILIND ELECTRONICS, INC",1,-0.0
submarines,N0002417C2117,unbucketed,HW3GLNH2M767,INTEGRATED SECURITY & COMMUNICATIONS OF NEW JERSEY LLC,1,0.164
submarines,N0002417C2117,unbucketed,J1PMKPB4HNN5,LEARN,1,0.085
submarines,N0002417C2117,unbucketed,J3TKCN6S76D6,ORACLE CORPORATION,1,0.031
submarines,N0002417C2117,unbucketed,J632BG3ZB8L9,"TTM TECHNOLOGIES, INC.",1,0.082
submarines,N0002417C2117,unbucketed,JFSETNYJ81Y4,ELECTRONIC COMPONENTS INC.,1,0.027
submarines,N0002417C2117,unbucketed,JKK6MTNJSLH6,"EMC SHOP, LLC, THE",1,0.03
submarines,N0002417C2117,unbucketed,JKPCAKFW8X93,AMERICAST TECHNOLOGIES INC,1,0.091
submarines,N0002417C2117,unbucketed,JL9NMM3YALQ5,"TAD PGS, INC.",1,0.165
submarines,N0002417C2117,unbucketed,JLUZRMMLKQ47,"WODIN, INC.",1,0.127
submarines,N0002417C2117,unbucketed,JTNDE6EBHL41,TRIDENT TECHNICAL COLLEGE,1,0.058
submarines,N0002417C2117,unbucketed,JVPJXP6A4DF8,"ATRENNE COMPUTING SOLUTIONS, LLC",1,0.451
submarines,N0002417C2117,unbucketed,K5WVCD4GUK41,JONATHAN ENGINEERED SOLUTIONS CORP.,1,-0.005
submarines,N0002417C2117,unbucketed,K7WHM32LWU64,"IVEY'S CONSTRUCTION, INC.",1,0.244
submarines,N0002417C2117,unbucketed,KDP5XKKJCWT6,YOKOGAWA CORP OF AMERICA,1,0.094
submarines,N0002417C2117,unbucketed,KN4DLHTLNCS8,"OCTOPUS INDUSTRIES, INC.",1,0.03
submarines,N0002417C2117,unbucketed,KNW6WWRKELJ3,CONCURRENT TECHNOLOGIES CORP,1,0.02
submarines,N0002417C2117,unbucketed,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,1,0.425
submarines,N0002417C2117,unbucketed,KXFDQ6DUKHK9,NEW ENGLAND INSTITUTE OF TECHNOLOGY,1,0.075
submarines,N0002417C2117,unbucketed,L6V2CGVQP844,RDF CORPORATION,1,0.101
submarines,N0002417C2117,unbucketed,LR8MS4H7N2U5,AUTOMATED PRECISION INC.,1,0.119
submarines,N0002417C2117,unbucketed,LRYRHNM7EHJ8,ITW FOOD EQUIPMENT GROUP LLC,1,0.048
submarines,N0002417C2117,unbucketed,LW4AM44TTKU4,TDR CAPITAL LLP,1,0.068
submarines,N0002417C2117,unbucketed,LXC1G6NGF1W5,ELECTROCOMPONENTS PUBLIC LIMITED COMPANY,1,0.029
submarines,N0002417C2117,unbucketed,LYHWX7B8JNF5,HEXAGON AB,1,0.672
submarines,N0002417C2117,unbucketed,LYKSDHA54JA4,"MILDEF, INC.",1,0.034
submarines,N0002417C2117,unbucketed,M6N3M8GCHLN5,LAL ACQUISITION INC.,1,0.193
submarines,N0002417C2117,unbucketed,M6SKXVEXY4G3,"CMT MATERIALS, INC.",1,0.001
submarines,N0002417C2117,unbucketed,MC9KZKMUD8F8,"AGGREKO, LLC",1,0.039
submarines,N0002417C2117,unbucketed,MGFUP827VKV2,"ROSS MACHINERY SALES, INC",1,0.004
submarines,N0002417C2117,unbucketed,MH4FDVBB4G88,WILLSCOT MOBILE MINI HOLDINGS CORP.,1,0.144
submarines,N0002417C2117,unbucketed,MPCXJJQJAL83,TE CONNECTIVITY LTD.,1,0.333
submarines,N0002417C2117,unbucketed,MQHCDMP17GK7,"DRAKA CABLETEQ USA, INC.",1,0.16
submarines,N0002417C2117,unbucketed,MS5YBJZS9Y46,"ON ASSIGNMENT, INC.",1,0.718
submarines,N0002417C2117,unbucketed,MXALQCAPGHJ8,"AMET, INC.",1,0.1
submarines,N0002417C2117,unbucketed,N8DAXK7KXKM8,"MISTRAS GROUP, INC.",1,0.312
submarines,N0002417C2117,unbucketed,NAA7LGTT6WA4,"TRANSCAT, INC.",1,0.08
submarines,N0002417C2117,unbucketed,NBMDBMMXJLR5,"KEYSIGHT TECHNOLOGIES, INC.",1,0.132
submarines,N0002417C2117,unbucketed,NNRGV1N3Y1G5,"WOLF ROBOTICS, LLC",1,0.027
submarines,N0002417C2117,unbucketed,NSFAYV7YAJB1,BRUEL & KJAER NORTH AMERICA INC.,1,0.14
submarines,N0002417C2117,unbucketed,NT2BUC9EN2N1,"HEXAGON MANUFACTURING INTELLIGENCE, INC.",1,0.829
submarines,N0002417C2117,unbucketed,NZNKGYLA9NT3,DRAFTCO INCORPORATED,1,0.042
submarines,N0002417C2117,unbucketed,P14GLCQZZYN3,"TDS AUTOMATION, INC.",1,0.43
submarines,N0002417C2117,unbucketed,PM3QRNLPA8K5,"RILEY POWER GROUP, LLC",1,5.0
submarines,N0002417C2117,unbucketed,PNHTDAAYRXL3,SPACECRAFT COMPONENTS CORP,1,0.032
submarines,N0002417C2117,unbucketed,PRNKGJL4NQH1,OMEGA ENGINEERING INC,1,0.032
submarines,N0002417C2117,unbucketed,PX5GZY3JUU27,HALLMAN SEPTIC SERVICE LLC,1,0.028
submarines,N0002417C2117,unbucketed,PX7XVJDX7TZ7,VICOR CORPORATION,1,0.089
submarines,N0002417C2117,unbucketed,PXB2X38X4V11,CONVERGINT TECHNOLOGIES LLC,1,0.051
submarines,N0002417C2117,unbucketed,QF82VVEDYFC3,"PUROLATOR FACET, INC.",1,0.997
submarines,N0002417C2117,unbucketed,QPFMBXNMQM85,"AEROTEK AFFILIATED SERVICES, INC.",1,0.191
submarines,N0002417C2117,unbucketed,QT8MN8A81NB7,NGB CORP,1,0.04
submarines,N0002417C2117,unbucketed,R2D6XY1EM6J8,"SENSARAS, LLC",1,0.36
submarines,N0002417C2117,unbucketed,R7JLC1Y2PLJ1,SCHROEDER INDUSTRIES LLC,1,0.119
submarines,N0002417C2117,unbucketed,RBANKF6MUJS9,"EFG HOLDINGS, INC.",1,0.035
submarines,N0002417C2117,unbucketed,RG3VUTDYFNF8,FLUIDYNE CORP,1,0.045
submarines,N0002417C2117,unbucketed,SBJMSMKJ9M93,"FITCHBURG WELDING CO., INC.",1,0.045
submarines,N0002417C2117,unbucketed,SHDVJS6DKEX1,LAG INTERNATIONAL S.A.,1,11.917
submarines,N0002417C2117,unbucketed,SJHFCDGKJJC5,LUNA INNOVATIONS INCORPORATED,1,0.055
submarines,N0002417C2117,unbucketed,T4MGJ9BU63J6,"MUNICIPAL EMERGENCY SERVICES, INC.",1,0.042
submarines,N0002417C2117,unbucketed,T6HMTJ6CTRF5,PTC INC.,1,0.032
submarines,N0002417C2117,unbucketed,TNDFBBB3HBK1,H Y D A C TECHNOLOGY GMBH,1,0.001
submarines,N0002417C2117,unbucketed,TNSXP14JPJS3,EPSILON SYSTEMS SOLUTIONS INC,1,0.038
submarines,N0002417C2117,unbucketed,UES5F4AAZJK5,"DONALDSON COMPANY, INC.",1,0.038
submarines,N0002417C2117,unbucketed,UPMWNA8Y25L1,"GEODETIC SERVICES, INC",1,0.128
submarines,N0002417C2117,unbucketed,URUVKGK3FTV1,WILLIAMS SCOTSMAN INC,1,0.018
submarines,N0002417C2117,unbucketed,V6FJCB53JDK7,"RURAL ROUTE 2, LLC",1,0.101
submarines,N0002417C2117,unbucketed,V7GQF5M7C667,"SOUTHERN GEAR & MACHINE, INC.",1,0.032
submarines,N0002417C2117,unbucketed,VM23NJLXLCK9,"G. O. CARLSON, INC.",1,-0.0
submarines,N0002417C2117,unbucketed,VQMRYA1EN3J9,"R KEOUGH CONSTRUCTION, CO.",1,-0.561
submarines,N0002417C2117,unbucketed,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,1,0.049
submarines,N0002417C2117,unbucketed,W547TUQXJ8Y4,CARVER PUMP COMPANY,1,0.552
submarines,N0002417C2117,unbucketed,W7FFRAVN1DA9,"SECURESTRUX, LLC",1,0.243
submarines,N0002417C2117,unbucketed,W8RMNY6A3NT1,"FLUID DYNAMICS, LLC",1,0.04
submarines,N0002417C2117,unbucketed,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",1,0.043
submarines,N0002417C2117,unbucketed,WCE1F3V37MM9,SPIRAX SARCO INC,1,0.055
submarines,N0002417C2117,unbucketed,WQVZMVXE2MK6,L & O HOLDING GMBH & CO. KG,1,0.025
submarines,N0002417C2117,unbucketed,WVERJSJEZ4U8,LABORATORY TESTING INC,1,0.251
submarines,N0002417C2117,unbucketed,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,1,0.555
submarines,N0002417C2117,unbucketed,WX7ED2HWHJ17,"E7 SOLUTIONS, LLC",1,0.054
submarines,N0002417C2117,unbucketed,WYN3NM142HF3,"LEE COMPANY, THE",1,0.117
submarines,N0002417C2117,unbucketed,XRU8MN24H8C5,PINNACLE TECHNOLOGIES CORPORATION,1,0.044
submarines,N0002417C2117,unbucketed,XWTZJC873626,KADANT UNAFLEX LLC,1,0.036
submarines,N0002417C2117,unbucketed,Y884HM6MN5F4,"ADA CORE TECHNOLOGIES, INC.",1,0.207
submarines,N0002417C2117,unbucketed,YSLPMSZFE3M5,"INSCO INTERMEDIATE HOLDINGS, INC",1,0.043
submarines,N0002417C2117,unbucketed,Z6HMQ992QKJ7,"SOUTHERN FASTENERS & SUPPLY, INC.",1,0.045
submarines,N0002417C2117,unbucketed,Z7NHE6ADMH29,NIANTIC SEAL INC,1,0.036
submarines,N0002417C2117,unbucketed,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",1,0.333
submarines,N0002417C2117,unbucketed,ZJYJB7MBFE56,CRANE PUMPS & SYSTEMS PFT CORP,1,0.028
submarines,N0002417C2117,structural,KENVPMBVBT39,"RHOADS METAL FABRICATIONS, INC.",56,124.337
submarines,N0002417C2117,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",50,56.208
submarines,N0002417C2117,structural,CU6NGN3UKFA6,OCEANEERING INTERNATIONAL INC,41,11.539
submarines,N0002417C2117,structural,CW48SQ7KJX68,"CRAFT MACHINE WORKS, INC.",35,14.02
submarines,N0002417C2117,structural,TZVRTYNM3MN3,PEGASUS STEEL LLC,35,35.23
submarines,N0002417C2117,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",33,90.769
submarines,N0002417C2117,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,29,2.149
submarines,N0002417C2117,structural,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",27,8.752
submarines,N0002417C2117,structural,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",27,3.77
submarines,N0002417C2117,structural,VUNMXC2JLBY3,CLEVELAND-CLIFFS PLATE LLC,25,1.497
submarines,N0002417C2117,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",20,10.74
submarines,N0002417C2117,structural,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,19,2.45
submarines,N0002417C2117,structural,DXM3GSLGH2Z5,"FAIRLEAD INTEGRATED, LLC",17,9.166
submarines,N0002417C2117,structural,UCWYBGRA11H1,"AUSTAL USA, LLC",16,24.333
submarines,N0002417C2117,structural,MF1LU8RPCMB8,RANOR INC.,15,6.22
submarines,N0002417C2117,structural,Y6X3BDLEPNJ6,"W INTERNATIONAL SC, LLC",14,42.192
submarines,N0002417C2117,structural,E8LNMDLEKM35,D.C. FABRICATORS INC.,13,18.42
submarines,N0002417C2117,structural,RM4TFABVLPX4,"CP INDUSTRIES HOLDINGS, INC",13,29.834
submarines,N0002417C2117,structural,KTSAL8YX2QQ5,AMERICAN STEEL AND ALUMINUM LLC,12,22.751
submarines,N0002417C2117,structural,LL3PZJHUKZV3,AMERICAN STEEL AND ALUMINUM LLC,10,1.229
submarines,N0002417C2117,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,9,5.742
submarines,N0002417C2117,structural,HLQLWMV97J37,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,8,5.442
submarines,N0002417C2117,structural,LPY6KXBKHMK8,"RHOADS INDUSTRIES, INC.",7,4.164
submarines,N0002417C2117,structural,MVJ8B69F5CL6,"RIGGINS COMPANY, L.C.",7,1.141
submarines,N0002417C2117,structural,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,7,0.906
submarines,N0002417C2117,structural,EVZMB1757DW5,"STEELFAB, INC",6,3.248
submarines,N0002417C2117,structural,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",6,1.462
submarines,N0002417C2117,structural,EVP4KM37YU23,CLEVELAND-CLIFFS INC.,4,3.52
submarines,N0002417C2117,structural,G58FFJ6F2CA7,GK MECHANICAL SYSTEMS LLC,4,0.973
submarines,N0002417C2117,structural,JSAXGRLNEJ63,"COLONNA'S SHIP YARD, INCORPORATED",3,2.095
submarines,N0002417C2117,structural,KWHXKLAL87T5,"IN-PLACE MACHINING COMPANY, LLC",3,3.074
submarines,N0002417C2117,structural,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",3,0.129
submarines,N0002417C2117,structural,CR99X5Q2KQS1,"L.B.I., INC.",2,0.094
submarines,N0002417C2117,structural,E3YNKWRANZ18,"AQUA-CHEM, INC.",2,1.651
submarines,N0002417C2117,structural,G8VYMKM2VG59,NORTH AMERICAN CONTROLS INC,2,1.306
submarines,N0002417C2117,structural,GMNNMEA95K18,"NOVARIA HOLDINGS, LLC",2,0.22
submarines,N0002417C2117,structural,LFJVPJ77LNM7,FLUID HANDLING LLC,2,2.689
submarines,N0002417C2117,structural,MSYWUDGYPKF5,EVEREST KANTO CYLINDER LIMITED,2,-0.224
submarines,N0002417C2117,structural,W67WSNENMZF7,ARCELORMITTAL SA,2,0.028
submarines,N0002417C2117,structural,X3DBJSMT83N5,CLEVELAND-CLIFFS STEEL LLC,2,0.05
submarines,N0002417C2117,structural,FP3BYCCPHDN3,"LUMEN TECHNOLOGIES, INC.",1,0.017
submarines,N0002417C2117,structural,HPDLRXR4FYX5,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,1,1.912
submarines,N0002417C2117,structural,KZA5CX3J8KE8,"IMIA, LLC",1,0.85
submarines,N0002417C2117,structural,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,1,0.055
submarines,N0002417C2117,structural,NGTNPRCG6BE1,GENERAL ATOMICS,1,13.538
submarines,N0002417C2117,structural,PBC2VH3ND3D4,"CP INDUSTRIES HOLDINGS, INC",1,6.855
submarines,N0002417C2117,structural,X6N2CNV552X7,"OCEANEERING INTERNATIONAL, INC.",1,0.064
submarines,N0002417C2117,castings,N1PJDANWUJ61,SCOT FORGE COMPANY,284,174.906
submarines,N0002417C2117,castings,MKDGDE6K34N5,"D. W. CLARK, INC",37,9.516
submarines,N0002417C2117,castings,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",30,5.446
submarines,N0002417C2117,castings,HTR5K76FMH84,"FEDERAL BRONZE CASTING INDUSTRIES, INC.",29,5.74
submarines,N0002417C2117,castings,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP,16,2.082
submarines,N0002417C2117,castings,CDVZLNCU7Z44,LEHIGH HEAVY FORGE CORP,10,10.648
submarines,N0002417C2117,castings,CXK2Y51KDBW1,PRL INDUSTRIES INC,9,9.785
submarines,N0002417C2117,castings,FLU4K8MGMZX7,"HITACHI, LTD.",8,1.938
submarines,N0002417C2117,castings,S9FENR91JGV9,THE CARONDELET FOUNDRY CORPORATION,4,0.868
submarines,N0002417C2117,castings,XD2KRCD9W4A5,P R L INC,2,-3.123
submarines,N0002417C2117,castings,GKPGD2F1LKL5,"ELLWOOD GROUP, INC.",1,0.145
submarines,N0002417C2117,castings,L1HLXNPQSKM7,PARK CORPORATION,1,0.218
submarines,N0002417C2117,machining,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",69,26.658
submarines,N0002417C2117,machining,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",45,13.681
submarines,N0002417C2117,machining,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",44,3.115
submarines,N0002417C2117,machining,WAJ6RKYZTYL3,C & C METALS ENGINEERING INC,21,1.668
submarines,N0002417C2117,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,20,2.67
submarines,N0002417C2117,machining,G45GNP4ARKJ3,PROTERIAL CABLE AMERICA INC,15,1.123
submarines,N0002417C2117,machining,E2P8AAJA2LK5,"MICRO PRECISION, LLC",14,2.236
submarines,N0002417C2117,machining,QB7EKDNK2E83,SHELBY SUPPLY CO LLC,14,1.04
submarines,N0002417C2117,machining,HNAKLNNSE339,"HOWELL LABORATORIES, INC.",13,0.949
submarines,N0002417C2117,machining,F76KN7T9YP64,WAUKESHA BEARINGS CORPORATION,12,4.618
submarines,N0002417C2117,machining,F17YKE4BDQS4,"TM INDUSTRIES, LLC",11,0.631
submarines,N0002417C2117,machining,USRQZ9JUAF88,COGITIC CORPORATION,9,2.367
submarines,N0002417C2117,machining,ETWEE7EYY9G5,COGITIC CORPORATION,8,0.648
submarines,N0002417C2117,machining,XMRBFR868NS3,"WURTH REVCAR FASTENERS, INC.",7,0.768
submarines,N0002417C2117,machining,RC1NNGFRMMM7,"STANLEY BLACK & DECKER, INC.",6,0.616
submarines,N0002417C2117,machining,VXHFDAKS2LZ6,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,4,3.041
submarines,N0002417C2117,machining,SN8JQ8XJ55N9,"LOVEJOY, LLC",3,0.125
submarines,N0002417C2117,machining,Z43PV7K61YL4,WAUKESHA BEARINGS CORPORATION,3,6.017
submarines,N0002417C2117,machining,GCWKULHML2S3,WÄRTSILÄ OYJ ABP,2,0.244
submarines,N0002417C2117,machining,GHVMX1DLDAK6,"WURTH REVCAR FASTENERS, INC.",2,0.081
submarines,N0002417C2117,machining,JA3LXNZMCTA9,KK MOLD DESIGN & MACHINING LLC,2,0.973
submarines,N0002417C2117,machining,QZ9GLUKS1MS9,ARTCRAFT FABRICATORS INC,2,5.576
