line_item_id,source_book_fy,exhibit,section,is_subtotal,cost_element,observed_fy,column_role,amount_type,unit_cost_k,qty_each,total_cost_m,dollars_basis,page,source_id,extract_run_id,raw_context,row_hash
8211R01001,2022,P-5,Recurring Cost,,Engineering Changes,2022,request_base,request,,,1.84,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Engineering Changes,bec6d620e8838ac7
8211R01001,2022,P-5,Recurring Cost,,Engineering Changes,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Engineering Changes,a492e6a6414a1734
8211R01001,2022,P-5,Recurring Cost,,Engineering Changes,2022,request_total,request,,,1.84,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Engineering Changes,207b27050bd611bc
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,c9f389d5596336f0
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,2020,actual,actual,,,1.747,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,934262b3f27daddc
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,2021,enacted,enacted,,,15.597,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,b2c4270fd4bff3a7
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,2022,request_base,request,,,8.353,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,ea418426e9aa031a
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,8e675b98bbf312e4
8211R01001,2022,P-5,Recurring Cost,,Technical Publications,2022,request_total,request,,,8.353,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Technical Publications,a8c4b5ef30449f68
8211R01001,2022,P-5,Recurring Cost,,Program Management:,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,e778289ef13e1675
8211R01001,2022,P-5,Recurring Cost,,Program Management:,2020,actual,actual,,,4.236,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,d366a12c77f110d4
8211R01001,2022,P-5,Recurring Cost,,Program Management:,2021,enacted,enacted,,,13.73,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,941165d04c91e637
8211R01001,2022,P-5,Recurring Cost,,Program Management:,2022,request_base,request,,,15.077,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,83de18064f570a1f
8211R01001,2022,P-5,Recurring Cost,,Program Management:,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,ab2b0f0d2deda8a7
8211R01001,2022,P-5,Recurring Cost,,Program Management:,2022,request_total,request,,,15.077,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Program | Management:,db15a84e482df038
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,689888462629c007
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,2020,actual,actual,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,ff68328bcf875752
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,2021,enacted,enacted,,,1.92,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,4f5721419cf7ddc4
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,2022,request_base,request,,,2.17,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,8aa7e6ea4c5829c6
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,e8b300959bdd945b
8211R01001,2022,P-5,Recurring Cost,,Contractor / Matrix First Destination Transportation,2022,request_total,request,,,2.17,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Contractor / Matrix | First Destination |  | Transportation,73ebfc7d68d9fa08
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,28f3a0a2c133943f
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2020,actual,actual,,,5.983,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,4484363ec36dba70
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2021,enacted,enacted,,,73.287,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,3075cd953addfffc
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,request_base,request,,,72.65,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,91f4f0a9b556369a
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,07b3bf0a52c8f2c1
8211R01001,2022,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2022,request_total,request,,,72.65,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,2023e9b657ec7b0b
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,467843aeff16628b
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,2020,actual,actual,,,0.013,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,2755df3f365f6362
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,2021,enacted,enacted,,,1.419,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,57dafc3aa6c2de6b
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,2022,request_base,request,,,2.52,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,f431be7e0376e08a
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,516dd94a6c059837
8211R01001,2022,P-5,Non Recurring Cost,,Test and Evaluation,2022,request_total,request,,,2.52,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Test and Evaluation,976e0eb5856fb10a
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,7e51d84020e249b8
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2020,actual,actual,,,0.013,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,a75fb4cdc226b643
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2021,enacted,enacted,,,1.419,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,4d0428e6950a9203
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2022,request_base,request,,,2.52,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,05439bf1dff9b227
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,4415bcd7ab4c3c4d
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2022,request_total,request,,,2.52,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,f95b07daea8eed8d
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,b7584787c36723ab
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2020,actual,actual,,,5.996,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,795ac7144511e9e7
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2021,enacted,enacted,,,74.706,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,e911779521f0bcc5
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2022,request_base,request,,,75.17,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,fd32b978619a017e
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,35675838f85daa0e
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2022,request_total,request,,,75.17,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,43f62b41f1aeec32
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,dcc08a5faa26e15e
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2020,actual,actual,,,8.189,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,f4c06c81bc7bab91
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2021,enacted,enacted,,,1.87,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,f6590436cebb0291
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2022,request_base,request,,,1.49,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,d596c3c7db3dd300
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,e79b133c650269af
8211R01001,2022,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2022,request_total,request,,,1.49,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,cd4852e9c6d5933a
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,,prior_years,prior_year,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,46e1022b984ba825
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2020,actual,actual,,,8.189,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,217dc691e3aa8545
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2021,enacted,enacted,,,1.87,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,f37d1c640f4f1e5d
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2022,request_base,request,,,1.49,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,144cb7483f56ccec
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2022,request_oco,request,,,0.0,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,49cdc5d70591a789
8211R01001,2022,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2022,request_total,request,,,1.49,then_year,387,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,421a27c182c02f12
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,,,0.0,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,521843d24a870d85
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2020,actual,actual,,,14.185,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,2b0ef24f6e32ec84
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2021,enacted,enacted,38288.0,2.0,76.576,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,7a7195b32a9da50e
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2022,request_base,request,38330.0,2.0,76.66,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,b45fc24e744b7e26
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2022,request_oco,request,,,0.0,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,0aae40c947af1bb4
8211R01001,2022,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2022,request_total,request,38330.0,2.0,76.66,then_year,388,BUD-OPA34-FY2022,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,c37c0ca98e05b8bc
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),,prior_years,prior_year,18176.4,5.0,90.882,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),730d781dbe14b813
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2021,actual,actual,14324.0,2.0,28.648,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),f89495e8b981f676
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2022,enacted,enacted,17336.0,2.0,34.672,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),a967acf72d6ba990
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2023,request_base,request,19378.5,2.0,38.757,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),7a27d2b316647759
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2023,request_oco,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),3eeaa95e79ee9cf3
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2023,request_total,request,19378.5,2.0,38.757,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),b2d257c25f3c97a2
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,,prior_years,prior_year,,,9.506,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,a2edec82d75fa592
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2021,actual,actual,,,1.638,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,0db157719d82ce04
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2022,enacted,enacted,,,1.106,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,6f38951cd11fc1f5
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2023,request_base,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,32cab2806aaf23e2
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2023,request_oco,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,9fa838c54c52fc22
3569M11101,2023,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2023,request_total,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,101a0c4530543c96
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),,prior_years,prior_year,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),fa49b459b2fc3f76
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2021,actual,actual,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),37ca278bd0c24a52
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2022,enacted,enacted,,,6.157,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),dd08be2b624a7a9e
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2023,request_base,request,,,2.11,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),3f6e5693ee19ecdd
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2023,request_oco,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),60be61fdb15d959a
3569M11101,2023,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2023,request_total,request,,,2.11,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),180c37a4be5bac82
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),,prior_years,prior_year,,,2.915,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),6a52a65f6a74aadb
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),2021,actual,actual,,,0.821,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),2242ded7bce65dce
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),2022,enacted,enacted,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),032bbf9d53a4cfee
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),2023,request_base,request,,,0.821,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),0631777beb528292
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),2023,request_oco,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),daff649c62a39cd2
3569M11101,2023,P-5,Recurring Cost,,New Equipment Training (NET),2023,request_total,request,,,0.821,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),a80fe94376e7034d
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),,prior_years,prior_year,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),d7b69a9da8c406b9
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),2021,actual,actual,1480.5,2.0,2.961,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),c03d1a3e27513d4a
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),2022,enacted,enacted,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),9a632f661c7f381c
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),2023,request_base,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),35502524e0d1b84e
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),2023,request_oco,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),d0ef2e5e590dfb14
3569M11101,2023,P-5,Recurring Cost,,SLEP Vessels (MCS),2023,request_total,request,,,0.0,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),59cbd9054aa8c3f8
3569M11101,2023,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),,prior_years,prior_year,,,1.12,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),07d16235686c8605
3569M11101,2023,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2021,actual,actual,,,7.898,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),18fdb57ebb31e6c2
3569M11101,2023,P-5,Recurring Cost,,MIBS Vessels (LCU-2000),2022,enacted,enacted,,,13.372,then_year,275,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),2bf5b494750348fa
