Program,Federal FY,Subawardee UEI,Distinct Subaward Numbers,Subawardee Vendor Name,Parent Key,Capability Domain (D),Primary Output (P),Net Subaward $M,Positive Supplier $M,Reports,Prior-Year Active,Earlier-Year Active,Activity Status,Active FYs
Virginia,2020,RG3VUTDYFNF8,4,,,,,,,,,,,
Virginia,2023,RG3VUTDYFNF8,2,,,,,,,,,,,
Virginia,2024,RG3VUTDYFNF8,1,,,,,,,,,,,
Virginia,2025,RG3VUTDYFNF8,1,,,,,,,,,,,
Virginia,2023,RG6LJJM6JBS3,4,,,,,,,,,,,
Virginia,2024,RG6LJJM6JBS3,1,,,,,,,,,,,
Virginia,2019,RG8HFHKSV215,1,,,,,,,,,,,
Virginia,2017,RJGEKQDTZKT8,2,,,,,,,,,,,
Virginia,2018,RJGEKQDTZKT8,1,,,,,,,,,,,
Virginia,2019,RJGEKQDTZKT8,1,,,,,,,,,,,
Virginia,2023,RJGEKQDTZKT8,1,,,,,,,,,,,
Virginia,2018,RJZKELTAHBM5,1,,,,,,,,,,,
Virginia,2019,RJZKELTAHBM5,1,,,,,,,,,,,
Virginia,2020,RJZKELTAHBM5,1,,,,,,,,,,,
Virginia,2016,RK6GKSXPC8W7,2,,,,,,,,,,,
Virginia,2017,RK6GKSXPC8W7,4,,,,,,,,,,,
Virginia,2019,RK6GKSXPC8W7,3,,,,,,,,,,,
Virginia,2020,RK6GKSXPC8W7,2,,,,,,,,,,,
Virginia,2021,RK6GKSXPC8W7,1,,,,,,,,,,,
Virginia,2022,RK6GKSXPC8W7,2,,,,,,,,,,,
Virginia,2023,RK6GKSXPC8W7,1,,,,,,,,,,,
Virginia,2024,RK6GKSXPC8W7,1,,,,,,,,,,,
Virginia,2025,RK6GKSXPC8W7,2,,,,,,,,,,,
Virginia,2024,RLNZFHWTLKH6,1,,,,,,,,,,,
Virginia,2016,RLXQHCXFT513,5,,,,,,,,,,,
Virginia,2017,RLXQHCXFT513,2,,,,,,,,,,,
Virginia,2018,RLXQHCXFT513,5,,,,,,,,,,,
Virginia,2019,RLXQHCXFT513,6,,,,,,,,,,,
Virginia,2021,RLXQHCXFT513,2,,,,,,,,,,,
Virginia,2022,RLXQHCXFT513,5,,,,,,,,,,,
Virginia,2023,RLXQHCXFT513,6,,,,,,,,,,,
Virginia,2024,RLXQHCXFT513,2,,,,,,,,,,,
Virginia,2025,RLXQHCXFT513,5,,,,,,,,,,,
Virginia,2017,RLYHS582JDW8,1,,,,,,,,,,,
Virginia,2018,RLYHS582JDW8,2,,,,,,,,,,,
Virginia,2022,RLYHS582JDW8,1,,,,,,,,,,,
Virginia,2020,RQQYADH1UBU8,1,,,,,,,,,,,
Virginia,2021,RQQYADH1UBU8,1,,,,,,,,,,,
Virginia,2019,RW9ZRN3J3KB3,1,,,,,,,,,,,
Virginia,2016,RYRLL49HWN65,1,,,,,,,,,,,
Virginia,2017,RYRLL49HWN65,5,,,,,,,,,,,
Virginia,2018,RYRLL49HWN65,3,,,,,,,,,,,
Virginia,2019,RYRLL49HWN65,1,,,,,,,,,,,
Virginia,2020,RYRLL49HWN65,1,,,,,,,,,,,
Virginia,2021,RYRLL49HWN65,3,,,,,,,,,,,
Virginia,2022,RYRLL49HWN65,1,,,,,,,,,,,
Virginia,2023,RYRLL49HWN65,8,,,,,,,,,,,
Virginia,2024,RYRLL49HWN65,2,,,,,,,,,,,
Virginia,2022,S1LJCH88WHT5,1,,,,,,,,,,,
Virginia,2025,S1LJCH88WHT5,1,,,,,,,,,,,
Virginia,2016,S3NBXGNJ5433,2,,,,,,,,,,,
Virginia,2017,S3NBXGNJ5433,2,,,,,,,,,,,
Virginia,2018,S3NBXGNJ5433,6,,,,,,,,,,,
Virginia,2020,S4LDURRAY3J9,1,,,,,,,,,,,
Virginia,2017,SBJMSMKJ9M93,1,,,,,,,,,,,
Virginia,2018,SBJMSMKJ9M93,1,,,,,,,,,,,
Virginia,2018,SE6NBH1ZRQN5,1,,,,,,,,,,,
Virginia,2019,SE6NBH1ZRQN5,1,,,,,,,,,,,
Virginia,2020,SE6NBH1ZRQN5,1,,,,,,,,,,,
Virginia,2021,SE6NBH1ZRQN5,1,,,,,,,,,,,
Virginia,2022,SE6NBH1ZRQN5,1,,,,,,,,,,,
Virginia,2016,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2018,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2019,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2020,SFD8QNU62LD3,2,,,,,,,,,,,
Virginia,2022,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2023,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2024,SFD8QNU62LD3,1,,,,,,,,,,,
Virginia,2016,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2017,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2018,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2019,SK3YCN3CHJD7,2,,,,,,,,,,,
Virginia,2020,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2021,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2022,SK3YCN3CHJD7,1,,,,,,,,,,,
Virginia,2025,SK3YCN3CHJD7,2,,,,,,,,,,,
Virginia,2021,SKKACASET588,1,,,,,,,,,,,
Virginia,2018,SLBCZQAMG3Q1,1,,,,,,,,,,,
Virginia,2019,SLBCZQAMG3Q1,3,,,,,,,,,,,
Virginia,2017,SLD5KEGGLLZ3,2,,,,,,,,,,,
Virginia,2018,SLD5KEGGLLZ3,2,,,,,,,,,,,
Virginia,2019,SLD5KEGGLLZ3,3,,,,,,,,,,,
Virginia,2020,SLD5KEGGLLZ3,1,,,,,,,,,,,
Virginia,2021,SLD5KEGGLLZ3,2,,,,,,,,,,,
Virginia,2022,SLD5KEGGLLZ3,1,,,,,,,,,,,
Virginia,2023,SLD5KEGGLLZ3,1,,,,,,,,,,,
Virginia,2018,SLTUM1DV4433,1,,,,,,,,,,,
Virginia,2025,SMNWM6HN79X5,1,,,,,,,,,,,
Virginia,2022,SMZQB2YVYM66,1,,,,,,,,,,,
Virginia,2023,SMZQB2YVYM66,1,,,,,,,,,,,
Virginia,2023,SN8JQ8XJ55N9,1,,,,,,,,,,,
Virginia,2024,SN8JQ8XJ55N9,1,,,,,,,,,,,
Virginia,2025,SN8JQ8XJ55N9,3,,,,,,,,,,,
Virginia,2017,SS8JL7WNHPX9,1,,,,,,,,,,,
Virginia,2018,SS8JL7WNHPX9,1,,,,,,,,,,,
Virginia,2016,SX6BF52K2WB1,1,,,,,,,,,,,
Virginia,2017,SX6BF52K2WB1,8,,,,,,,,,,,
Virginia,2018,SX6BF52K2WB1,5,,,,,,,,,,,
Virginia,2019,SX6BF52K2WB1,1,,,,,,,,,,,
Virginia,2020,SX6BF52K2WB1,8,,,,,,,,,,,
Virginia,2021,SX6BF52K2WB1,6,,,,,,,,,,,
Virginia,2022,SX6BF52K2WB1,1,,,,,,,,,,,
Virginia,2023,SX6BF52K2WB1,2,,,,,,,,,,,
Virginia,2024,SX6BF52K2WB1,2,,,,,,,,,,,
Virginia,2025,SX6BF52K2WB1,4,,,,,,,,,,,
Virginia,2018,T2VFE1NGR3G5,1,,,,,,,,,,,
Virginia,2022,T5C6JNLVSC17,1,,,,,,,,,,,
Virginia,2023,T5C6JNLVSC17,2,,,,,,,,,,,
Virginia,2018,T5PEM8N1QE25,1,,,,,,,,,,,
Virginia,2021,T5PEM8N1QE25,1,,,,,,,,,,,
Virginia,2023,T5PEM8N1QE25,1,,,,,,,,,,,
Virginia,2023,T9U5YKZRMHH5,1,,,,,,,,,,,
Virginia,2024,T9U5YKZRMHH5,1,,,,,,,,,,,
Virginia,2017,TAB4FBLR5UM1,3,,,,,,,,,,,
Virginia,2020,TAB4FBLR5UM1,1,,,,,,,,,,,
Virginia,2017,TB74HBR5ABD6,1,,,,,,,,,,,
Virginia,2017,TCSFXP5TD5P6,1,,,,,,,,,,,
Virginia,2024,TCSFXP5TD5P6,1,,,,,,,,,,,
Virginia,2022,TF2HVUYPRMV1,1,,,,,,,,,,,
Virginia,2023,TF2HVUYPRMV1,1,,,,,,,,,,,
Virginia,2016,TFBXC11G77F3,1,,,,,,,,,,,
Virginia,2017,TFBXC11G77F3,2,,,,,,,,,,,
Virginia,2019,TFBXC11G77F3,1,,,,,,,,,,,
Virginia,2017,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2019,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2022,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2023,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2024,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2025,TGUHUW52MLE3,1,,,,,,,,,,,
Virginia,2019,TH91MD9B9RL7,3,,,,,,,,,,,
Virginia,2020,TH91MD9B9RL7,2,,,,,,,,,,,
Virginia,2021,TH91MD9B9RL7,7,,,,,,,,,,,
Virginia,2022,TH91MD9B9RL7,6,,,,,,,,,,,
Virginia,2024,TH91MD9B9RL7,1,,,,,,,,,,,
Virginia,2018,TJ2MWNHN22G8,1,,,,,,,,,,,
Virginia,2018,TJGHTGTTVEA1,3,,,,,,,,,,,
Virginia,2019,TJGHTGTTVEA1,2,,,,,,,,,,,
Virginia,2020,TJGHTGTTVEA1,2,,,,,,,,,,,
Virginia,2021,TJGHTGTTVEA1,2,,,,,,,,,,,
Virginia,2022,TJGHTGTTVEA1,1,,,,,,,,,,,
Virginia,2024,TJGHTGTTVEA1,1,,,,,,,,,,,
Virginia,2017,TL9AYFLSQ189,1,,,,,,,,,,,
Virginia,2017,TMDVSPNEFR69,1,,,,,,,,,,,
Virginia,2018,TMDVSPNEFR69,1,,,,,,,,,,,
Virginia,2019,TMDVSPNEFR69,1,,,,,,,,,,,
Virginia,2020,TMDVSPNEFR69,1,,,,,,,,,,,
Virginia,2024,TMDVSPNEFR69,1,,,,,,,,,,,
Virginia,2019,TQ6PLXME5XE1,1,,,,,,,,,,,
Virginia,2018,TRJPK4ELKDR3,1,,,,,,,,,,,
Virginia,2019,TT6NACMBJC38,1,,,,,,,,,,,
Virginia,2019,TXHLDCPC95J3,3,,,,,,,,,,,
Virginia,2020,TXHLDCPC95J3,6,,,,,,,,,,,
Virginia,2021,TXHLDCPC95J3,1,,,,,,,,,,,
Virginia,2022,TXHLDCPC95J3,2,,,,,,,,,,,
Virginia,2023,TXHLDCPC95J3,2,,,,,,,,,,,
Virginia,2024,TXHLDCPC95J3,3,,,,,,,,,,,
Virginia,2025,TXHLDCPC95J3,1,,,,,,,,,,,
Virginia,2016,TY25RCEB5FF3,2,,,,,,,,,,,
Virginia,2017,TY25RCEB5FF3,1,,,,,,,,,,,
Virginia,2018,TY25RCEB5FF3,2,,,,,,,,,,,
Virginia,2019,TY25RCEB5FF3,10,,,,,,,,,,,
Virginia,2020,TY25RCEB5FF3,4,,,,,,,,,,,
Virginia,2021,TY25RCEB5FF3,3,,,,,,,,,,,
Virginia,2022,TY25RCEB5FF3,6,,,,,,,,,,,
Virginia,2023,TY25RCEB5FF3,5,,,,,,,,,,,
Virginia,2024,TY25RCEB5FF3,2,,,,,,,,,,,
Virginia,2025,TY25RCEB5FF3,1,,,,,,,,,,,
Virginia,2016,TYQ7WJJPGH91,1,,,,,,,,,,,
Virginia,2017,TZLXM3NCC7D1,1,,,,,,,,,,,
Virginia,2017,TZVRTYNM3MN3,2,,,,,,,,,,,
Virginia,2018,TZVRTYNM3MN3,4,,,,,,,,,,,
Virginia,2019,TZVRTYNM3MN3,9,,,,,,,,,,,
Virginia,2020,TZVRTYNM3MN3,4,,,,,,,,,,,
Virginia,2021,TZVRTYNM3MN3,7,,,,,,,,,,,
Virginia,2022,TZVRTYNM3MN3,11,,,,,,,,,,,
Virginia,2023,TZVRTYNM3MN3,9,,,,,,,,,,,
Virginia,2024,TZVRTYNM3MN3,8,,,,,,,,,,,
Virginia,2025,TZVRTYNM3MN3,2,,,,,,,,,,,
Virginia,2024,U23DM4ULNLS3,2,,,,,,,,,,,
Virginia,2017,U2PTLL8PXDE3,1,,,,,,,,,,,
Virginia,2019,U2PTLL8PXDE3,1,,,,,,,,,,,
Virginia,2017,U43WP4FHDJY3,3,,,,,,,,,,,
Virginia,2018,U43WP4FHDJY3,1,,,,,,,,,,,
Virginia,2019,U43WP4FHDJY3,1,,,,,,,,,,,
Virginia,2022,U43WP4FHDJY3,3,,,,,,,,,,,
Virginia,2023,U43WP4FHDJY3,1,,,,,,,,,,,
Virginia,2016,U4MMR7DR2DR7,1,,,,,,,,,,,
Virginia,2017,U4MMR7DR2DR7,4,,,,,,,,,,,
Virginia,2018,U4MMR7DR2DR7,5,,,,,,,,,,,
Virginia,2019,U4MMR7DR2DR7,1,,,,,,,,,,,
Virginia,2021,U4MMR7DR2DR7,2,,,,,,,,,,,
Virginia,2022,U4MMR7DR2DR7,2,,,,,,,,,,,
Virginia,2024,U4MMR7DR2DR7,4,,,,,,,,,,,
Virginia,2018,U4TBEJN3QV83,1,,,,,,,,,,,
Virginia,2018,U517SU1EZGK9,1,,,,,,,,,,,
Virginia,2022,U517SU1EZGK9,2,,,,,,,,,,,
Virginia,2023,U517SU1EZGK9,2,,,,,,,,,,,
Virginia,2016,U5DDDFM4LJS3,2,,,,,,,,,,,
Virginia,2017,U5DDDFM4LJS3,3,,,,,,,,,,,
Virginia,2018,U5DDDFM4LJS3,1,,,,,,,,,,,
Virginia,2019,U5DDDFM4LJS3,3,,,,,,,,,,,
Virginia,2020,U5DDDFM4LJS3,1,,,,,,,,,,,
Virginia,2023,U5DDDFM4LJS3,1,,,,,,,,,,,
Virginia,2025,U5DDDFM4LJS3,2,,,,,,,,,,,
Virginia,2023,U6JRN865H4E3,1,,,,,,,,,,,
Virginia,2018,U8SAS3VH6J38,3,,,,,,,,,,,
Virginia,2019,U8SAS3VH6J38,1,,,,,,,,,,,
Virginia,2022,U8SAS3VH6J38,1,,,,,,,,,,,
Virginia,2022,UE9QJD4KK1L6,1,,,,,,,,,,,
Virginia,2024,UE9QJD4KK1L6,2,,,,,,,,,,,
Virginia,2016,UES5F4AAZJK5,1,,,,,,,,,,,
Virginia,2020,UES5F4AAZJK5,2,,,,,,,,,,,
Virginia,2021,UES5F4AAZJK5,1,,,,,,,,,,,
Virginia,2022,UGQ9ZMC59WA6,1,,,,,,,,,,,
Virginia,2020,UHXFGP3DCRK7,1,,,,,,,,,,,
Virginia,2021,UHXFGP3DCRK7,1,,,,,,,,,,,
Virginia,2022,UHXFGP3DCRK7,1,,,,,,,,,,,
Virginia,2023,UHXFGP3DCRK7,2,,,,,,,,,,,
Virginia,2024,UHXFGP3DCRK7,2,,,,,,,,,,,
Virginia,2018,UJD2HEK94GH8,1,,,,,,,,,,,
Virginia,2018,UJMKRGKNXML7,1,,,,,,,,,,,
Virginia,2022,UKXMHUWSFLW7,1,,,,,,,,,,,
Virginia,2016,UN3TBWQUCQN4,1,,,,,,,,,,,
Virginia,2017,UN3TBWQUCQN4,1,,,,,,,,,,,
Virginia,2017,UNG7G6S4JRA6,1,,,,,,,,,,,
Virginia,2018,UNG7G6S4JRA6,1,,,,,,,,,,,
Virginia,2019,UNG7G6S4JRA6,2,,,,,,,,,,,
Virginia,2021,UNG7G6S4JRA6,1,,,,,,,,,,,
Virginia,2023,UNG7G6S4JRA6,5,,,,,,,,,,,
Virginia,2024,UNG7G6S4JRA6,1,,,,,,,,,,,
Virginia,2018,UP6CM5LVP5G3,1,,,,,,,,,,,
Virginia,2017,UPAPN5VL4KR9,2,,,,,,,,,,,
Virginia,2020,UPAPN5VL4KR9,1,,,,,,,,,,,
Virginia,2021,UPJ1ASYAGWH4,1,,,,,,,,,,,
Virginia,2023,UPJ1ASYAGWH4,1,,,,,,,,,,,
Virginia,2016,UPMWNA8Y25L1,2,,,,,,,,,,,
Virginia,2017,UPMWNA8Y25L1,2,,,,,,,,,,,
Virginia,2018,UPMWNA8Y25L1,2,,,,,,,,,,,
Virginia,2023,UPMWNA8Y25L1,1,,,,,,,,,,,
Virginia,2016,UR5TFK3LAVL5,1,,,,,,,,,,,
Virginia,2017,UR5TFK3LAVL5,2,,,,,,,,,,,
Virginia,2019,UR5TFK3LAVL5,1,,,,,,,,,,,
Virginia,2020,UR5TFK3LAVL5,3,,,,,,,,,,,
Virginia,2021,UR5TFK3LAVL5,2,,,,,,,,,,,
Virginia,2022,UR5TFK3LAVL5,2,,,,,,,,,,,
Virginia,2024,UR5TFK3LAVL5,1,,,,,,,,,,,
Virginia,2017,UR64LG5YKUE8,3,,,,,,,,,,,
Virginia,2018,UR64LG5YKUE8,2,,,,,,,,,,,
Virginia,2021,UR64LG5YKUE8,1,,,,,,,,,,,
Virginia,2023,UR64LG5YKUE8,2,,,,,,,,,,,
Virginia,2024,UR64LG5YKUE8,2,,,,,,,,,,,
Virginia,2019,UXVTFYJT5PN7,1,,,,,,,,,,,
Virginia,2021,UXVTFYJT5PN7,1,,,,,,,,,,,
Virginia,2016,UZMKDFWHKTC9,1,,,,,,,,,,,
Virginia,2017,UZMKDFWHKTC9,2,,,,,,,,,,,
Virginia,2018,UZMKDFWHKTC9,1,,,,,,,,,,,
Virginia,2017,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2018,V1MQFNQB56Z5,2,,,,,,,,,,,
Virginia,2019,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2021,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2022,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2023,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2025,V1MQFNQB56Z5,1,,,,,,,,,,,
Virginia,2023,V212U2BEGU37,1,,,,,,,,,,,
Virginia,2024,V212U2BEGU37,2,,,,,,,,,,,
Virginia,2025,V212U2BEGU37,1,,,,,,,,,,,
Virginia,2017,V25NZRTBX3R3,1,,,,,,,,,,,
Virginia,2018,V25NZRTBX3R3,1,,,,,,,,,,,
Virginia,2017,V627Y8NS1JM1,1,,,,,,,,,,,
Virginia,2018,V627Y8NS1JM1,2,,,,,,,,,,,
Virginia,2019,V627Y8NS1JM1,3,,,,,,,,,,,
Virginia,2020,V627Y8NS1JM1,1,,,,,,,,,,,
Virginia,2024,V627Y8NS1JM1,1,,,,,,,,,,,
Virginia,2019,V62NC51F7YV1,1,,,,,,,,,,,
Virginia,2022,V6FJCB53JDK7,1,,,,,,,,,,,
Virginia,2023,V6FJCB53JDK7,2,,,,,,,,,,,
Virginia,2024,V6FJCB53JDK7,1,,,,,,,,,,,
Virginia,2025,V6FJCB53JDK7,2,,,,,,,,,,,
Virginia,2017,V73QNVKJWAJ9,8,,,,,,,,,,,
Virginia,2018,V73QNVKJWAJ9,2,,,,,,,,,,,
Virginia,2019,V73QNVKJWAJ9,1,,,,,,,,,,,
Virginia,2017,V7GQF5M7C667,1,,,,,,,,,,,
Virginia,2020,V7GQF5M7C667,2,,,,,,,,,,,
Virginia,2021,V7GQF5M7C667,1,,,,,,,,,,,
Virginia,2018,V87VJJNMMFH9,1,,,,,,,,,,,
Virginia,2020,V8HLLRJLCQH6,1,,,,,,,,,,,
Virginia,2019,V8NJNRJ95KX5,1,,,,,,,,,,,
Virginia,2018,VAX5URMCQMM5,1,,,,,,,,,,,
Virginia,2019,VBFXNRMUYSK6,1,,,,,,,,,,,
Virginia,2019,VC8CKKWDRPD6,1,,,,,,,,,,,
Virginia,2023,VERVZNQLJQM6,2,,,,,,,,,,,
Virginia,2024,VERVZNQLJQM6,4,,,,,,,,,,,
Virginia,2025,VERVZNQLJQM6,1,,,,,,,,,,,
Virginia,2021,VJFKVNQBYVL5,1,,,,,,,,,,,
Virginia,2023,VJFKVNQBYVL5,1,,,,,,,,,,,
Virginia,2025,VJFKVNQBYVL5,4,,,,,,,,,,,
Virginia,2022,VJHFDLA3NLG8,2,,,,,,,,,,,
Virginia,2023,VJHFDLA3NLG8,2,,,,,,,,,,,
Virginia,2025,VJHFDLA3NLG8,2,,,,,,,,,,,
Virginia,2018,VJMTKNLENX24,1,,,,,,,,,,,
Virginia,2019,VJMTKNLENX24,1,,,,,,,,,,,
Virginia,2022,VJMTKNLENX24,1,,,,,,,,,,,
Virginia,2023,VJMTKNLENX24,1,,,,,,,,,,,
Virginia,2024,VK36BNH241M8,1,,,,,,,,,,,
Virginia,2016,VKBFB8MAZ357,3,,,,,,,,,,,
Virginia,2019,VKBFB8MAZ357,2,,,,,,,,,,,
Virginia,2020,VKBFB8MAZ357,5,,,,,,,,,,,
Virginia,2022,VKBFB8MAZ357,1,,,,,,,,,,,
Virginia,2025,VKBFB8MAZ357,1,,,,,,,,,,,
Virginia,2018,VM23NJLXLCK9,1,,,,,,,,,,,
Virginia,2018,VRTZQSMQ8615,2,,,,,,,,,,,
Virginia,2019,VS7NBJG314R6,1,,,,,,,,,,,
Virginia,2019,VTEWM5QSE598,1,,,,,,,,,,,
Virginia,2023,VUA5GYK66K98,1,,,,,,,,,,,
Virginia,2024,VUA5GYK66K98,1,,,,,,,,,,,
Virginia,2018,VV9KH3L99VE3,1,,,,,,,,,,,
Virginia,2023,VXHFDAKS2LZ6,1,,,,,,,,,,,
Virginia,2025,VXHFDAKS2LZ6,1,,,,,,,,,,,
Virginia,2017,VXJMLWN9XU18,2,,,,,,,,,,,
Virginia,2016,W3KUJLTCRLV1,6,,,,,,,,,,,
Virginia,2017,W3KUJLTCRLV1,8,,,,,,,,,,,
Virginia,2018,W3KUJLTCRLV1,7,,,,,,,,,,,
Virginia,2019,W3KUJLTCRLV1,33,,,,,,,,,,,
Virginia,2020,W3KUJLTCRLV1,18,,,,,,,,,,,
Virginia,2021,W3KUJLTCRLV1,8,,,,,,,,,,,
Virginia,2022,W3KUJLTCRLV1,12,,,,,,,,,,,
Virginia,2023,W3KUJLTCRLV1,1,,,,,,,,,,,
Virginia,2023,W6SWKAS2DBE5,1,,,,,,,,,,,
Virginia,2018,W7QMJRYTHHM4,1,,,,,,,,,,,
Virginia,2019,W7QMJRYTHHM4,2,,,,,,,,,,,
Virginia,2020,W7QMJRYTHHM4,2,,,,,,,,,,,
Virginia,2022,W7QMJRYTHHM4,1,,,,,,,,,,,
Virginia,2022,W8RMNY6A3NT1,1,,,,,,,,,,,
Virginia,2019,W9MTG3DEVQN5,1,,,,,,,,,,,
Virginia,2024,W9MTG3DEVQN5,1,,,,,,,,,,,
Virginia,2019,WAJ6RKYZTYL3,7,,,,,,,,,,,
Virginia,2020,WAJ6RKYZTYL3,14,,,,,,,,,,,
Virginia,2021,WAJ6RKYZTYL3,10,,,,,,,,,,,
Virginia,2022,WAJ6RKYZTYL3,17,,,,,,,,,,,
Virginia,2023,WAJ6RKYZTYL3,8,,,,,,,,,,,
Virginia,2024,WAJ6RKYZTYL3,8,,,,,,,,,,,
Virginia,2025,WAJ6RKYZTYL3,10,,,,,,,,,,,
Virginia,2017,WDZDHBA8ZJX8,1,,,,,,,,,,,
Virginia,2018,WDZDHBA8ZJX8,1,,,,,,,,,,,
Virginia,2023,WESDY4U81NP8,2,,,,,,,,,,,
Virginia,2024,WESDY4U81NP8,15,,,,,,,,,,,
Virginia,2025,WESDY4U81NP8,13,,,,,,,,,,,
Virginia,2024,WF99GAJKQAL5,1,,,,,,,,,,,
Virginia,2016,WJ1XMJMTSYL9,1,,,,,,,,,,,
Virginia,2017,WJ1XMJMTSYL9,1,,,,,,,,,,,
Virginia,2018,WJ1XMJMTSYL9,3,,,,,,,,,,,
Virginia,2020,WJ1XMJMTSYL9,1,,,,,,,,,,,
Virginia,2021,WJ1XMJMTSYL9,1,,,,,,,,,,,
Virginia,2022,WJ1XMJMTSYL9,2,,,,,,,,,,,
Virginia,2023,WJ1XMJMTSYL9,4,,,,,,,,,,,
Virginia,2024,WJ1XMJMTSYL9,2,,,,,,,,,,,
Virginia,2016,WJ45NXW2TVD7,1,,,,,,,,,,,
Virginia,2017,WJ45NXW2TVD7,3,,,,,,,,,,,
Virginia,2018,WJ45NXW2TVD7,6,,,,,,,,,,,
Virginia,2019,WJ45NXW2TVD7,8,,,,,,,,,,,
Virginia,2020,WJ45NXW2TVD7,1,,,,,,,,,,,
Virginia,2021,WJ45NXW2TVD7,3,,,,,,,,,,,
Virginia,2022,WJ45NXW2TVD7,7,,,,,,,,,,,
Virginia,2023,WJ45NXW2TVD7,2,,,,,,,,,,,
Virginia,2024,WJ45NXW2TVD7,3,,,,,,,,,,,
Virginia,2025,WJ45NXW2TVD7,4,,,,,,,,,,,
Virginia,2017,WLHBRDWEW7T4,1,,,,,,,,,,,
Virginia,2018,WMCUE58SZBD3,1,,,,,,,,,,,
Virginia,2016,WMXDDH6HJNA5,1,,,,,,,,,,,
Virginia,2017,WMXDDH6HJNA5,1,,,,,,,,,,,
Virginia,2021,WMXDDH6HJNA5,1,,,,,,,,,,,
Virginia,2022,WMXDDH6HJNA5,1,,,,,,,,,,,
Virginia,2015,WN3KS9Z5JLK9,1,,,,,,,,,,,
Virginia,2016,WN3KS9Z5JLK9,6,,,,,,,,,,,
Virginia,2017,WN3KS9Z5JLK9,4,,,,,,,,,,,
Virginia,2018,WN3KS9Z5JLK9,7,,,,,,,,,,,
Virginia,2019,WN3KS9Z5JLK9,4,,,,,,,,,,,
Virginia,2020,WN3KS9Z5JLK9,1,,,,,,,,,,,
Virginia,2017,WNDYZX3ALFB1,2,,,,,,,,,,,
Virginia,2018,WNDYZX3ALFB1,3,,,,,,,,,,,
Virginia,2019,WNDYZX3ALFB1,3,,,,,,,,,,,
Virginia,2020,WNDYZX3ALFB1,3,,,,,,,,,,,
Virginia,2021,WNDYZX3ALFB1,2,,,,,,,,,,,
Virginia,2022,WNDYZX3ALFB1,1,,,,,,,,,,,
Virginia,2024,WNDYZX3ALFB1,1,,,,,,,,,,,
Virginia,2016,WPP2ABN6UCF5,3,,,,,,,,,,,
Virginia,2017,WPP2ABN6UCF5,7,,,,,,,,,,,
Virginia,2018,WPP2ABN6UCF5,9,,,,,,,,,,,
Virginia,2019,WPP2ABN6UCF5,4,,,,,,,,,,,
Virginia,2020,WPP2ABN6UCF5,2,,,,,,,,,,,
Virginia,2021,WPP2ABN6UCF5,5,,,,,,,,,,,
Virginia,2022,WPP2ABN6UCF5,4,,,,,,,,,,,
Virginia,2023,WPP2ABN6UCF5,3,,,,,,,,,,,
Virginia,2017,WQ8LDD3N2K24,2,,,,,,,,,,,
Virginia,2018,WQ8LDD3N2K24,2,,,,,,,,,,,
Virginia,2024,WQ8LDD3N2K24,2,,,,,,,,,,,
Virginia,2025,WQ8LDD3N2K24,2,,,,,,,,,,,
Virginia,2016,WREEAHYMRQ45,1,,,,,,,,,,,
Virginia,2017,WREEAHYMRQ45,3,,,,,,,,,,,
Virginia,2018,WREEAHYMRQ45,4,,,,,,,,,,,
Virginia,2019,WREEAHYMRQ45,1,,,,,,,,,,,
Virginia,2020,WREEAHYMRQ45,2,,,,,,,,,,,
Virginia,2022,WREEAHYMRQ45,1,,,,,,,,,,,
Virginia,2023,WREEAHYMRQ45,1,,,,,,,,,,,
Virginia,2018,WVW5FMYALEL6,1,,,,,,,,,,,
Virginia,2017,WW6HFEMKWPC5,1,,,,,,,,,,,
Virginia,2019,WW6HFEMKWPC5,2,,,,,,,,,,,
Virginia,2020,WW6HFEMKWPC5,1,,,,,,,,,,,
Virginia,2021,WW6HFEMKWPC5,1,,,,,,,,,,,
Virginia,2022,WW6HFEMKWPC5,1,,,,,,,,,,,
Virginia,2023,WW6HFEMKWPC5,3,,,,,,,,,,,
Virginia,2019,WXRTZLL25AE5,2,,,,,,,,,,,
Virginia,2020,WXRTZLL25AE5,2,,,,,,,,,,,
