piid,builder,sub_report_id,sub_date,fy,amount_usd,vendor_uei,parent_uei,vendor_name,raw_description,code,swbs_group,hull,component_text,n_component_words
N0002418C2307,HII-Ingalls,21031731,2023-02-23,2023,34852.8,N5KMLMXEPFM5,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,TMR REBUY 5608 - 5637,,,,,0
N0002418C2307,HII-Ingalls,21031730,2025-02-06,2025,40444.5,N5KMLMXEPFM5,W138B61KN3Q7,PARKER HANNIFIN CORPORATION,DDG 128 VSR NO.SA25058,,,DDG 128,VSR,1
N0002418C2307,HII-Ingalls,21031729,2024-06-19,2024,32404.0,N5KMLMXEPFM5,W138B61KN3Q7,PARKER HANNIFIN CORPORATION,DDG 128 VSR NO.SA24797,,,DDG 128,VSR,1
N0002418C2307,HII-Ingalls,21031728,2024-06-24,2024,25579.0,N5KMLMXEPFM5,W138B61KN3Q7,PARKER HANNIFIN CORPORATION,REBUY ES012 13343 13340 / DDG128,,,DDG128,,0
N0002418C2307,HII-Ingalls,21031727,2021-01-12,2021,80854.8,SLTUM1DV4433,QN84GSHNM1M7,"PARASENSE, INC",08348-01 (DDG129),08348-01,,DDG129,,0
N0002418C2307,HII-Ingalls,21031726,2020-01-24,2020,78500.0,SLTUM1DV4433,QN84GSHNM1M7,"PARASENSE, INC",08348-01 (DDG128),08348-01,,DDG128,,0
N0002418C2307,HII-Ingalls,21031725,2019-11-20,2020,383746.02,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031724,2023-10-19,2024,368150.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-135),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031723,2023-11-27,2024,368100.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-139),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031722,2023-11-03,2024,364900.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-137),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031721,2023-07-28,2023,334100.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-131),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031720,2019-11-21,2020,319501.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-128),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031719,2023-10-02,2024,277105.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031718,2023-11-27,2024,268405.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031717,2023-11-03,2024,268405.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031716,2023-07-10,2023,209315.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031715,2023-10-19,2024,207500.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01027-01  SCUTTLES (DDG-135),01027-01,,,SCUTTLES,1
N0002418C2307,HII-Ingalls,21031714,2023-11-27,2024,202100.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01027-01  SCUTTLES (DDG-139),01027-01,,,SCUTTLES,1
N0002418C2307,HII-Ingalls,21031713,2023-11-03,2024,202100.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01027-01  SCUTTLES (DDG-137),01027-01,,,SCUTTLES,1
N0002418C2307,HII-Ingalls,21031712,2019-12-19,2020,173920.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-128),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031711,2019-11-22,2020,161123.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01027-01  SCUTTLES (DDG-128),01027-01,,,SCUTTLES,1
N0002418C2307,HII-Ingalls,21031710,2022-04-05,2022,150840.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031709,2022-03-01,2022,125930.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01022-01  HATCHES (DDG-133),01022-01,,,HATCHES,1
N0002418C2307,HII-Ingalls,21031708,2023-10-02,2024,72350.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01028-01,01028-01,,,,0
N0002418C2307,HII-Ingalls,21031707,2022-10-10,2023,69850.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01028-01,01028-01,,,,0
N0002418C2307,HII-Ingalls,21031706,2021-02-22,2021,64090.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01027-01  SCUTTLES (DDG-129),01027-01,,,SCUTTLES,1
N0002418C2307,HII-Ingalls,21031705,2023-03-09,2023,49480.0,EV4ZGUNNKMJ6,EV4ZGUNNKMJ6,"PACIFIC SHIP REPAIR & FABRICATION, INC.",01021-01 STRUCTURAL DOORS,01021-01,,,STRUCTURAL DOORS,2
N0002418C2307,HII-Ingalls,21031704,2023-11-16,2024,6273375.91,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031703,2018-11-28,2019,6029894.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031702,2018-11-28,2019,6029894.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031701,2018-11-28,2019,6029894.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031700,2018-11-28,2019,6029894.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031699,2019-02-05,2019,4956803.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031698,2019-02-05,2019,4956803.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031697,2019-02-05,2019,4956803.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031696,2019-02-05,2019,4956803.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,80029-00 CSE PS 561-01D,80029-00,561,,,0
N0002418C2307,HII-Ingalls,21031695,2022-10-18,2023,327822.84,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031694,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031693,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031692,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031691,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031690,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031689,2019-08-07,2019,269787.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,04081-01 CSE PS 451-01A,04081-01,451,,,0
N0002418C2307,HII-Ingalls,21031688,2024-12-19,2025,263985.75,PQGNEEY9W5M3,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LDD 5346-047/050/051/052/053/060,,,,,0
N0002418C2307,HII-Ingalls,21031687,2023-05-12,2023,80400.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,INDICATOR FAULT (DDG131),,,DDG131,INDICATOR FAULT,2
N0002418C2307,HII-Ingalls,21031686,2021-07-14,2021,61500.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,INDICATOR FAULT (DDG128) COA4,,,DDG128,INDICATOR FAULT COA,3
N0002418C2307,HII-Ingalls,21031685,2022-11-22,2023,55728.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,INDICATOR FAULT (DDG129),,,DDG129,INDICATOR FAULT,2
N0002418C2307,HII-Ingalls,21031684,2022-11-22,2023,55728.0,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,S012 R-405648+402036 / DDG123,,,DDG123,,0
N0002418C2307,HII-Ingalls,21031683,2022-08-03,2022,40293.73,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,TMR REBUY S012 397747,,,,,0
N0002418C2307,HII-Ingalls,21031682,2024-06-24,2024,36613.0,PQGNEEY9W5M3,,NORTHROP GRUMMAN SYSTEMS CORPORATION,"REBUY ESO12 11305, 11306, 11307",,,,ESO,1
N0002418C2307,HII-Ingalls,21031681,2023-02-07,2023,34726.75,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,VSR NO.SA16095,,,,VSR,1
N0002418C2307,HII-Ingalls,21031680,2021-04-26,2021,25621.28,PQGNEEY9W5M3,NKVZLJL93QT6,NORTHROP GRUMMAN SYSTEMS CORPORATION,REBUY S012 T- 384684 DDG125,,,DDG125,,0
N0002418C2307,HII-Ingalls,21031679,2023-06-16,2023,461249.56,F3XKPA82MHQ5,,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031678,2023-06-16,2023,461249.56,F3XKPA82MHQ5,,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031677,2023-06-16,2023,461249.56,F3XKPA82MHQ5,,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031676,2023-06-16,2023,461249.56,F3XKPA82MHQ5,,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031675,2021-03-31,2021,363471.21,F3XKPA82MHQ5,F3XKPA82MHQ5,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031674,2021-03-26,2021,40634.67,F3XKPA82MHQ5,F3XKPA82MHQ5,"NAG, LLC",04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031673,2022-05-17,2022,502269.1,F3XKPA82MHQ5,,NAG LLC,04068-02 NCSE PS 504-02A,04068-02,504,,,0
N0002418C2307,HII-Ingalls,21031672,2023-04-28,2023,30046.0,F3XKPA82MHQ5,,NAG LLC,VSR NO.SA23034,,,,VSR,1
