generated_internal_id,piid,tier,award_amount,recipient,matched_axes
CONT_AWD_ER05_9700_N0002415G2303_9700,ER05,broad_maritime,15007153.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N0017809C2003_9700_-NONE-_-NONE-,N0017809C2003,other_small,15002563.0,THE BOEING COMPANY,naics:336611; psc:1990
CONT_AWD_N6449820FBB39_9700_N6554015D0010_9700,N6449820FBB39,broad_maritime,15002460.61,L3HARRIS MARITIME SERVICES INC,naics:336611
CONT_AWD_N3220514C3000_9700_-NONE-_-NONE-,N3220514C3000,broad_maritime,15000861.0,BAE SYSTEMS SAN FRANCISCO SHIP REPAIR INC.,naics:336611
CONT_AWD_N4523A18F0817_9700_N0002416D4300_9700,N4523A18F0817,broad_maritime,14980422.0,ELECTRIC BOAT CORPORATION,naics:336611
CONT_AWD_N6817119F6066_9700_N0018913D0049_9700,N6817119F6066,broad_maritime,14879400.48,NAVANTIA REPARACIONES SAN FERNANDO,naics:336611
CONT_AWD_N0002420C6317_9700_-NONE-_-NONE-,N0002420C6317,broad_maritime,14873887.57,MARINETTE MARINE CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002425C2213_9700_-NONE-_-NONE-,N0002425C2213,small_craft,14872131.0,SAFE BOATS INTERNATIONAL LLC,naics:336612; psc:1940
CONT_AWD_N3220518C4552_9700_-NONE-_-NONE-,N3220518C4552,broad_maritime,14829024.9,MARE ISLAND DRY DOCK LLC,naics:336611
CONT_AWD_7F15_9700_N0002415G2304_9700,7F15,broad_maritime,14820481.0,"AUSTAL USA, LLC",naics:336611
CONT_AWD_0073_9700_N0002411D4229_9700,0073,broad_maritime,14820265.0,VSE CORPORATION,naics:336611
CONT_AWD_N3220523C0189_9700_-NONE-_-NONE-,N3220523C0189,broad_maritime,14806352.11,ALABAMA SHIPYARD LLC,naics:336611
CONT_AWD_N3220519C4001_9700_-NONE-_-NONE-,N3220519C4001,broad_maritime,14716910.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0010423CZA25_9700_-NONE-_-NONE-,N0010423CZA25,small_craft,14715520.5,ERIE FORGE & STEEL INC,naics:336612
CONT_AWD_N0010424FZL02_9700_N0010423GZL01_9700,N0010424FZL02,small_craft,14699232.0,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336612
CONT_AWD_N4002717C0035_9700_-NONE-_-NONE-,N4002717C0035,broad_maritime,14679242.11,"COLONNA'S SHIP YARD, INCORPORATED",naics:336611
CONT_AWD_L816_9700_N0002405G4417_9700,L816,broad_maritime,14668457.0,ELECTRIC BOAT CORPORATION,naics:336611
CONT_AWD_N5005426FL001_9700_N0002422D4408_9700,N5005426FL001,broad_maritime,14665951.51,"EAST COAST REPAIR & FABRICATION, LLC",naics:336611
CONT_AWD_N3220526C1206_9700_-NONE-_-NONE-,N3220526C1206,broad_maritime,14629165.0,ALABAMA SHIPYARD LLC,naics:336611
CONT_AWD_N6264918F0545_9700_N6264917G0006_9700,N6264918F0545,broad_maritime,14628158.05,"SUMITOMO HEAVY INDUSTRIES, LTD",naics:336611
CONT_AWD_N0002416C4112_9700_-NONE-_-NONE-,N0002416C4112,other_small,14602927.26,HUNTINGTON INGALLS INC,naics:336611; psc:1925
CONT_AWD_N5005425FC046_9700_N0002422D4402_9700,N5005425FC046,broad_maritime,14601618.37,"EAST COAST REPAIR & FABRICATION, LLC",naics:336611
CONT_AWD_N3220521C4008_9700_-NONE-_-NONE-,N3220521C4008,broad_maritime,14530448.36,"EAST COAST REPAIR & FABRICATION, LLC",naics:336611
CONT_AWD_N3220515C2005_9700_-NONE-_-NONE-,N3220515C2005,broad_maritime,14521534.0,BAE SYSTEMS SAN FRANCISCO SHIP REPAIR INC.,naics:336611; psc:1905
CONT_AWD_N5005423FL039_9700_N0002422D4410_9700,N5005423FL039,broad_maritime,14518482.94,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N5005417FC013_9700_N0002416D4407_9700,N5005417FC013,broad_maritime,14507005.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002426C2100_9700_-NONE-_-NONE-,N0002426C2100,broad_maritime,14401452.0,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_0011_9700_N0018913D0049_9700,0011,broad_maritime,14375799.67,NAVANTIA REPARACIONES SAN FERNANDO,naics:336611
CONT_AWD_L865_9700_N0002405G4417_9700,L865,broad_maritime,14368954.0,ELECTRIC BOAT CORPORATION,naics:336611
CONT_AWD_N0002420C6315_9700_-NONE-_-NONE-,N0002420C6315,broad_maritime,14351217.75,"AUSTAL USA, LLC",naics:336611; psc:1905
CONT_AWD_N5005418F5165_9700_N5005414D1408_9700,N5005418F5165,broad_maritime,14346895.45,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N6931618F4001_9700_N0002415G2304_9700,N6931618F4001,broad_maritime,14304030.0,"AUSTAL USA, LLC",naics:336611
CONT_AWD_N0016725C0002_9700_-NONE-_-NONE-,N0016725C0002,broad_maritime,14259127.69,"SEEMANN COMPOSITES, LLC",naics:336611
CONT_AWD_N3220520C4066_9700_-NONE-_-NONE-,N3220520C4066,broad_maritime,14249229.0,MARE ISLAND DRY DOCK LLC,naics:336611
CONT_AWD_N0002416C4326_9700_-NONE-_-NONE-,N0002416C4326,broad_maritime,14226553.02,HUNTINGTON INGALLS INC,naics:336611; psc:1905
CONT_AWD_N3225320C0002_9700_-NONE-_-NONE-,N3225320C0002,broad_maritime,14212502.11,"MARISCO, LTD.",naics:336611
CONT_AWD_N6817118F6221_9700_N0018913D0049_9700,N6817118F6221,broad_maritime,14191662.51,NAVANTIA REPARACIONES SAN FERNANDO,naics:336611
CONT_AWD_N6449821F3059_9700_N6449821D0015_9700,N6449821F3059,broad_maritime,14173143.71,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_N3220520C6172_9700_-NONE-_-NONE-,N3220520C6172,broad_maritime,14130129.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_N5005418FC022_9700_N0002416D4407_9700,N5005418FC022,broad_maritime,14117083.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_0008_9700_N4523A15D5016_9700,0008,broad_maritime,14111798.0,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N0002420F22P3_9700_N0002417D2201_9700,N0002420F22P3,small_craft,14100000.0,GRAVOIS ALUMINUM BOATS LLC,naics:336612; psc:1940
CONT_AWD_N3220519C4013_9700_-NONE-_-NONE-,N3220519C4013,broad_maritime,14080130.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N3220519C4014_9700_-NONE-_-NONE-,N3220519C4014,broad_maritime,14064669.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N3904022F0203_9700_N3904018D0003_9700,N3904022F0203,broad_maritime,14055234.3,ORBIS SIBRO INC,naics:336611
CONT_AWD_N3220515C1006_9700_-NONE-_-NONE-,N3220515C1006,broad_maritime,14053302.22,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N6238715C7505_9700_-NONE-_-NONE-,N6238715C7505,broad_maritime,14021299.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N3220516C4001_9700_-NONE-_-NONE-,N3220516C4001,broad_maritime,14002169.07,BOSTON SHIP REPAIR LLC,naics:336611
CONT_AWD_N0002414C2245_9700_-NONE-_-NONE-,N0002414C2245,small_craft,13972973.02,"RIBCRAFT USA, LLC",naics:336612; psc:1940
CONT_AWD_N0016724F0027_9700_N0016721D0010_9700,N0016724F0027,broad_maritime,13956858.4,"SEEMANN COMPOSITES, LLC",naics:336611
CONT_AWD_N5005423FC017_9700_N0002422D4405_9700,N5005423FC017,broad_maritime,13948742.0,METRO MACHINE CORP.,naics:336611
CONT_AWD_N4034523F0147_9700_N4034521G0002_9700,N4034523F0147,broad_maritime,13919891.0,SEATRIUM REPAIRS & UPGRADES PTE. LTD.,naics:336611
CONT_AWD_N4044623F0020_9700_N4044623D0001_9700,N4044623F0020,broad_maritime,13915320.72,CABRAS MARINE CORPORATION,naics:336611
CONT_AWD_N3220517C4006_9700_-NONE-_-NONE-,N3220517C4006,broad_maritime,13887236.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N0002417F4249_9700_N0002411D4229_9700,N0002417F4249,broad_maritime,13886530.62,VSE CORPORATION,naics:336611
CONT_AWD_N4523A22C1052_9700_-NONE-_-NONE-,N4523A22C1052,broad_maritime,13878235.7,BAY SHIP & YACHT CO,naics:336611
CONT_AWD_N3220519C6005_9700_-NONE-_-NONE-,N3220519C6005,broad_maritime,13866811.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_N6449820FBB31_9700_N6554015D0005_9700,N6449820FBB31,broad_maritime,13842279.54,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_N4044210C1020_9700_-NONE-_-NONE-,N4044210C1020,broad_maritime,13773975.98,"ELECTRONIC MARINE SYSTEMS, INC.",psc:2090
CONT_AWD_N6883622C0006_9700_-NONE-_-NONE-,N6883622C0006,broad_maritime,13742200.02,"METSON MARINE SERVICES, INC",naics:336611
CONT_AWD_N3220519C4017_9700_-NONE-_-NONE-,N3220519C4017,broad_maritime,13734400.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_0026_9700_N6554013D0008_9700,0026,broad_maritime,13732980.5,TECNICO CORPORATION,naics:336611
CONT_AWD_N5523622F9952_9700_N0002421D4114_9700,N5523622F9952,broad_maritime,13725145.12,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_N6449819FBB27_9700_N6554015D0010_9700,N6449819FBB27,broad_maritime,13689505.16,L3HARRIS MARITIME SERVICES INC,naics:336611
CONT_AWD_N6278619F0069_9700_N0002415G2303_9700,N6278619F0069,broad_maritime,13689294.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N4034521F8002_9700_N0002418D4328_9700,N4034521F8002,broad_maritime,13666270.85,"MARINE GROUP BOAT WORKS, LLC",naics:336611
CONT_AWD_N3220521C4065_9700_-NONE-_-NONE-,N3220521C4065,broad_maritime,13656015.44,PHILADELPHIA SHIP REPAIR LLC,naics:336611
CONT_AWD_ER08_9700_N0002415G2303_9700,ER08,broad_maritime,13647619.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N5523621F5228_9700_N0002416D4417_9700,N5523621F5228,broad_maritime,13646305.4,"CONTINENTAL MARITIME OF SAN DIEGO, LLC",naics:336611
CONT_AWD_N6817121F6114_9700_N6817121D6003_9700,N6817121F6114,broad_maritime,13637163.76,"NAVANTIA, S.A., S.M.E.",naics:336611
CONT_AWD_N5523623F2005_9700_N0002422D4449_9700,N5523623F2005,broad_maritime,13628307.86,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N3220519C4151_9700_-NONE-_-NONE-,N3220519C4151,broad_maritime,13568431.78,"COLONNA'S SHIP YARD, INCORPORATED",naics:336611
CONT_AWD_N6279325F7401_9700_N0002421D4103_9700,N6279325F7401,broad_maritime,13516968.72,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_N0016723F0141_9700_N0016720D0013_9700,N0016723F0141,broad_maritime,13455774.0,GENERAL ATOMICS,naics:336611
CONT_AWD_0010_9700_N0018913D0049_9700,0010,broad_maritime,13446778.64,NAVANTIA REPARACIONES SAN FERNANDO,naics:336611
CONT_AWD_N0002424C4126_9700_-NONE-_-NONE-,N0002424C4126,broad_maritime,13434489.99,LITHION BATTERY INC.,psc:1905
CONT_AWD_N3220517C4205_9700_-NONE-_-NONE-,N3220517C4205,broad_maritime,13375092.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_N5005423F5146_9700_N5005420D0003_9700,N5005423F5146,broad_maritime,13356015.92,"COLONNA'S SHIP YARD, INCORPORATED",naics:336611
CONT_AWD_N6449823F3112_9700_N6449821D0015_9700,N6449823F3112,broad_maritime,13284227.8,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_N0038322F0W81_9700_N0038320DW801_9700,N0038322F0W81,broad_maritime,13264948.0,RAYTHEON COMPANY,naics:336611
CONT_AWD_N5523622F9958_9700_N0002421D4114_9700,N5523622F9958,broad_maritime,13221458.0,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_N6449824F3059_9700_N6449821D0015_9700,N6449824F3059,broad_maritime,13206147.35,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_N0010424FC000_9700_N0010423DC001_9700,N0010424FC000,broad_maritime,13197146.0,COLONNA'S SHIPYARD INC,naics:336611
CONT_AWD_N3220515C1003_9700_-NONE-_-NONE-,N3220515C1003,broad_maritime,13141630.39,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N3220524C4220_9700_-NONE-_-NONE-,N3220524C4220,broad_maritime,13104372.47,ALABAMA SHIPYARD LLC,naics:336611
CONT_AWD_N4523A25C1103_9700_-NONE-_-NONE-,N4523A25C1103,broad_maritime,13096386.79,"EVERETT SHIP REPAIR, LLC",naics:336611
CONT_AWD_N3220525C4082_9700_-NONE-_-NONE-,N3220525C4082,broad_maritime,13093581.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N0002420C6303_9700_-NONE-_-NONE-,N0002420C6303,broad_maritime,13069197.86,OCEANETICS INC,psc:2090
CONT_AWD_N5005418F5099_9700_N5005414D1408_9700,N5005418F5099,broad_maritime,13060116.48,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N4002720F0035_9700_N0002416D4319_9700,N4002720F0035,broad_maritime,13037557.88,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611
CONT_AWD_0068_9700_N6554013D0008_9700,0068,broad_maritime,12991393.3,TECNICO CORPORATION,naics:336611
CONT_AWD_N0002420C6319_9700_-NONE-_-NONE-,N0002420C6319,broad_maritime,12938096.28,HUNTINGTON INGALLS INCORPORATED,naics:336611; psc:1905
CONT_AWD_N5005417F5002_9700_N5005414D1408_9700,N5005417F5002,broad_maritime,12908121.3,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N6264925FL027_9700_N4034521G0002_9700,N6264925FL027,broad_maritime,12900624.0,SEATRIUM REPAIRS & UPGRADES PTE. LTD.,naics:336611
CONT_AWD_N6931623F4001_9700_N0002419G2318_9700,N6931623F4001,broad_maritime,12881681.0,"AUSTAL USA, LLC",naics:336611
CONT_AWD_N0002420F22B1_9700_N0002420D2210_9700,N0002420F22B1,small_craft,12877817.84,"RIBCRAFT USA, LLC",naics:336612; psc:1940
CONT_AWD_N4034522F0103_9700_N4034521G0002_9700,N4034522F0103,broad_maritime,12873471.0,SEATRIUM REPAIRS & UPGRADES PTE. LTD.,naics:336611
CONT_AWD_N0002421F22Z1_9700_N0002421D2205_9700,N0002421F22Z1,small_craft,12842978.0,"SILVER SHIPS, INC",naics:336612; psc:1940
CONT_AWD_N5523620F9915_9700_N0002418D4345_9700,N5523620F9915,broad_maritime,12834900.0,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N5005417C0007_9700_-NONE-_-NONE-,N5005417C0007,broad_maritime,12833746.35,"COLONNA'S SHIP YARD, INCORPORATED",naics:336611
CONT_AWD_N5005416C0003_9700_-NONE-_-NONE-,N5005416C0003,broad_maritime,12743611.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N0002419F2239_9700_GS07F0362T_4730,N0002419F2239,small_craft,12734481.61,GRAVOIS ALUMINUM BOATS LLC,naics:336611; psc:1940
CONT_AWD_N6279325F7406_9700_N0002421D4114_9700,N6279325F7406,broad_maritime,12731994.95,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_N4044624F0004_9700_N4044623D0001_9700,N4044624F0004,broad_maritime,12722493.31,CABRAS MARINE CORPORATION,naics:336611
CONT_AWD_N3220520C4086_9700_-NONE-_-NONE-,N3220520C4086,broad_maritime,12719556.84,VIGOR MARINE LLC,naics:336611
CONT_AWD_N4523A26C1001_9700_-NONE-_-NONE-,N4523A26C1001,broad_maritime,12683143.97,LAKE UNION DRYDOCK COMPANY,naics:336611
CONT_AWD_0008_9700_N0002412G4330_9700,0008,broad_maritime,12677968.0,BATH IRON WORKS CORPORATION,naics:336611; psc:1905
CONT_AWD_N6449821F3070_9700_N6449821D0018_9700,N6449821F3070,broad_maritime,12633857.79,"DELPHINUS ENGINEERING, INC.",naics:336611
CONT_AWD_N6278619F0001_9700_N0002415G2303_9700,N6278619F0001,broad_maritime,12613193.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002424F8129_9700_N0002422D6404_9700,N0002424F8129,usv_core,12589723.0,THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,keyword
CONT_AWD_N0002419C2205_9700_-NONE-_-NONE-,N0002419C2205,small_craft,12578793.0,"THOMA-SEA MARINE CONSTRUCTORS, L.L.C.",naics:336612; psc:1940
CONT_AWD_N0002417F4227_9700_N0002411D4229_9700,N0002417F4227,broad_maritime,12549894.0,VSE CORPORATION,naics:336611
CONT_AWD_N3904023F0098_9700_N3904018D0003_9700,N3904023F0098,broad_maritime,12540539.82,ORBIS SIBRO INC,naics:336611
CONT_AWD_N3220516C4002_9700_-NONE-_-NONE-,N3220516C4002,broad_maritime,12505079.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N6449822F3154_9700_N6449821D4039_9700,N6449822F3154,broad_maritime,12484245.22,TECNICO CORPORATION,naics:336611
CONT_AWD_N0002425C2237_9700_-NONE-_-NONE-,N0002425C2237,small_craft,12478995.8,GRAVOIS ALUMINUM BOATS LLC,naics:336612; psc:1940
CONT_AWD_N0002423F8023_9700_N0002419D4114_9700,N0002423F8023,broad_maritime,12434470.3,"HEXAGON US FEDERAL, INC",psc:2090
CONT_AWD_N0002422C2214_9700_-NONE-_-NONE-,N0002422C2214,small_craft,12400000.0,BVI CORP,naics:336611; psc:1940
CONT_AWD_N3220517C4201_9700_-NONE-_-NONE-,N3220517C4201,broad_maritime,12375943.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N6449819FBB20_9700_N6554015D0004_9700,N6449819FBB20,broad_maritime,12355838.62,"DELPHINUS ENGINEERING, INC.",naics:336611
CONT_AWD_N4034522F0012_9700_N6264920G0003_9700,N4034522F0012,broad_maritime,12337744.66,"SUNJIN ENTECH CO.,LTD.",naics:336611
CONT_AWD_0004_9700_N0002513D0001_9700,0004,broad_maritime,12312715.14,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336611
CONT_AWD_N0010420CCA04_9700_-NONE-_-NONE-,N0010420CCA04,small_craft,12296464.07,GE AVIATION SYSTEMS LLC,naics:336612
CONT_AWD_N0025324F5508_9700_N0025323D5000_9700,N0025324F5508,broad_maritime,12283261.66,"AMENTUM SERVICES, INC.",naics:336611
CONT_AWD_N6817125F6143_9700_N6817121D6003_9700,N6817125F6143,broad_maritime,12249148.74,"NAVANTIA, S.A., S.M.E.",naics:336611
CONT_AWD_N0016725F0080_9700_N0016723D0004_9700,N0016725F0080,broad_maritime,12230930.36,BAE SYSTEMS LAND & ARMAMENTS L.P.,naics:336611
CONT_AWD_N0002424C2321_9700_-NONE-_-NONE-,N0002424C2321,broad_maritime,12225783.19,BAE SYSTEMS JACKSONVILLE SHIP REPAIR LLC,naics:336611; psc:1905
CONT_AWD_N6931622F4001_9700_N0002419G2318_9700,N6931622F4001,broad_maritime,12206751.0,"AUSTAL USA, LLC",naics:336611
CONT_AWD_N4523A19C0801_9700_-NONE-_-NONE-,N4523A19C0801,broad_maritime,12198665.55,"IMIA, LLC",naics:336611
CONT_AWD_4T45_9700_N0002411G2121_9700,4T45,broad_maritime,12198354.75,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N3220519C6702_9700_-NONE-_-NONE-,N3220519C6702,broad_maritime,12159745.16,"COLONNA'S SHIP YARD, INCORPORATED",naics:336611
CONT_AWD_0017_9700_N0002412G4329_9700,0017,broad_maritime,12153687.38,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_0007_9700_N6554013D0009_9700,0007,broad_maritime,12143933.67,"QED SYSTEMS, INC.",naics:336611
CONT_AWD_N3220514C3006_9700_-NONE-_-NONE-,N3220514C3006,broad_maritime,12141151.0,BAE SYSTEMS SAN FRANCISCO SHIP REPAIR INC.,naics:336611
CONT_AWD_N5005424F6003_9700_N0002421D4103_9700,N5005424F6003,broad_maritime,12131421.94,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_N6449817FHB34_9700_N6554013D0009_9700,N6449817FHB34,broad_maritime,12117721.05,"QED SYSTEMS, INC.",naics:336611
CONT_AWD_N5523621F2091_9700_N0002416D4419_9700,N5523621F2091,broad_maritime,12106442.91,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_N3904022F0055_9700_N4215821DS001_9700,N3904022F0055,broad_maritime,12104548.22,AMP UNITED LLC,naics:336611
CONT_AWD_0189_9700_N0002411D4229_9700,0189,broad_maritime,12084938.0,VSE CORPORATION,naics:336611
CONT_AWD_N5005419FC048_9700_N0002416D4408_9700,N5005419FC048,broad_maritime,12064201.03,METRO MACHINE CORP.,naics:336611
CONT_AWD_0243_9700_N4002507D7014_9700,0243,broad_maritime,12050264.95,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N4033920CF015_9700_-NONE-_-NONE-,N4033920CF015,broad_maritime,12029356.0,DRY DOCKS WORLD - DUBAI FZCO,naics:336611
CONT_AWD_N0002425F22A2_9700_N0002421D2220_9700,N0002425F22A2,small_craft,12020284.0,UNITED STATES MARINE INC,naics:336612; psc:1940
CONT_AWD_N5005426FC010_9700_N0002422D4404_9700,N5005426FC010,broad_maritime,12007211.0,"MARINE HYDRAULICS INTERNATIONAL, LLC",naics:336611
CONT_AWD_N3220522C4053_9700_-NONE-_-NONE-,N3220522C4053,broad_maritime,12006483.24,"FAIRLEAD BOATWORKS, INC.",naics:336611
CONT_AWD_N6449825F3013_9700_N6449821D0018_9700,N6449825F3013,broad_maritime,11991337.03,"DELPHINUS ENGINEERING, INC.",naics:336611
CONT_AWD_N5005425F2049_9700_N5005425D0006_9700,N5005425F2049,broad_maritime,11985587.8,TECNICO CORPORATION,naics:336611
CONT_AWD_N4034522F0076_9700_N4034521G0002_9700,N4034522F0076,broad_maritime,11985577.0,SEATRIUM REPAIRS & UPGRADES PTE. LTD.,naics:336611
CONT_AWD_N6449823F3068_9700_N6449821D0015_9700,N6449823F3068,broad_maritime,11984134.36,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_ER06_9700_N0002415G2303_9700,ER06,broad_maritime,11979101.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N0002423F23A2_9700_N0002423D2224_9700,N0002423F23A2,small_craft,11953042.24,"RIBCRAFT USA, LLC",naics:336612; psc:1940
CONT_AWD_N6449822F3087_9700_N6449821D0015_9700,N6449822F3087,broad_maritime,11877329.56,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",naics:336611
CONT_AWD_N3220516C4301_9700_-NONE-_-NONE-,N3220516C4301,broad_maritime,11830717.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_ER03_9700_N0002415G2303_9700,ER03,broad_maritime,11785182.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N3220525F1166_9700_N3220525D4049_9700,N3220525F1166,broad_maritime,11772396.15,"FAIRLEAD BOATWORKS, INC.",naics:336611
CONT_AWD_N5523623F5027_9700_N0002422D4454_9700,N5523623F5027,broad_maritime,11763835.75,EPSILON SYSTEMS SOLUTIONS INC,naics:336611
CONT_AWD_N4523A24C1060_9700_-NONE-_-NONE-,N4523A24C1060,broad_maritime,11698758.96,"EVERETT SHIP REPAIR, LLC",naics:336611
CONT_AWD_N0002417F6202_9700_N0002412D6216_9700,N0002417F6202,broad_maritime,11691997.0,"ARGON ST, INC.",psc:1905
CONT_AWD_N6817122F6092_9700_N6817121D6003_9700,N6817122F6092,broad_maritime,11618640.31,"NAVANTIA, S.A., S.M.E.",naics:336611
CONT_AWD_N5005419F5066_9700_N5005414D1408_9700,N5005419F5066,broad_maritime,11595897.69,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N0016724F0069_9700_N0016723D0004_9700,N0016724F0069,broad_maritime,11565266.97,BAE SYSTEMS LAND & ARMAMENTS L.P.,naics:336611
CONT_AWD_N3220518C4252_9700_-NONE-_-NONE-,N3220518C4252,broad_maritime,11550931.0,VIGOR MARINE LLC,naics:336611
CONT_AWD_N5005420F5063_9700_N5005414D1408_9700,N5005420F5063,broad_maritime,11533523.47,HII FLEET SUPPORT GROUP LLC,naics:336611
CONT_AWD_N6264924F0011_9700_N6264918G0004_9700,N6264924F0011,broad_maritime,11506272.62,"MITSUBISHI HEAVY INDUSTRIES, LTD",naics:336611
CONT_AWD_N0002420C2214_9700_-NONE-_-NONE-,N0002420C2214,small_craft,11500000.0,LARSEN AND TOUBRO LIMITED,naics:336612; psc:1940
CONT_AWD_4T63_9700_N6279303G0001_9700,4T63,broad_maritime,11497248.0,HUNTINGTON INGALLS INC,naics:336611
CONT_AWD_N5523622F5293_9700_N0002416D4416_9700,N5523622F5293,broad_maritime,11490142.28,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,naics:336611
CONT_AWD_7F06_9700_N0002415G2304_9700,7F06,broad_maritime,11485150.0,"AUSTAL USA, LLC",naics:336611; psc:1905
CONT_AWD_N0002420F4203_9700_N0002411D4229_9700,N0002420F4203,broad_maritime,11482194.0,VSE CORPORATION,naics:336611
CONT_AWD_N4523A20C1053_9700_-NONE-_-NONE-,N4523A20C1053,broad_maritime,11479797.35,VIGOR MARINE LLC,naics:336611
CONT_AWD_N0002420F4120_9700_N0002419D4114_9700,N0002420F4120,broad_maritime,11440400.61,"HEXAGON US FEDERAL, INC",psc:2090
CONT_AWD_0014_9700_N0002409G2300_9700,0014,broad_maritime,11425047.0,LOCKHEED MARTIN CORPORATION,naics:336611
CONT_AWD_N3220523C2142_9700_-NONE-_-NONE-,N3220523C2142,broad_maritime,11418792.0,DETYENS SHIPYARDS INC,naics:336611
CONT_AWD_N5523625F9951_9700_N0002421D4103_9700,N5523625F9951,broad_maritime,11389970.0,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
CONT_AWD_ER02_9700_N0002415G2303_9700,ER02,broad_maritime,11379263.0,LOCKHEED MARTIN CORPORATION,naics:336611; psc:1905
CONT_AWD_N6279325F7512_9700_N0002421D4103_9700,N6279325F7512,broad_maritime,11362400.04,HII FLEET SUPPORT GROUP LLC,naics:336611; psc:1905
