generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_N6449819F4263_9700_N6449819D4031_9700,N6449819F4263,OCEANEERING INTERNATIONAL INC,396842.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2019-09-06,2020-09-05,yes,psc:1905,psc:1905,SAIL RACETRACK
CONT_AWD_0004_9700_N0002414D4409_9700,0004,VIGOR KVICHAK LLC,396744.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2016-08-23,2017-02-28,yes,naics:336612; psc:1940,naics:336612; psc:1940,SKIMMER
CONT_AWD_N5005420P0135_9700_-NONE-_-NONE-,N5005420P0135,"TRI-WAY INDUSTRIES, INC.",396589.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '337215', 'description': 'SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-05-06,2020-07-08,yes,psc:2090,psc:2090,SHIPBOARD LOCKERS USS BATAAN (LHD-5)
CONT_AWD_0008_9700_N6554012D0009_9700,0008,FENDER CARE LIMITED,396140.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-09-17,2017-01-14,yes,psc:2090,psc:2090,IGF::CT::IGF HYDRO-PNEUMATIC FLOATING SUB. FENDER
CONT_AWD_N0024423F0203_9700_N0024420D0006_9700,N0024423F0203,"MARINE & RESTAURANT FABRICATORS, INC.",395450.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332322', 'description': 'SHEET METAL WORK MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2023-04-12,2023-09-01,yes,psc:2090,psc:2090,RENOVATION OF HABITABILITY SPACES
CONT_AWD_N6817123F0036_9700_N3220521D6175_9700,N6817123F0036,"FINCANTIERI MARINE SYSTEMS NORTH AMERICA, INC.",395096.05,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333618', 'description': 'OTHER ENGINE EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2022-12-30,2023-08-01,yes,psc:2090,psc:2090,OPTION YEAR TWO LABOR
CONT_AWD_N0024423F0211_9700_N0024420D0006_9700,N0024423F0211,"MARINE & RESTAURANT FABRICATORS, INC.",394619.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332322', 'description': 'SHEET METAL WORK MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2023-06-01,2024-02-01,yes,psc:2090,psc:2090,RENOVATION OF HABITABILITY SPACES
CONT_AWD_N0024424F0428_9700_N0024423D0003_9700,N0024424F0428,"MARINE & RESTAURANT FABRICATORS, INC.",394213.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332322', 'description': 'SHEET METAL WORK MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2024-08-22,2024-11-13,yes,psc:2090,psc:2090,MATERIALS FOR SHIPBOARD HAB RENOVATIONS
CONT_AWD_1009_9700_N0010416DX004_9700,1009,WING INFLATABLES INC,394130.8,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-08-04,2017-11-06,yes,naics:336612; psc:1940,naics:336612; psc:1940,COMBAT RUBBER RAIDING CRAFT
CONT_AWD_N6230621F0099_9700_N6230621D0009_9700,N6230621F0099,"LOCKHEED MARTIN SIPPICAN, INC.",393745.58,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2021-09-30,2022-03-29,yes,psc:2090,psc:2090,LMS TEST DEVICES
CONT_AWD_N0002421C2210_9700_-NONE-_-NONE-,N0002421C2210,"MODUTECH MARINE, INC.",393165.42,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2021-08-24,2023-07-24,yes,naics:336612; psc:1940,naics:336612; psc:1940,60 FT DIVE SUPPORT BOAT
CONT_AWD_N0024419F0275_9700_N0024415D0007_9700,N0024419F0275,PACIFIC MARITIME INDUSTRIES CORP.,392607.25,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332322', 'description': 'SHEET METAL WORK MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2019-04-04,2019-08-20,yes,psc:2090,psc:2090,PRC DECK
CONT_AWD_N6660418F1292_9700_N6660416D1326_9700,N6660418F1292,"LOCKHEED MARTIN SIPPICAN, INC.",390876.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-03-21,2018-12-31,yes,psc:2090,psc:2090,INCREMENTAL FUNDING FOR CLIN 0017
CONT_AWD_0010_9700_N0002409G2300_9700,0010,LOCKHEED MARTIN CORPORATION,390685.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2009-03-27,2026-04-30,yes,psc:1990,psc:1990,ADVANCE PLANNING AND ACCOMPLISHMENT
CONT_AWD_N0016424FG050_9700_N0016424DGP78_9700,N0016424FG050,"J & N METAL PRODUCTS, LLC",390310.26,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332710', 'description': 'MACHINE SHOPS'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2024-08-19,2025-06-16,yes,psc:1905,psc:1905,AN/SQS-53C STAVE FRAME SHIP SETS - U.S.
CONT_AWD_N6449820F4332_9700_N6449816D0009_9700,N6449820F4332,"FLIGHTFAB, INC.",390280.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '562213', 'description': 'SOLID WASTE COMBUSTORS AND INCINERATORS'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-08-04,2023-07-30,yes,psc:2090,psc:2090,FUNDING ASSOCIATED WITH CLIN 0004
CONT_AWD_N6279325F1031_9700_N0002421D4114_9700,N6279325F1031,HII FLEET SUPPORT GROUP LLC,389450.7,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2025-08-01,2026-07-31,yes,psc:1905,psc:1905,CVN 75 KNOWLEDGE SHARING AND WORK INTEGRATION SUPPORT (KSWIS) IN SUPPORT OF REFUEL COMPLEX OVERHAUL (RCOH).
CONT_AWD_N0010424PXD14_9700_-NONE-_-NONE-,N0010424PXD14,"DEFENSE MARITIME SOLUTIONS, INC.",389040.25,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '3040', 'description': 'MISCELLANEOUS POWER TRANSMISSION EQUIPMENT'}",2024-09-12,2025-04-24,yes,naics:336612,naics:336612,"SEPA CLYLINDER ASSEMBLY,"
CONT_AWD_N0017821PC300_9700_-NONE-_-NONE-,N0017821PC300,SPENCER INDUSTRIES INC,389000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332510', 'description': 'HARDWARE MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-12-17,2022-01-31,yes,psc:2090,psc:2090,COMPLETE TIE DOWN SYSTEM
CONT_AWD_N3220514P1356_9700_-NONE-_-NONE-,N3220514P1356,ROLLS-ROYCE MARINE NORTH AMERICA INC.,388843.9,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '811310', 'description': 'COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2014-05-22,2014-09-01,yes,psc:2090,psc:2090,RAPPAHANNOCK REPAIR PARTS SUPPORT/SSDG CYLINDER
CONT_AWD_N3220521P2712_9700_-NONE-_-NONE-,N3220521P2712,"DEFENSE MARITIME SOLUTIONS, INC.",388496.96,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333618', 'description': 'OTHER ENGINE EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2021-09-27,2022-03-14,yes,psc:2090,psc:2090,N104/PM8 M.PARKER USNS WARTSILA PARTS
CONT_AWD_N3220521P2614_9700_-NONE-_-NONE-,N3220521P2614,"DEFENSE MARITIME SOLUTIONS, INC.",388496.96,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333618', 'description': 'OTHER ENGINE EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2021-09-22,2022-03-01,yes,psc:2090,psc:2090,N104/PM8 M.PARKER USNS NEWPORT WARTSILA PARTS
CONT_AWD_N3220519P4024_9700_-NONE-_-NONE-,N3220519P4024,CIRCOR NAVAL SOLUTIONS LLC,388012.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333914', 'description': 'MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-12-17,2019-06-18,yes,psc:2090,psc:2090,USNS LEROY GRUMMAN  PUMP OVERHAUL N104A1 K. ROBINSN
CONT_AWD_N0010424PNA66_9700_-NONE-_-NONE-,N0010424PNA66,"WESTLAND TECHNOLOGIES, INC.",387300.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2024-01-30,2024-05-21,yes,psc:2090,psc:2090,SEPA FAIRING STRIP
CONT_AWD_N0040623F0147_9700_N3220519D9006_9700,N0040623F0147,CIRCOR NAVAL SOLUTIONS LLC,387108.47,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333914', 'description': 'MEASURING, DISPENSING, AND OTHER PUMPING EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2023-05-26,2023-10-18,yes,psc:2090,psc:2090,MSC PUMP OVERHAUL KIT FOR T-AO VESSEL
CONT_AWD_N0010425PFC59_9700_-NONE-_-NONE-,N0010425PFC59,U.S.A. SPARES INC.,387000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2025-05-14,2028-01-31,yes,naics:336612; psc:2090,naics:336612; psc:2090,"BARREL, DESURGER"
CONT_AWD_0004_9700_N6449816D0009_9700,0004,"FLIGHTFAB, INC.",386948.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '562213', 'description': 'SOLID WASTE COMBUSTORS AND INCINERATORS'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-02-07,2021-09-13,yes,psc:2090,psc:2090,SYSTEM A
CONT_AWD_0003_9700_N6449816D0009_9700,0003,"FLIGHTFAB, INC.",386948.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '562213', 'description': 'SOLID WASTE COMBUSTORS AND INCINERATORS'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-09-22,2018-02-26,yes,psc:2090,psc:2090,SYSTEM A
CONT_AWD_N3220522F2698_9700_N3220518D0062_9700,N3220522F2698,NORTHROP GRUMMAN SYSTEMS CORPORATION,386714.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2021-12-22,2022-03-26,yes,psc:2090,psc:2090,N102C / N7 S. PROBERT ECDIS AND RADAR PARTS FOR AS CLASS
CONT_AWD_N6883625PS097_9700_-NONE-_-NONE-,N6883625PS097,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,386557.71,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '488190', 'description': 'OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2025-09-09,2025-09-21,yes,psc:2090,psc:2090,REFURBISH SHIPBOARD HELICOPTER HANDLER
CONT_AWD_N0010420F0KD0_9700_N0010416GA501_9700,N0010420F0KD0,RAYTHEON COMPANY,385433.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2020-01-28,2022-10-31,yes,psc:1905,psc:1905,CAV ORDER OFF OF BOA N0010416GA501
CONT_AWD_N6660419F1250_9700_N6660416D1326_9700,N6660419F1250,"LOCKHEED MARTIN SIPPICAN, INC.",385140.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2019-03-19,2019-12-19,yes,psc:2090,psc:2090,FMS MK39 MOD 2 EMATT TARGETS
CONT_AWD_N6883625PS107_9700_-NONE-_-NONE-,N6883625PS107,CURTISS-WRIGHT ELECTRO-MECHANICAL CORP,384698.47,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '488190', 'description': 'OTHER SUPPORT ACTIVITIES FOR AIR TRANSPORTATION'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2025-09-11,2027-01-23,yes,psc:2090,psc:2090,USS INDIANAPOLIS MANTIS REFURBISH
CONT_AWD_N5523622F9962_9700_N0002421D4114_9700,N5523622F9962,HII FLEET SUPPORT GROUP LLC,384641.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2022-08-05,2023-11-01,yes,psc:1905,psc:1905,"CODE 460C, TO INCORPORATE AND FULLY FUND REQUIREMENT OF TASK ORDER 22-P119, CVN72 CAST"
CONT_AWD_N0040623F0030_9700_N3220521D6175_9700,N0040623F0030,"FINCANTIERI MARINE SYSTEMS NORTH AMERICA, INC.",384139.08,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333618', 'description': 'OTHER ENGINE EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2022-12-22,2023-09-11,yes,psc:2090,psc:2090,PRE-SMART AND SMART SUPPORT
CONT_AWD_N6279325F7403_9700_N0002421D4114_9700,N6279325F7403,HII FLEET SUPPORT GROUP LLC,383310.06,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2025-10-17,2026-10-16,yes,psc:1905,psc:1905,CVN 74 CABLEWAY DELIVERY ORDER IN SUPPORT OF REFUELING COMPLEX OVERHAUL.
CONT_AWD_N6133125F0185_9700_N6133125D1001_9700,N6133125F0185,"HII UNMANNED SYSTEMS, INC",383151.12,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2025-09-19,2026-09-19,yes,psc:2090,psc:2090,MK18 UNMANNED UNDERWATER VEHICLE SYSTEM PARTS PURCHASE.
CONT_AWD_N0018925F0473_9700_N0018925D0006_9700,N0018925F0473,"JAL ENTERPRISES, INC.",383126.95,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2025-06-25,2025-09-25,yes,psc:2090,psc:2090,USS GEORGE BUSH GALLEY REPAIRS
CONT_AWD_N6278620F0010_9700_N0002417D2321_9700,N6278620F0010,BAE SYSTEMS MARITIME SOLUTIONS SAN DIEGO INC.,382690.96,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2020-07-07,2021-01-22,yes,psc:1905,psc:1905,DDG 1000 AUGUST ZMAV AVAILABILITY
CONT_AWD_N0010421CLA02_9700_-NONE-_-NONE-,N0010421CLA02,"CORNET TECHNOLOGY, INC.",382607.7,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '7G20', 'description': 'IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE)'}",2020-12-30,2021-08-09,yes,naics:336612,naics:336612,"CONTROL,COMPUTER"
CONT_AWD_N0002424F22B5_9700_N0002423D2260_9700,N0002424F22B5,"METALCRAFT MARINE US, INC.",382262.9,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2024-09-24,2025-09-26,yes,naics:336612; psc:1940,naics:336612; psc:1940,OSR BOOM PLATFORM (YAMAHA)
CONT_AWD_0094_9700_N6554012D0012_9700,0094,ROCKWELL AUTOMATION INC,381402.11,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334290', 'description': 'OTHER COMMUNICATIONS EQUIPMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-08-18,2016-12-02,yes,psc:2090,psc:2090,I/O MOD
CONT_AWD_N6133117F0035_9700_N6133115D0017_9700,N6133117F0035,"ATLANTIC DIVING SUPPLY, INC.",380048.35,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-04-26,2017-10-27,yes,psc:2090,psc:2090,CDLSE UBA SYSTEM
CONT_AWD_N3220520F1017_9700_N3220517D4700_9700,N3220520F1017,"LAKE SHORE SYSTEMS, INC.",379117.2,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333921', 'description': 'ELEVATOR AND MOVING STAIRWAY MANUFACTURING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2020-01-30,2020-02-23,yes,psc:1990,psc:1990,"VINNIE PRINCIPE, PM8, USNS TRENTON, STERN RAMP 5 YR MAINTENANCE"
CONT_AWD_N0010421PLC75_9700_-NONE-_-NONE-,N0010421PLC75,"GENERAL DYNAMICS-OTS, INC.",378857.38,PURCHASE ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1005', 'description': 'GUNS, THROUGH 30MM'}",2021-09-30,2024-10-09,yes,naics:336612,naics:336612,ENTRANCE UNIT ASSEM
CONT_AWD_N6449818F4041_9700_N6449817D0014_9700,N6449818F4041,"NAG, LLC",377743.31,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '334513', 'description': 'INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-03-14,2019-02-05,yes,psc:2090,psc:2090,"19"" OIP - QUAD CORE I7"
CONT_AWD_N0010425CBA35_9700_-NONE-_-NONE-,N0010425CBA35,NORTHROP GRUMMAN SYSTEMS CORPORATION,377600.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '6150', 'description': 'MISCELLANEOUS ELECTRIC POWER AND DISTRIBUTION EQUIPMENT'}",2025-08-25,2027-04-29,yes,naics:336612,naics:336612,NDI CBL SET MNT KIT
CONT_AWD_N3220519F8225_9700_N3220517D4700_9700,N3220519F8225,"LAKE SHORE SYSTEMS, INC.",377014.47,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '333921', 'description': 'ELEVATOR AND MOVING STAIRWAY MANUFACTURING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2019-09-02,2019-12-04,yes,psc:1990,psc:1990,N104B3 PM8 JENKINS USNS BRUNSWICK STERN RAMP MAINTENANCE
CONT_AWD_N0024420F0157_9700_N0024415D0007_9700,N0024420F0157,PACIFIC MARITIME INDUSTRIES CORP.,376675.0,DELIVERY ORDER,contract,Department of Defense,Department of the Navy,Department of Defense,Department of the Navy,"{'code': '332322', 'description': 'SHEET METAL WORK MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-03-12,2020-07-15,yes,psc:2090,psc:2090,HAB MATERIAL FOR CREW MESS AND GALLEY
