fy,uei,vendor,foreign,amount_M,records
2024,YA36Z8R2H4T4,ARROW ELECTRONICS INC,,0.1112,4
2024,UR5TFK3LAVL5,"FEDERAL RESOURCES SUPPLY COMPANY, LLC",,0.1109,2
2024,V8M7VR28LYL1,BASIC RUBBER AND PLASTICS CO.,,0.1105,2
2024,UDMKPLHU8N48,US TOOL GRINDING INC,,0.1102,1
2024,VU5KBYNYPE89,BARRON INDUSTRIES INC,,0.1097,1
2024,HFLCXAGYK4U7,GSI CORPORATION,,0.1096,1
2024,TC3NF4XRLGV7,"IDEAL SYSTEM SOLUTIONS, INC.",,0.1084,1
2024,LN9YKAX66918,KULITE SEMICONDUCTOR PRODUCTS INC,,0.1068,1
2024,U36PKJPTFTD8,"KRATOS SYSTEMS AND SOLUTIONS, INC.",,0.1063,1
2024,LKY2LSVB3Q86,CARLISLE INTERCONNECT TECHNOLOGIES INC,,0.1060,1
2024,PQA5MF4SGFC9,"TERADYNE, INC",,0.1043,1
2024,SDD9PKYQAXZ7,TORK SYSTEMS INC,,0.1043,2
2024,WLHBRDWEW7T4,"ABACO SYSTEMS, INC.",,0.1023,2
2024,W1WKZNCSK6G1,RESION LLC,,0.1011,1
2024,MJFQFA5HK449,ADEPT FASTENERS INC,,0.1000,1
2024,DFABV8XL1NT8,COMPONENTS EXPRESS INC,,0.0998,1
2024,W3ZKNSBKXKB6,"CCM FABRICATION, INC.",,0.0995,1
2024,FKBHDS7BRJF4,"HONEYWELL SAFETY PRODUCTS USA, INC.",,0.0990,2
2024,M647MA6E64V1,DEWEY ELECTRONICS CORPORATION,,0.0980,2
2024,JJRDPJY9GQA8,FLETCHER CONSTRUCTION CO INC,,0.0972,3
2024,G9L3E5CJSKS7,"ELMO MOTION CONTROL, INC",,0.0964,1
2024,ZKCDCNX3Y9B7,AERO-GLEN INTERNATIONAL LLC,,0.0959,2
2024,QEYBH9QVNP23,EGAN CO,,0.0950,3
2024,F78NG1ANBSN4,JAMES WALKER HOLDING COMPANY,,0.0941,2
2024,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,0.0925,2
2024,CDUXGQBTPJS9,VFI FABRICATION LLC,,0.0919,1
2024,U19DHL1FSLJ5,KONGSBERG GEOSPATIAL LTD.,Yes,0.0914,1
2024,KWHXKLAL87T5,"IN-PLACE MACHINING COMPANY, LLC",,0.0912,1
2024,GLAZWR3PE9S4,"DYNATECT MANUFACTURING, INC.",,0.0901,1
2024,SMZQB2YVYM66,ROTRON INCORPORATED,,0.0901,2
2024,NECUC7NJ1UZ5,"AJ'S POWER SOURCE, INC.",,0.0899,1
2024,K4APKLUE4S98,J T MANUFACTURING CORP,,0.0893,2
2024,WRC2MRKCGJJ1,AAR GOVERNMENT SERVICES INC.,,0.0888,1
2024,NUNVJJM2UYY1,"EMERGENT, LLC",,0.0887,2
2024,V3RNMV4H5SP5,"VALLEY PRECISION TOOL AND TECHNOLOGY, INC.",,0.0863,1
2024,K574V7KEQUC8,"CIRCOR AEROSPACE, INC.",,0.0852,2
2024,XD2KRCD9W4A5,PRL INDUSTRIES INC,,0.0849,1
2024,LPNPM5FBDS29,"GENUINE CABLE GROUP, LLC",,0.0845,1
2024,DCT5EZ37RTF5,YORK ELECTRO MECHANICAL CORP,,0.0839,2
2024,D49RVJRMCSJ8,"HABERMAN MACHINE, INC.",,0.0838,2
2024,N62LME8FBJL6,"QED SYSTEMS, INC.",,0.0830,3
2024,HJFAW5KCG7N7,"MAST TECHNOLOGIES, LLC",,0.0820,1
2024,D3FHXWMJ5YX6,JD MACHINE CORP,,0.0814,1
2024,HNJDANSKDZK9,"SPECTRONICS, INC.",,0.0794,2
2024,JW6PXX1WALN4,HOWDEN NORTH AMERICA INC,,0.0788,2
2024,NYEMFJ7MMJB5,"INFINITE ELECTRONICS INTERNATIONAL, INC.",,0.0780,1
2024,FC25MJYWJQJ3,GENERAL DEVICES CO INC,,0.0758,2
2024,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,0.0752,1
2024,NTACVMVCDCA6,"MIDCON CABLES CO., INC.",,0.0744,1
2024,CAKCE9S4WL78,"AZTEC GLOBAL SOLUTIONS, INC.",,0.0736,2
2024,MZLDUN9QFJ28,EPOS USA INC,,0.0718,1
2024,HYN4GBTR6TF3,GULF COAST MARINE SUPPLY CO,,0.0718,1
2024,RL6KA2EUSUC8,ABACUS INDUSTRIES INC,,0.0717,1
2024,P2LKC7KAFFR2,"FAIRMOUNT AUTOMATION, INC.",,0.0714,1
2024,PG3BKD2UKHB9,DEVICE ENGINEERING INC,,0.0691,1
2024,J1J8AU1SDJ27,LOC PERFORMANCE PRODUCTS LLC,,0.0689,1
2024,DY2JXQ22MA14,KSARIA SERVICE CORPORATION,,0.0683,1
2024,JQYEX1N1U749,DUNMON INCORPORATED,,0.0678,1
2024,P4XPJNTCHB68,SCHOELLHORN - ALBRECHT MACHINE CO INC,,0.0672,1
2024,VBFXNRMUYSK6,"NTS TECHNICAL SYSTEMS, LLC.",,0.0669,1
2024,EGAVSJTA2D81,RAYTHEON COMPANY,,0.0648,2
2024,PT2JJ2ENT5A7,SCIENTIFIC COMPONENTS CORP,,0.0635,1
2024,FJ3CJ5QSECH6,"TECHNICAL RESEARCH AND MANUFACTURING, INC.",,0.0633,2
2024,L55JWJ2TMDD5,AIRBORN INC,,0.0626,1
2024,NMD7DMQSNMK5,CROWLEY FABRICATING AND MACHINING CO INC,,0.0624,1
2024,UEKBTGBTHRN1,"ACE AND COMPANY, INC",,0.0616,1
2024,QFG7EC12DQK4,"UNITED RENTALS (NORTH AMERICA), INC.",,0.0614,4
2024,TD18GL931EE7,"ARLINGTON INTERNATIONAL AVIATION PRODUCTS, LLC",,0.0607,1
2024,KMRUJJMRJSV6,BULL MOOSE TUBE COMPANY,,0.0600,1
2024,GAGNAGWFNY83,"NTS TECHNICAL SYSTEMS, LLC",,0.0597,1
2024,EANJVKFHMSZ8,"GULF FASTENER, INC.",,0.0583,2
2024,WFM2KCAVDX59,"REXNORD INDUSTRIES, LLC",,0.0582,1
2024,DNDLL934GK55,CDW CORPORATION,,0.0579,1
2024,CYJ3L6SQANB4,"SPARTON AYDIN, LLC",,0.0579,1
2024,LJYEYPK55JX7,"DVIGEAR, INC",,0.0575,1
2024,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",,0.0573,2
2024,UMMJGGDGGPM9,"KEPCO, INC.",,0.0569,1
2024,VYX7EB53JLK5,KEY TRONIC CORP,,0.0568,1
2024,NQAHK9UFAFG6,"JRI, INC.",,0.0566,1
2024,HFRTEU89JJF9,MAJR PRODUCTS CORP,,0.0566,1
2024,F4M9NB1HD785,COLOSSAL CONTRACTING LLC,,0.0562,1
2024,KUC6XT7KEXN3,COBHAM ADVANCED ELECTRONIC SOLUTIONS INC.,,0.0557,1
2024,VMEGZKRSD687,STAR CASES LLC,,0.0556,1
2024,M2C5RXHKEZG1,ARIZONA INDUSTRIAL HARDWARE INC,,0.0554,1
2024,J7JJKMJGC7K1,"NAC GROUP, INC.",,0.0549,1
2024,L4ZMKLM4MPL3,MOOG INC,,0.0533,1
2024,TULEMP7M3W19,"CHANNEL COMP, LLC",,0.0524,1
2024,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,0.0518,1
2024,LSGYNGHKB863,"DEBAN ENTERPRISES, INC.",,0.0509,1
2024,EJ8LYVPT4KR9,THE WHITMOR CO. INC.,,0.0502,1
2024,NLF6QY4T5N44,"ASAP SEMICONDUCTOR, LLC",,0.0499,1
2024,HU83NUKPJ1G4,"ENJET AERO BLOOMFIELD, LLC",,0.0493,1
2024,S355Q1T9MKK8,"EMERGENT, LLC",,0.0493,1
2024,E9JAJHW6ZNB3,"110 METALWORKS, INC.",,0.0493,1
2024,V6JXCLR8QR37,RHINESTAHL CORPORATION,,0.0484,1
2024,V1MQFNQB56Z5,RIX INDUSTRIES,,0.0483,2
2024,SR3LHBBRZ6Q1,CENTRAL PRECISION INC,,0.0480,1
2024,Z7D5BQGNHC99,AUDIOSCIENCE INC,,0.0477,1
2024,YKTGMLK2CGK3,"HERBER AIRCRAFT SERVICE, INC.",,0.0468,1
2024,U864F3HRME53,GE ENERGY POWER CONVERSION USA INC.,,0.0466,1
2024,KFP1XYK24DZ8,EPSILON C5I INC,,0.0464,1
2024,GGERZB4A1FB3,WBPARTS INC,,0.0462,1
2024,JSQTW5L2SSM1,LOCKHEED MARTIN CORP,,0.0461,1
2024,TAHNTWE2BVN1,"BISCO INDUSTRIES, INC.",,0.0458,1
2024,DLRDDPVKLLA1,"HEGEDUS ALUMINUM INDUSTRIES, INC",,0.0453,1
2024,HK8XKB7L7MF6,"EPSILON TECHNOLOGIES INTERNATIONAL, LLC",,0.0452,1
2024,SAA4LFA95JN8,CENTURY FASTENERS CORP.,,0.0449,1
2024,WL9HGM6PCK53,ZIVARO INC,,0.0431,1
2024,K9VMHL2MG5X7,"PH TOOL, LLC",,0.0428,1
2024,XQEDFD1M1FP7,EAST COAST SHIELDING LLC,,0.0419,1
2024,UZ6EFJJNEFT3,EACO CORPORATION,,0.0417,1
2024,C6XTUACKQJJ9,THE FIRST ELECTRONICS CORPORATION,,0.0407,1
2024,XZ19XA317MA8,"RANDOLPH & BALDWIN, INC.",,0.0401,1
2024,C4C1WKKFJ8H5,ENERGY RENTAL SOLUTIONS LLC,,0.0399,1
2024,FGRKX2N2WAE4,MILITARY & COMMERCIAL FASTENERS CORP,,0.0395,1
2024,G78AAHETQMT3,IMS ENGINEERED PRODUCTS LLC,,0.0393,1
2024,V7GQF5M7C667,SOUTHERN GEAR & MACHINE INC,,0.0390,1
2024,T6HMTJ6CTRF5,PTC INC.,,0.0389,1
2024,NYPLGL4BKTS7,ESI ACQUISITION CORP,,0.0389,1
2024,GW79ZYC5DDD4,"GILBERT MECHANICAL CONTRACTORS, LLC",,0.0374,1
2024,VNP2L293JWL6,FRONTGRADE TECHNOLOGIES INC.,,0.0372,1
2024,C1PFB91NJY47,"POTTER ELECTRIC, INC.",,0.0368,1
2024,PX7XVJDX7TZ7,VICOR CORP,,0.0368,1
2024,PQGNEEY9W5M3,NORTHROP GRUMMAN SYSTEMS CORPORATION,,0.0366,1
2024,YJNDGPUPBJH3,KRAUTH ELECTRIC CO,,0.0365,1
2024,QMMDLDN2D9A1,NORTHEASTERN PRECISION PRODUCTS CORPORATION,,0.0365,1
2024,NJ2XXKQ6M8K3,AMETEK INC,,0.0364,1
2024,DHGJVCVAFYE3,"CALIFORNIA MARINE CLEANING, INC.",,0.0360,1
2024,FW6HSJUX1JK9,"DIVERSIFIED MACHINING, INC.",,0.0355,1
2024,MJVSGVHNDYF6,IN-PHASE TECHNOLOGIES INCORPORATED,,0.0354,1
2024,F99CKJDLYZR3,"WESCO DISTRIBUTION, INC.",,0.0350,1
2024,LYKSDHA54JA4,"MILDEF, INC.",,0.0348,1
2024,NXGLEN3CK1N6,"DATACON, INC.",,0.0345,1
2024,L6NCXSFJ3PV7,LA MACHINE SHOP INC,,0.0340,1
2024,DJ4XUHDKTH71,FORENTA LP,,0.0336,1
2024,KLN3SMHBL368,DATA DEVICE CORP,,0.0333,1
2024,VE65QFAKCLG7,ROLLS-ROYCE MARINE NORTH AMERICA INC.,,0.0333,1
2024,CTZWUSPKUMG8,HONEYWELL INTERNATIONAL INC,,0.0325,1
2024,MEMSWT1LFU18,JERED LLC,,0.0325,1
2024,ZA1KMNAJMVT3,SURFACE TECHNOLOGIES CORPORATION,,0.0321,1
2024,FKLTNTDC8NH5,BUNN INDUSTRIES INC,,0.0314,1
2024,VJFKVNQBYVL5,GREENE RUBBER CO INC,,0.0309,1
2024,UR6FKNWNG626,"COINING, INC.",,0.0309,1
2024,WP2JLJEJXSN7,"CLEAN HARBORS, INC",,0.0305,2
2024,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",,0.0305,1
2024,C1B6X8AADFB1,"COMSACO, LLC",,0.0301,1
2024,X51YWDJN2ED6,HORIZONS INCORPORATED,,0.0300,1
2024,LCKATM42Y1M1,"ARGON ST, INC.",,0.0293,1
2024,LM35HWEVUPH3,ADI TECHNOLOGIES INC.,,0.0287,1
2024,EDJPMQN1HSJ1,"MSA SAFETY SALES, LLC",,0.0274,1
2024,J683M8AF97Q5,ELLISON BRONZE INC,,0.0250,1
2024,G15SWMLGAX81,"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC",,0.0231,1
2024,TTJMTE1TDVJ7,TESTEQUITY LLC,,0.0220,2
2024,VBPFRHTBVET3,"PHOENIX INTERNATIONAL HOLDINGS, INC.",,0.0202,1
2024,JBXBP1UZWCJ3,"SITTA, PAIGE & ASSOCIATES, INC.",,0.0137,5
2024,LP68L55MKK16,RED-D-ARC INC,,0.0105,2
2024,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC",,0.0077,6
2024,EZN4C4K75PU4,PROPULSION CONTROLS ENGINEERING,,0.0075,1
2024,ZA8FVBCRFNH5,"INSPEC TESTING, INC.",,0.0072,3
2024,FMMAEB6M4C29,SEA WIRE & CABLE INC,,0.0041,3
2024,YKYBK6MSAKX5,GMT LLC,,0.0021,1
2024,KMEEBKSC8Z83,HIGH AVAILABILITY SOLUTIONS LLC,,0.0000,2
2024,RKNLMCX166E4,STANDARD INSPECTION SERVICES,,-0.0004,1
2024,KV2MY9E3H1M1,"APTIV SERVICES 3 (US), LLC",,-0.0009,1
2024,SYJNFC2A9A61,HIPK LLC,,-0.0022,2
2024,L561LLJK9MM5,"APTIV SERVICES 3 (US), LLC",,-0.0023,1
2024,PYYNFH7L35F6,BREWER CRANE LLC,,-0.0031,1
2024,EGTSKWG112H3,"SAN DIEGO BAY PILOTS ASSOCIATION, INC",,-0.0047,1
2024,CBMNSH941E15,"ADVANTEDGE TECHNOLOGY, INC.",,-0.0084,1
2024,CT7HYBVNU675,BLACK & VEATCH SPECIAL PROJECTS CORP.,,-0.0084,1
2024,QN9KJUNEHU44,"ACTALENT SERVICES, LLC",,-0.0205,1
2024,TZ1VA6ER1LK3,SOLUTE,,-0.0259,1
2024,HVGZFZ19NXQ9,"CARIBOU THUNDER, LLC",,-0.0537,1
2024,PPLZG8J3N9D4,RTX CORPORATION,,-0.0633,1
2024,ZRBPR96JCE93,PACIFIC MARITIME GROUP INC,,-0.1999,2
2024,DNQTMGXE5347,SENER TAFS SA,Yes,-0.2000,1
2024,F7J2LEA17J39,"APEX SYSTEMS, LLC",,-0.2143,4
2024,MFA2CSSMMA35,"UNIVERSAL PROTECTION SERVICE, LIMITED PARTNERSHIP",,-0.2782,2
2025,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,,144.3250,6
2025,FZPYZ11SFNA6,TIMKEN GEARS & SERVICES INC.,,87.3784,2
2025,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,84.5862,7
2025,W8PTMRME1496,LEONARDO SPA,Yes,64.2844,52
2025,F32RBQ3CHAG9,ROLLS-ROYCE HOLDINGS PLC,,53.8791,11
2025,L4UCL5K5H5J9,"WOODWARD, INC.",,23.4321,1
2025,CTZWUSPKUMG8,HONEYWELL INTERNATIONAL INC,,18.4758,2
2025,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,16.9678,6
2025,QKJUKKE5WPA8,GULF COPPER & MANUFACTURING CORPORATION,,16.1213,11
2025,SSD8KRDXKG46,"THE HILLER COMPANIES, LLC",,14.9869,18
2025,SVXNHLLWX953,ELLWOOD GROUP INCORPORATED,,14.0507,4
2025,FAZSFFE6CST9,GENERAL DYNAMICS CORP,,13.4347,4
2025,L2WVLS5L4WS3,FUTURAMIC TOOL & ENGINEERING CO,,12.4287,48
2025,Z7AEB4WP45P3,ITT INC,,11.8368,5
2025,V1MQFNQB56Z5,RIX INDUSTRIES,,11.3512,9
2025,XBPBNLMJ3QP4,KYOCERA CORPORATION,,10.9652,16
2025,RHZWB8JCWU95,"AM AND S MFG, INC.",,9.9356,2
2025,HPDLRXR4FYX5,BAE SYSTEMS PLC,,9.0722,2
2025,CKNVB8P26F26,ALFA LAVAL INC,,9.0308,5
2025,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,,8.4379,13
2025,Z89SS59265U9,ESPEY MFG AND ELECTRONICS CORP,,7.8524,12
2025,UVFUAL43AP15,SCIOTEQ LLC,,7.3266,3
2025,VBRHLB2HLEM4,CECO ENVIRONMENTAL CORP,,7.1926,6
2025,LM35HWEVUPH3,ADI TECHNOLOGIES INC.,,7.1392,7
2025,SCWYXXK1EM13,EMS DEVELOPMENT CORPORATION,,6.8495,6
2025,HLE1E2KALJA5,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",,6.6000,9
2025,GU5YDKH7GPF1,KKR & CO INC,,6.4628,8
2025,SMLSDML8NKE4,ELECTROMET CORPORATION,,6.2206,5
2025,CDYFHMTAZWN9,VIDEO DISPLAY CORP,,5.6624,3
2025,XJTAAHL58NB6,"EASTERN SHIPBUILDING GROUP, INC.",,5.6496,3
2025,KNEFNMWXBK39,JO-KELL INC.,,5.4158,36
2025,S6KEGRLJSRZ4,"MIDCON CABLES CO, INC.",,5.2901,3
2025,HWLGUR28KMS6,APPLETON MARINE INC,,5.2820,5
2025,MXTJBDD1L4T4,TAYLOR DEVICES INC,,5.2560,2
2025,RA8BS6AS7V54,GOODWIN STEEL CASTINGS LIMITED,Yes,5.0745,2
2025,ZVFUENFF77T1,TOTALENERGIES SE,,5.0140,6
2025,EZN9VQG18FN1,"LAKE SHORE SYSTEMS, INC.",,4.8395,15
2025,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",,4.7216,13
2025,SKKACASET588,DYNALEC CORPORATION,,4.6421,27
2025,YA36Z8R2H4T4,ARROW ELECTRONICS INC,,4.5454,9
2025,PLYSMJBAYE42,PARKER-HANNIFIN CORPORATION,,4.3543,9
2025,LR2HQKYJLDZ7,JA MOODY LLC,,4.2267,20
2025,M4ELQDG7JLM5,AIR & LIQUID SYSTEMS CORPORATION,,4.0151,1
2025,D2J1SSHB5EB7,THE HELLAN STRAINER CO,,3.8715,4
2025,Q35JL9GFCAK3,MAROTTA CONTROLS INC,,3.8404,20
2025,K3XPS1HXNBF3,"B & F MACHINE CO., INC.",,3.8133,2
2025,FPCZK4D8LXU5,KPS CAPITAL PARTNERS LP,,3.5907,6
2025,S7HXJ97WWKT5,"FIBER SYSTEMS INTERNATIONAL, INC.",,3.5548,7
2025,VVQ8NPGU36B7,MISSION SOLUTIONS LLC,,3.5279,7
2025,YKYBK6MSAKX5,GMT LLC,,3.2871,3
2025,KZA5CX3J8KE8,CARLYLE HOLDING CORP,,3.0146,13
2025,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,3.0107,5
2025,XYNDM1Y7XGG7,AMERICAN METAL BEARING CO,,2.9767,5
2025,D32BPTCE1M35,LTP MODERN MACHINE INC,,2.9293,24
2025,K84MXRVQ8BW5,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",,2.8565,1
2025,MC77SUMRLXY5,"MILWAUKEE VALVE CO, INC",,2.8278,19
2025,KQJTYTVTATY8,"NORTH ATLANTIC INDUSTRIES, INC.",,2.7947,2
2025,UNBUG7BAWZL3,DANTE VALVE COMPANY,,2.6805,17
2025,XPM8X8SF8Y68,QUALITY PACIFIC MANUFACTURING INC,,2.4118,4
2025,F9SDJAZFTLG6,"HUNTINGTON INGALLS INDUSTRIES, INC",,2.4064,4
2025,G9XYJGCPDL77,HARMONY CASTINGS LLC,,2.2749,3
2025,LGVPVLMRHH51,"W. & O. SUPPLY, INC.",,2.1831,7
2025,NECUC7NJ1UZ5,"AJ'S POWER SOURCE, INC.",,2.0283,4
2025,D3QEMKB2X4N5,LEXAIR INC,,2.0133,1
2025,UR6FKNWNG626,"COINING, INC.",,2.0055,2
2025,HXNDDLVPK338,STEIN SEAL COMPANY,,1.9925,1
2025,YVBHN7GKLQ44,"GLENAIR, INC.",,1.9902,4
2025,NBEGHMFPMN24,STEEL TOOL & ENGINEERING CO,,1.9827,5
2025,LKY2LSVB3Q86,"CARLISLE CO, INCORPORATED",,1.9706,4
2025,UR1EVYZH84D5,"ARC TECHNOLOGY SOLUTIONS, LLC",,1.9470,1
2025,KUC6XT7KEXN3,CAES SYSTEMS LLC,,1.9177,2
2025,WJZCK5XK7UC7,GOLDEN STAR TECHNOLOGY INC,,1.8148,3
2025,FLU4K8MGMZX7,"HITACHI, LTD.",,1.8027,5
2025,KLDTZDR12ZB7,JUNIPER ELBOW CO. INC.,,1.7229,11
2025,Z7LGBTU7DC42,TEVET LLC,,1.7141,12
2025,X2F2LCM8PQ77,MAIN STREET CAPITAL HOLDINGS LLC,,1.7025,2
2025,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC.",,1.6888,8
2025,D44RA79E3K57,PRECISION PRODUCTS INC,,1.6611,8
2025,JEP5GQGFPUL9,PORTLAND VALVE LLC,,1.5924,2
2025,J5FTSL9NDLN5,M & S MACHINING INC,,1.5874,6
2025,M8NBRKLUNG51,"OPHIR RF, INC.",,1.5816,1
2025,W547TUQXJ8Y4,CARVER PUMP COMPANY,,1.5390,2
2025,C1B6X8AADFB1,"COMSACO, LLC",,1.5183,3
2025,CT5WNUADNZ44,AMPHENOL CORPORATION,,1.4757,12
2025,GC7MKAN5DG35,IN-DEPTH ENGINEERING CORPORATION,,1.4579,9
2025,LBP6VZX2ZBV4,"JC MACHINE, INC",,1.4470,1
2025,FLQJXSFMNQP6,LISTER CHAIN & FORGE INC,,1.4407,2
2025,QQNBR4AWYGQ4,AEA INVESTORS LP,,1.4191,4
2025,K7P5PVZPPHH1,ELBIT SYSTEMS LIMITED,,1.3915,3
2025,PJRYS7EFXQD9,B N L INDUSTRIES INC,,1.3598,14
2025,KSNCG291YU48,"CRISTEK INTERCONNECTS, LLC",,1.3389,1
2025,YNYEUML5QHF5,MAGNATROL VALVE CORP,,1.3066,1
2025,RAQHTGX88MN4,SIOUX MANUFACTURING CORPORATION,,1.3043,3
2025,CELUQLJ64TZ9,"MARCH ELECTRONICS, INC.",,1.3020,6
2025,G3KMHX33NMQ8,CARTRIDGE ACTUATED DEVICES INC,,1.2733,2
2025,LRNPUBGWKNA1,PORT ELECTRONICS CORPORATION,,1.2691,7
2025,LCZDJ6YPNYG6,"MARTIN ENERGY SERVICES, LLC",,1.2542,2
2025,UXVTFYJT5PN7,"MARWAY POWER SYSTEMS, INC",,1.2127,2
2025,VCENN7TCUMY8,PARKER FASTENERS LLC,,1.1703,3
2025,T18RNS6UHH55,FORTIVE CORP,,1.1667,2
2025,SVKAW6129JL5,OPTIMA STANTRON CORP,,1.1497,1
2025,H11HD5VHGHN3,LOCKHEED MARTIN CORPORATION,,1.1091,2
2025,S3GFGJ1QGAE6,"M.S.M. INDUSTRIES, INC.",,1.0938,2
2025,MKXMUFJJYLY5,WARD LEONARD CT LLC,,1.0793,3
2025,LGL1LNBH8KM5,GRISWOLD INDUSTRIES,,1.0764,16
2025,PG3BKD2UKHB9,DEVICE ENGINEERING INC,,1.0594,2
2025,QHSALYLFAC85,"WOODWARD, INC.",,1.0000,1
2025,HCL7JA5646X9,"MAGNOLIA ADVANCED MATERIALS, INC.",,0.9845,1
2025,UFLRAY4MM7U1,"GEMINI COMPONENTS, LLC",,0.9835,2
2025,E2BDMEJG1399,"TRELLEBORG SEALING SOLUTIONS US, INC.",,0.9812,2
2025,FUNJJEK23XN5,"TCH DISTRIBUTORS, LLC",,0.9803,14
2025,SBXLQDRBH8Q8,MERSEN USA EP CORP.,,0.9758,2
2025,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",,0.9119,3
2025,C1E2GZE3JAE3,"WESTERN INDUSTRIAL MACHINING, INC.",,0.8887,13
2025,K2Q2GFN466F5,HUBER + SUHNER AG,,0.8820,6
2025,CK4FF75JLQS8,ELECTRO SWITCH CORP.,,0.8628,3
2025,G9JTK7A4JL35,ELECTRO ADAPTER INC,,0.8523,2
2025,V1MVHTMMJNV5,"TACTICAL ENGINEERING & ANALYSIS, INC.",,0.8147,2
2025,P4XPJNTCHB68,SCHOELLHORN - ALBRECHT MACHINE CO INC,,0.8108,8
2025,DT1KM4G6SLK7,"CORTRON, INC.",,0.7952,2
2025,LG8PRS9MR697,SFC VALVE CORPORATION,,0.7885,6
2025,XM8XQNB8HDR5,KYOCERA AVX COMPONENTS CORPORATION,,0.7825,1
2025,J8WCYWJQKJE9,AVNET INC,,0.7720,4
2025,HX6NMRNXGGL5,"BASIC ELECTRONICS, INC.",,0.7669,1
2025,MF1LU8RPCMB8,RANOR INC.,,0.7515,2
2025,SZ4SDE9YK5E4,ONEX CORP,,0.7406,2
2025,JG8AJY4Q9PE8,EATON AEROSPACE LLC,,0.7392,1
2025,PQGNEEY9W5M3,NORTHROP GRUMMAN SYSTEMS CORPORATION,,0.7389,7
2025,MN6SDLV9AZQ7,J & E MANUFACTURING LLC,,0.7341,2
2025,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,0.7328,2
2025,ZW3UMG9YVNA9,"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC.",,0.7272,6
2025,WNDYZX3ALFB1,COMARK LLC,,0.7230,3
2025,FLMQAKFEMG64,INDEECO LLC,,0.7056,3
2025,LYBAK1CL2JK3,KAPCO INC,,0.7049,2
2025,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, LLC",,0.7024,6
2025,PU9QMDF6FYC6,"TTM TECHNOLOGIES, INC.",,0.6778,6
2025,MS9XWCRV8XD8,"RICHLIND METAL FABRICATORS, LLC",,0.6706,5
2025,C8RHMP5H2FR7,PNY TECHNOLOGIES INC,,0.6703,1
2025,NTACVMVCDCA6,"MIDCON CABLES CO., INC.",,0.6597,3
2025,ELYTLF4DNVL4,SCHAEFFLER AEROSPACE CANADA INC,Yes,0.6351,2
2025,PJFNTRXKVBN3,"JADE MANUFACTURING CO, INC",,0.6324,8
2025,JM6RNJN59UK4,"SMT, CORP.",,0.6211,1
2025,RLXQHCXFT513,CUNICO CORPORATION,,0.6197,3
2025,F4XLUSKN1KX1,"ADVANCED INDUSTRIES, LLC",,0.6106,5
2025,HNBVLFD51NM9,MTK ELECTRONICS INC,,0.6066,3
2025,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,,0.5981,4
2025,G975T5P8QZ95,ACCUSEMBLE ELECTRONICS INC,,0.5836,2
2025,L2EDH4DX27J5,WILLIAM E WILLIAMS VALVE CORP,,0.5835,6
2025,HHBLV49BQUY5,"ADVANCED SCIENCES AND TECHNOLOGIES, LLC",,0.5819,7
2025,KH1WNH8NJR56,VELAN VALVE CORP.,,0.5677,3
2025,Z41NS9V1TZH7,D & G MACHINE PRODUCTS INC,,0.5622,2
2025,N8XXNTTKKU55,"ARROW ELECTRONICS, INC.",,0.5618,4
2025,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,,0.5512,3
2025,C5DYFZEMMLE5,CABLE ASSOCIATES INC,,0.5388,2
2025,J8CAKJ6WMNB3,"ASSURANCE MFG. CO., INC.",,0.5299,2
2025,X9C7KVWCMQJ6,"VALKYRIE ENTERPRISES, LLC",,0.5261,3
2025,FJ8NY24LFMM8,BOYD CORPORATION (WOBURN) INC,,0.5224,1
2025,CJ1ZQVEWNVY3,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,0.5095,2
2025,KMRUJJMRJSV6,BULL MOOSE TUBE COMPANY,,0.5089,2
2025,QNBSZPKPXN83,"SPECTRUM CONTROL, INC.",,0.5070,2
2025,CPNJM695NH15,"CDP FASTENER GROUP, INC.",,0.5004,3
