generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_0016_9700_W9123711D0015_9700,0016,"SUPERIOR MARINE WAYS, INC",10000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-06-29,2016-06-30,yes,psc:2090,psc:2090,FABRICATION OF L/D EQUIPMENT - GUARANTEED AMOUNT FOR OPTION YEAR 4
CONT_AWD_0010_9700_W9123711D0016_9700,0010,"AMHERST MADISON, INC.",10000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-07-01,2016-06-30,yes,psc:2090,psc:2090,FABRICATION OF L/D EQUIPMENT - OPTION PERIOD 4 GUARANTEED AMOUNT
CONT_AWD_0008_9700_W9123711D0018_9700,0008,"ROBINSON CONTRACTING, INC.",10000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-07-01,2016-06-30,yes,psc:2090,psc:2090,FABRICATION OF L/D EQUIPMENT - GUARANTEED AMOUNT OPTION YEAR 4
CONT_AWD_0008_9700_W9123711D0017_9700,0008,O-KAN MARINE REPAIR INC,10000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-07-01,2016-06-30,yes,psc:2090,psc:2090,FABRICATION OF L/D EQUIPMENT - GUARANTEED AMOUNT OPTION YEAR 4
CONT_AWD_W912LA15P7043_9700_-NONE-_-NONE-,W912LA15P7043,"AIR CRUISERS COMPANY, LLC",9783.69,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Air Force,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J099', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS'}",2015-09-28,2015-11-27,yes,naics:336612,naics:336612,IGF::OT::IGF MAINTENANCE OF AC-9 LIFE RAFT
CONT_AWD_W9127N18P0141_9700_-NONE-_-NONE-,W9127N18P0141,TELEDYNE RESON INC,9690.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-09-24,2018-09-28,yes,psc:2090,psc:2090,FY18 PURCHASE SINGLE BEAM SONAR
CONT_AWD_W9127N25PA054_9700_-NONE-_-NONE-,W9127N25PA054,RMUS LLC,9649.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2025-09-24,2025-11-17,yes,psc:1940,psc:1940,THIS ACQUISITION IS FOR A FIRM-FIXED PRICE (SUPPLY) CONTRACT FOR A DEEP TREKKER DTG3 ROV.
CONT_AWD_W912L817F0089_9700_GS30F0025R_4730,W912L817F0089,"CONSOLIDATED TRAILERS, INC.",9641.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Air Force,"{'code': '336212', 'description': 'TRUCK TRAILER MANUFACTURING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2017-09-25,2018-04-15,yes,psc:1990,psc:1990,IGF::OT::IGF CARGO TRAILER
CONT_AWD_W912BU15P0072_9700_-NONE-_-NONE-,W912BU15P0072,"HISCO, INC",9500.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '423830', 'description': 'INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-05-19,2015-06-03,yes,psc:2090,psc:2090,ONE USED JETTING PUMP ASSEMBLY WORTHINGTON 10-LN-14 VOLUTE PUMP FOR A RIGHT-HAND ROTATION APPLICATION.
CONT_AWD_0003_9700_W911S013D0009_9700,0003,TECNICO CORPORATION,9436.0,DO,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2015-01-20,2015-02-03,yes,psc:1925,psc:1925,SLWT-28 REPAIRS
CONT_AWD_W91QEX16P0027_9700_-NONE-_-NONE-,W91QEX16P0027,MISCELLANEOUS FOREIGN AWARDEES,9353.71,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '333999', 'description': 'ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-04-14,2016-08-01,yes,psc:2090,psc:2090,ZODIAC HURRICANE ENGINE INSTALLATION
CONT_AWD_W912EQ16P0084_9700_-NONE-_-NONE-,W912EQ16P0084,MARINE INDUSTRIES CORPORATION,9333.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-09-22,2017-03-31,yes,naics:336612; psc:2090,naics:336612; psc:2090,"BLACK TRAPEZOIDAL FENDER 16.625"" WIDE 13"
CONT_AWD_W912EK18P0082_9700_-NONE-_-NONE-,W912EK18P0082,"A2O BOATING AND MARINE SUPPLY, INC.",9295.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332999', 'description': 'ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-04-11,2018-12-03,yes,psc:2090,psc:2090,MICROPHOR MARINE SANITATION DEVICE SYSTEM
CONT_AWD_W912PM15P0074_9700_-NONE-_-NONE-,W912PM15P0074,"LAKE SUPERIOR CABS, INC.",9280.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '333923', 'description': 'OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-06-05,2015-08-12,yes,psc:2090,psc:2090,PURCHASE CRANE CAB FOR THE VESSEL SNELL - USACE WILMINGTIN DISTRICT
CONT_AWD_W912DQ16P1026_9700_-NONE-_-NONE-,W912DQ16P1026,"TELEDYNE INSTRUMENTS, INC.",9266.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '811219', 'description': 'OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-06-03,2016-06-24,yes,psc:2090,psc:2090,ED-HR UPDATE SURVEY EQUIPMENT
CONT_AWD_W912EK18P0126_9700_-NONE-_-NONE-,W912EK18P0126,MUD BUDDY L.L.C.,9172.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336999', 'description': 'ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2018-08-09,2018-09-30,yes,psc:1940,psc:1940,"SHALLOW WATER BOAT MOTOR IN SUPPORT OF THE US ARMY CORPS OF ENGINEERS, ROCK ISLAND DISTRICT, CORALVILLE LAKE PROJECT"
CONT_AWD_W912P418P0031_9700_-NONE-_-NONE-,W912P418P0031,"PAINTED OCEAN, INC.",9100.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '532289', 'description': 'ALL OTHER CONSUMER GOODS RENTAL'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2018-08-10,2018-08-26,yes,psc:1925,psc:1925,BLUE MEDICINE (26' HEWESCAFT) IGF::OT::IGF
CONT_AWD_W9115116PV047_9700_-NONE-_-NONE-,W9115116PV047,CONSOLIDATED CORDAGE CORPORATION,9093.63,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '4020', 'description': 'FIBER ROPE, CORDAGE, AND TWINE'}",2016-02-19,2016-02-19,yes,naics:336612,naics:336612,"FIBER ROPE, CORDAGE, AND TWINE"
CONT_AWD_W9127S18P0133_9700_-NONE-_-NONE-,W9127S18P0133,SPENCER'S MARINE,9037.19,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '811490', 'description': 'OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2018-07-27,2018-09-30,yes,psc:1940,psc:1940,ART-4982 FURNISH AND INSTALL A POWERHEAD
CONT_AWD_W9127N19P0013_9700_-NONE-_-NONE-,W9127N19P0013,"SEAHORSE GEOMATICS, INCORPORATED",9000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-12-19,2019-01-19,yes,psc:2090,psc:2090,PORTUS POLE MOUNT KIT FOR SURVEY VESSELS
CONT_AWD_W9123717P0155_9700_-NONE-_-NONE-,W9123717P0155,"S. DU MONT & COMPANY, LLC",8997.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336999', 'description': 'ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-09-25,2017-10-30,yes,psc:1940,psc:1940,"115 HP OUTBOARD BOAT ENGINE FOR FISHTRAP LAKE, SHELBIANA, KY"
CONT_AWD_W9127S18P0004_9700_-NONE-_-NONE-,W9127S18P0004,"WESTSIDE MARINE, LLC",8977.26,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '333618', 'description': 'OTHER ENGINE EQUIPMENT MANUFACTURING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2017-12-13,2017-12-15,yes,psc:1940,psc:1940,"INSTALLED LOCK SKIFF MOTOR, 50HP"
CONT_AWD_W912P820P0016_9700_-NONE-_-NONE-,W912P820P0016,"MARKS AIRBOATS, INC.",8960.1,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2020-01-31,2020-03-30,yes,naics:336612,naics:336612,AIRBOAT HULL REPAIRS - ABFS
CONT_AWD_W912BU18P0058_9700_-NONE-_-NONE-,W912BU18P0058,"PORT ISABEL LOGISTICAL OFFSHORE TERMINAL, INC.",8900.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '488320', 'description': 'MARINE CARGO HANDLING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-06-19,2018-06-23,yes,psc:2090,psc:2090,IGF::OT::IGF  REPLACE PORT FLEX JOINT CONNECTION HARDW
CONT_AWD_W912BU19P0019_9700_-NONE-_-NONE-,W912BU19P0019,AVID CONTROLS INC,8890.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2019-03-15,2019-03-30,yes,psc:2090,psc:2090,IGF:: OT:: IGF JADWIN JETTING PUMP MOTOR DRIVE REP
CONT_AWD_W912HY22P0002_9700_-NONE-_-NONE-,W912HY22P0002,AMERICAN AIRBOAT CORPORATION,8800.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '488310', 'description': 'PORT AND HARBOR OPERATIONS'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2021-10-26,2021-10-29,yes,psc:1940,psc:1940,AIRBOAT RENTAL WITH CAPTAIN
CONT_AWD_W9128F15MK007_9700_-NONE-_-NONE-,W9128F15MK007,"PIERRE SPORTS CENTER, INC",8746.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2805', 'description': 'GASOLINE RECIPROCATING ENGINES, EXCEPT AIRCRAFT; AND COMPONENTS'}",2015-08-20,2015-10-30,yes,naics:336612,naics:336612,IGF::OT::IGF C - OA SUPPLY AND INSTALL OUTBOARD BOAT MOTOR
CONT_AWD_W912HY20P0007_9700_-NONE-_-NONE-,W912HY20P0007,"J & S CONTRACTORS, INC.",8703.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '488330', 'description': 'NAVIGATIONAL SERVICES TO SHIPPING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2020-01-31,2020-02-07,yes,psc:2090,psc:2090,FY20 GIWW VESSEL RECOVERY [471090] --- P
CONT_AWD_W912P916P0005_9700_-NONE-_-NONE-,W912P916P0005,"ZODIAC OF NORTH AMERICA, INC.",8600.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '326199', 'description': 'ALL OTHER PLASTICS PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-11-06,2016-02-15,yes,psc:2090,psc:2090,DREDGE POTTER H440 AIRHOLDING TUBESET FOR ZODIAC
CONT_AWD_0034_9700_W912D111A0026_9700,0034,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,8534.85,BPA CALL,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2015-11-04,2015-11-18,yes,psc:1905,psc:1905,IGF::CL::IGF ABS LOAD LINE CERTIFICATION-LSV 5
CONT_AWD_W912PQ15P0045_9700_-NONE-_-NONE-,W912PQ15P0045,IGO PAUL,8520.15,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Air Force,"{'code': '334513', 'description': 'INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-02-25,2015-03-25,yes,psc:2090,psc:2090,PART# 0007830 ASSY TOP CABLE 4125 KEVLAR
CONT_AWD_W912EK18P0157_9700_-NONE-_-NONE-,W912EK18P0157,"TED'S BOATARAMA, INC",8352.24,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2018-09-12,2018-09-30,yes,naics:336612,naics:336612,BOAT MOTOR FOR EC-TS
CONT_AWD_W9127N19P0019_9700_-NONE-_-NONE-,W9127N19P0019,WING INFLATABLES INC,8250.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2019-01-17,2019-03-20,yes,naics:336612; psc:2090,naics:336612; psc:2090,ZODIAC 472 - AIR/ORANGE TUBESET
CONT_AWD_W911S217P0689_9700_-NONE-_-NONE-,W911S217P0689,"MILITARY TRUCKS & PARTS, INC.",8213.94,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336310', 'description': 'MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2017-09-09,2017-10-10,yes,psc:1925,psc:1925,DETROIT PART # R5102771 CYLINDER HEAD
CONT_AWD_W912HN15P0043_9700_-NONE-_-NONE-,W912HN15P0043,AMRON INTERNATIONAL INC,8086.5,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '339920', 'description': 'SPORTING AND ATHLETIC GOODS MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-09-23,2015-10-03,yes,psc:2090,psc:2090,DIVE HELMET FOR NAVIGATION BRANCH- SOUTH ATLANTIC DIVISION DIVE TEAM
CONT_AWD_W912PM18P0056_9700_-NONE-_-NONE-,W912PM18P0056,WILMINGTON RUBBER & GASKET CO INC,8054.45,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '326220', 'description': 'RUBBER AND PLASTICS HOSES AND BELTING MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-03-08,2018-03-14,yes,psc:2090,psc:2090,HOSE ASSEMBLIES
CONT_AWD_W911S218P0324_9700_-NONE-_-NONE-,W911S218P0324,"NATIONWIDE SUPPLIES, L.P.",7986.48,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334419', 'description': 'OTHER ELECTRONIC COMPONENT MANUFACTURING'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2018-03-13,2018-05-14,yes,psc:1925,psc:1925,SCROLLING WHITE BOARDS PART#624-630
CONT_AWD_W912EK18P0122_9700_-NONE-_-NONE-,W912EK18P0122,ILLINOIS MARINE TOWING INC,7950.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-08-02,2018-08-22,yes,psc:2090,psc:2090,"THE U.S. ARMY CORPS OF ENGNINEERS, ROCK ISLAND DISTRICT, IN SUPPORT OF ILWW, HAS A REQUIREMENT FOR REPAIR TO KEEL COOLER ON THE MV CITY OF OTTAWA, AT THE DRESEDEN LOCK AND DAM, MORRIS IL"
CONT_AWD_W912EF17P0019_9700_-NONE-_-NONE-,W912EF17P0019,QUALITY PACIFIC MANUFACTURING INC.,7933.56,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '326299', 'description': 'ALL OTHER RUBBER PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-01-18,2017-02-23,yes,psc:2090,psc:2090,LMO - NAVLOCK FLOATING GUIDEWALL BUMPERS
CONT_AWD_W912P817P0155_9700_-NONE-_-NONE-,W912P817P0155,"JEFFERSON PROPELLER REPAIR & SALES, INC.",7932.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '332999', 'description': 'ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-09-29,2017-12-18,yes,psc:2090,psc:2090,FFP-M/V BLANCHARD PROPULSION PROPELLER RIGHT/LEFT BLADE.  IGF::OT::IGF
CONT_AWD_W9127N17P0143_9700_-NONE-_-NONE-,W9127N17P0143,"WHITEWATER MANUFACTURING, INC",7910.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1945', 'description': 'PONTOONS AND FLOATING DOCKS'}",2017-09-25,2017-10-31,yes,naics:336612,naics:336612,SPONSON REPLACEMENT IGF::OT::IGF
CONT_AWD_W912BU17P0062_9700_-NONE-_-NONE-,W912BU17P0062,JOHNSON & TOWERS LLC,7779.31,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2017-06-07,2017-06-16,yes,psc:2090,psc:2090,IGF::CL::IGF REPAIRS TO SHUMAN ENGINE COOLER
CONT_AWD_W912BU16P0014_9700_-NONE-_-NONE-,W912BU16P0014,"ANZELC WELDING & FABRICATING, INC.",7725.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '339999', 'description': 'ALL OTHER MISCELLANEOUS MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-12-07,2016-02-02,yes,psc:2090,psc:2090,EXTERIOR PACKING GLANDS FOR THE DREDGE MCFARLAND IN ACCORDANCE WITH SCOPE OF WORK
CONT_AWD_W912BU15P0024_9700_-NONE-_-NONE-,W912BU15P0024,JOHNSON & TOWERS LLC,7708.91,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-02-04,2015-02-17,yes,psc:2090,psc:2090,SHUMAN ENGINE COOLERS REPAIR
CONT_AWD_W912EQ17P0061_9700_-NONE-_-NONE-,W912EQ17P0061,LALIZAS/ALEXANDER L.L.C. HOUSTON,7575.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '4240', 'description': 'SAFETY AND RESCUE EQUIPMENT'}",2017-07-11,2017-08-31,yes,naics:336612,naics:336612,PURCHASE LIFE RAFTS
CONT_AWD_W912HP16P0001_9700_-NONE-_-NONE-,W912HP16P0001,"R2SONIC, LLC",7500.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334513', 'description': 'INSTRUMENTS AND RELATED PRODUCTS MANUFACTURING FOR MEASURING, DISPLAYING, AND CONTROLLING INDUSTRIAL PROCESS VARIABLES'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-05-17,2018-03-31,yes,psc:2090,psc:2090,"IGF::OT::IGF WARRANTY SERVICE PLAN, 2022"
